scope,role,gross_energy_j,logical_requests,output_tokens,joules_per_request,joules_per_output_token,valid
D0,decode,1054.035,4,256,263.50875,4.11732421875,True
D1,decode,378.336,4,256,94.584,1.477875,True
P0,prefill,1470.748,4,256,367.687,5.745109375,True
P1,prefill,1306.027,4,256,326.50675,5.10166796875,True
P_pool,prefill,2776.775,4,256,694.19375,10.84677734375,True
D_pool,decode,1432.371,4,256,358.09275,5.59519921875,True
all_GPU_boards,all,4209.146000000001,4,256,1052.2865000000002,16.441976562500003,True
