request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-b07-r01-full_feedback-prefill_heavy-0000,P0,D0,1788006575.2421753,1788006575.6291173,1788006575.62912,1788006575.6292524,1788006579.3788078,completed
phase3c-b07-r01-full_feedback-prefill_heavy-0001,P0,D0,1788006579.3847008,1788006579.7663567,1788006579.766359,1788006579.7664633,1788006583.5148683,completed
phase3c-b07-r01-full_feedback-prefill_heavy-0002,P0,D0,1788006583.520115,1788006583.908966,1788006583.9089682,1788006583.9090688,1788006587.6564178,completed
phase3c-b07-r01-full_feedback-prefill_heavy-0003,P0,D0,1788006587.6614404,1788006588.04117,1788006588.041172,1788006588.0412705,1788006591.7890384,completed
