actuation_duration_ms,attempt,axis,candidate_id,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,grid_index,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,repeat_index,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,search_stage,settle_wait_s,tpot_ms,ttft_ms,workload_id
0.681897,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-7,1377383164141229,1789199023634802522,1789199030915729657,128,"{""duration_s"": 7.532138347625732, ""end"": 1789199030.9238935, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 452.6184610873461, ""mean_power_w"": 60.09162872453341, ""samples"": 105}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 476.749000005424, ""mean_power_w"": 63.29530579529305, ""samples"": 130}}, ""energy_j"": 929.3674610927701, ""mean_power_w"": 123.38693451982645, ""start"": 1789199023.391755}",975,7.531434774398804,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.531434774398804, ""energy_j"": 452.6184610873461, ""interval_count"": 1, ""intervals"": [[1789199023.3924587, 1789199030.9238935]], ""mean_power_w"": 60.0972423774959, ""samples"": 105}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.531434774398804, ""energy_j"": 476.749000005424, ""interval_count"": 1, ""intervals"": [[1789199023.3924587, 1789199030.9238935]], ""mean_power_w"": 63.301218730063354, ""samples"": 130}}",929.3674610927701,False,7,True,512,"[[1789199023.3924587, 1789199030.9238935]]",123.39846110755926,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377383.164135783, ""decode_first_real_chunk_received"": 1377383.164128259, ""decode_last_chunk_received"": 1377390.445054071, ""decode_request_started"": 1377383.086462268, ""decode_response_headers_received"": 1377383.097346639, ""kv_handoff_completed"": 1377383.086373479, ""prefill_completed"": 1377383.086369414, ""prefill_started"": 1377382.922027073, ""request_received"": 1377382.921857954, ""response_completed"": 1377390.445197886, ""route_selected"": 1377382.921881653}","{""decode_first_real_chunk_forwarded"": 1789199023.6347985, ""decode_first_real_chunk_received"": 1789199023.6347961, ""decode_last_chunk_received"": 1789199030.9157238, ""decode_request_started"": 1789199023.5571258, ""decode_response_headers_received"": 1789199023.5680106, ""kv_handoff_completed"": 1789199023.557036, ""prefill_completed"": 1789199023.557034, ""prefill_started"": 1789199023.3926902, ""request_received"": 1789199023.3925247, ""response_completed"": 1789199030.915861, ""route_selected"": 1789199023.3925457}",2,client_send_to_completed_stream,1377390453232379,1789199030923893491,production-trigger-balanced_medium-attempt-1-binary-slo-D-7-sample-2,1377382921797606,1789199023392458714,binary-slo,0.0,57.33012450367623,242.27030505426228,balanced_medium
0.487194,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-7,1377390847100803,1789199031317761765,1789199040472511588,160,"{""duration_s"": 9.429396629333496, ""end"": 1789199040.4757156, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 565.6419991776347, ""mean_power_w"": 59.98708309903985, ""samples"": 134}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 591.4308996722102, ""mean_power_w"": 62.72203014902924, ""samples"": 161}}, ""energy_j"": 1157.072898849845, ""mean_power_w"": 122.70911324806909, ""start"": 1789199031.046319}",975,9.42889666557312,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.42889666557312, ""energy_j"": 565.6419991776347, ""interval_count"": 1, ""intervals"": [[1789199031.046819, 1789199040.4757156]], ""mean_power_w"": 59.990263891947436, ""samples"": 134}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.42889666557312, ""energy_j"": 591.4308996722102, ""interval_count"": 1, ""intervals"": [[1789199031.046819, 1789199040.4757156]], ""mean_power_w"": 62.72535596149319, ""samples"": 161}}",1157.072898849845,False,7,True,640,"[[1789199031.046819, 1789199040.4757156]]",122.71561985344063,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377390.847093167, ""decode_first_real_chunk_received"": 1377390.847083808, ""decode_last_chunk_received"": 1377400.001836631, ""decode_request_started"": 1377390.768078162, ""decode_response_headers_received"": 1377390.779479459, ""kv_handoff_completed"": 1377390.767971218, ""prefill_completed"": 1377390.767968244, ""prefill_started"": 1377390.57631247, ""request_received"": 1377390.576202456, ""response_completed"": 1377400.001981642, ""route_selected"": 1377390.576217955}","{""decode_first_real_chunk_forwarded"": 1789199031.317756, ""decode_first_real_chunk_received"": 1789199031.3177533, ""decode_last_chunk_received"": 1789199040.472506, ""decode_request_started"": 1789199031.2387414, ""decode_response_headers_received"": 1789199031.2501433, ""kv_handoff_completed"": 1789199031.2386336, ""prefill_completed"": 1789199031.238632, ""prefill_started"": 1789199031.0469751, ""request_received"": 1789199031.0468667, ""response_completed"": 1789199040.472645, ""route_selected"": 1789199031.0468817}",3,client_send_to_completed_stream,1377400005054569,1789199040475715535,production-trigger-balanced_medium-attempt-1-binary-slo-D-7-sample-3,1377390576157785,1789199031046819150,binary-slo,0.0,57.57706178024224,270.88135201483965,balanced_medium
1053.416108,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-3,1377401560264447,1789199042030925716,1789199047547027171,96,"{""duration_s"": 6.948977708816528, ""end"": 1789199047.551324, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 364.20361257344484, ""mean_power_w"": 52.41110676054707, ""samples"": 101}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 433.8046713247895, ""mean_power_w"": 62.427120866195764, ""samples"": 120}}, ""energy_j"": 798.0082838982344, ""mean_power_w"": 114.83822762674284, ""start"": 1789199040.6023462}",675,5.745081186294556,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.745081186294556, ""energy_j"": 336.3422413468361, ""interval_count"": 1, ""intervals"": [[1789199041.8062427, 1789199047.551324]], ""mean_power_w"": 58.5443843942907, ""samples"": 83}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.745081186294556, ""energy_j"": 358.85428331792355, ""interval_count"": 1, ""intervals"": [[1789199041.8062427, 1789199047.551324]], ""mean_power_w"": 62.46287418426827, ""samples"": 99}}",695.1965246647596,True,3,True,384,"[[1789199041.8062427, 1789199047.551324]]",121.00725857855898,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377401.560259081, ""decode_first_real_chunk_received"": 1377401.560252094, ""decode_last_chunk_received"": 1377407.076352635, ""decode_request_started"": 1377401.482136935, ""decode_response_headers_received"": 1377401.492424608, ""kv_handoff_completed"": 1377401.482051485, ""prefill_completed"": 1377401.482047322, ""prefill_started"": 1377401.335781653, ""request_received"": 1377401.335644145, ""response_completed"": 1377407.07649549, ""route_selected"": 1377401.335665934}","{""decode_first_real_chunk_forwarded"": 1789199042.030922, ""decode_first_real_chunk_received"": 1789199042.0309198, ""decode_last_chunk_received"": 1789199047.5470216, ""decode_request_started"": 1789199041.9528005, ""decode_response_headers_received"": 1789199041.9630888, ""kv_handoff_completed"": 1789199041.952714, ""prefill_completed"": 1789199041.9527116, ""prefill_started"": 1789199041.806445, ""request_received"": 1789199041.8063097, ""response_completed"": 1789199047.5471587, ""route_selected"": 1789199041.8063302}",1,client_send_to_completed_stream,1377407080662798,1789199047551323914,production-trigger-balanced_medium-attempt-1-binary-slo-D-3-sample-1,1377401335581996,1789199041806242809,binary-slo,0.15,58.06421622094747,224.60794891230762,balanced_medium
0.876308,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-3,1377407451585458,1789199047922246476,1789199055337305626,128,"{""duration_s"": 7.6636433601379395, ""end"": 1789199055.340529, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 452.2812062352896, ""mean_power_w"": 59.016473625039474, ""samples"": 108}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 481.1209675744176, ""mean_power_w"": 62.77966561922028, ""samples"": 131}}, ""energy_j"": 933.4021738097072, ""mean_power_w"": 121.79613924425975, ""start"": 1789199047.6768856}",675,7.662752866744995,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.662752866744995, ""energy_j"": 452.24963906407356, ""interval_count"": 1, ""intervals"": [[1789199047.677776, 1789199055.340529]], ""mean_power_w"": 59.01921240690898, ""samples"": 108}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.662752866744995, ""energy_j"": 481.0252894759178, ""interval_count"": 1, ""intervals"": [[1789199047.677776, 1789199055.340529]], ""mean_power_w"": 62.77447515807058, ""samples"": 131}}",933.2749285399914,False,3,True,512,"[[1789199047.677776, 1789199055.340529]]",121.79368756497956,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377407.451577674, ""decode_first_real_chunk_received"": 1377407.451568798, ""decode_last_chunk_received"": 1377414.866630615, ""decode_request_started"": 1377407.37277919, ""decode_response_headers_received"": 1377407.383439733, ""kv_handoff_completed"": 1377407.372695722, ""prefill_completed"": 1377407.372692373, ""prefill_started"": 1377407.207284845, ""request_received"": 1377407.207163921, ""response_completed"": 1377414.86677202, ""route_selected"": 1377407.207181537}","{""decode_first_real_chunk_forwarded"": 1789199047.9222405, ""decode_first_real_chunk_received"": 1789199047.9222379, ""decode_last_chunk_received"": 1789199055.3373, ""decode_request_started"": 1789199047.8434424, ""decode_response_headers_received"": 1789199047.8541033, ""kv_handoff_completed"": 1789199047.8433583, ""prefill_completed"": 1789199047.8433564, ""prefill_started"": 1789199047.677948, ""request_received"": 1789199047.6778288, ""response_completed"": 1789199055.3374355, ""route_selected"": 1789199047.6778452}",2,client_send_to_completed_stream,1377414869867674,1789199055340528773,production-trigger-balanced_medium-attempt-1-binary-slo-D-3-sample-2,1377407207114508,1789199047677776001,binary-slo,0.0,58.38631351999059,244.4048768375069,balanced_medium
0.961415,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-3,1377415217870309,1789199055688531305,1789199065031119670,160,"{""duration_s"": 9.6203932762146, ""end"": 1789199065.0344834, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 564.1010000035167, ""mean_power_w"": 58.635960485960226, ""samples"": 139}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 602.822430729866, ""mean_power_w"": 62.66089269139137, ""samples"": 163}}, ""energy_j"": 1166.9234307333827, ""mean_power_w"": 121.2968531773516, ""start"": 1789199055.4140902}",675,9.6194167137146,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.6194167137146, ""energy_j"": 564.1010000035167, ""interval_count"": 1, ""intervals"": [[1789199055.4150667, 1789199065.0344834]], ""mean_power_w"": 58.64191320449465, ""samples"": 139}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.6194167137146, ""energy_j"": 602.7230225801468, ""interval_count"": 1, ""intervals"": [[1789199055.4150667, 1789199065.0344834]], ""mean_power_w"": 62.65691990667503, ""samples"": 163}}",1166.8240225836635,False,3,True,640,"[[1789199055.4150667, 1789199065.0344834]]",121.29883311116967,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377415.217862442, ""decode_first_real_chunk_received"": 1377415.217853252, ""decode_last_chunk_received"": 1377424.560444428, ""decode_request_started"": 1377415.13781091, ""decode_response_headers_received"": 1377415.149345701, ""kv_handoff_completed"": 1377415.137723601, ""prefill_completed"": 1377415.137720188, ""prefill_started"": 1377414.944579868, ""request_received"": 1377414.944455201, ""response_completed"": 1377424.560594133, ""route_selected"": 1377414.944474229}","{""decode_first_real_chunk_forwarded"": 1789199055.6885252, ""decode_first_real_chunk_received"": 1789199055.6885226, ""decode_last_chunk_received"": 1789199065.031114, ""decode_request_started"": 1789199055.6084743, ""decode_response_headers_received"": 1789199055.6200092, ""kv_handoff_completed"": 1789199055.608386, ""prefill_completed"": 1789199055.6083844, ""prefill_started"": 1789199055.415243, ""request_received"": 1789199055.41512, ""response_completed"": 1789199065.0312576, ""route_selected"": 1789199055.415138}",3,client_send_to_completed_stream,1377424563822435,1789199065034483374,production-trigger-balanced_medium-attempt-1-binary-slo-D-3-sample-3,1377414944405160,1789199055415066724,binary-slo,0.0,58.758435067984294,273.39805103838444,balanced_medium
1048.18666,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-1,1377426064196387,1789199066534857320,1789199072138986525,96,"{""duration_s"": 7.030956506729126, ""end"": 1789199072.1423707, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 364.2916149944067, ""mean_power_w"": 51.81252574180393, ""samples"": 102}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 436.90300000458956, ""mean_power_w"": 62.139909354643606, ""samples"": 119}}, ""energy_j"": 801.1946149989963, ""mean_power_w"": 113.95243509644754, ""start"": 1789199065.1114142}",525,5.832324504852295,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.832324504852295, ""energy_j"": 336.9797897711396, ""interval_count"": 1, ""intervals"": [[1789199066.3100462, 1789199072.1423707]], ""mean_power_w"": 57.77795619753049, ""samples"": 84}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.832324504852295, ""energy_j"": 363.79200000315905, ""interval_count"": 1, ""intervals"": [[1789199066.3100462, 1789199072.1423707]], ""mean_power_w"": 62.3751301390203, ""samples"": 99}}",700.7717897742987,True,1,True,384,"[[1789199066.3100462, 1789199072.1423707]]",120.1530863365508,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377426.064188412, ""decode_first_real_chunk_received"": 1377426.064179332, ""decode_last_chunk_received"": 1377431.668311576, ""decode_request_started"": 1377425.984272425, ""decode_response_headers_received"": 1377425.994515597, ""kv_handoff_completed"": 1377425.984186753, ""prefill_completed"": 1377425.98418286, ""prefill_started"": 1377425.839605477, ""request_received"": 1377425.839447271, ""response_completed"": 1377431.668456457, ""route_selected"": 1377425.83948232}","{""decode_first_real_chunk_forwarded"": 1789199066.5348513, ""decode_first_real_chunk_received"": 1789199066.5348485, ""decode_last_chunk_received"": 1789199072.1389809, ""decode_request_started"": 1789199066.4549358, ""decode_response_headers_received"": 1789199066.4651794, ""kv_handoff_completed"": 1789199066.4548492, ""prefill_completed"": 1789199066.4548473, ""prefill_started"": 1789199066.3102686, ""request_received"": 1789199066.310113, ""response_completed"": 1789199072.1391199, ""route_selected"": 1789199066.3101466}",1,client_send_to_completed_stream,1377431671709766,1789199072142370740,production-trigger-balanced_medium-attempt-1-binary-slo-D-1-sample-1,1377425839385507,1789199066310046302,binary-slo,0.15,58.990865725239644,224.73206091672182,balanced_medium
0.689694,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-1,1377432039841393,1789199072510500775,1789199080055428562,128,"{""duration_s"": 7.793830871582031, ""end"": 1789199080.05913, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 451.17598366737366, ""mean_power_w"": 57.88885993311165, ""samples"": 113}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 489.59491597115993, ""mean_power_w"": 62.81826280787377, ""samples"": 134}}, ""energy_j"": 940.7708996385336, ""mean_power_w"": 120.70712274098541, ""start"": 1789199072.265299}",525,7.793097734451294,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.793097734451294, ""energy_j"": 451.14838349819183, ""interval_count"": 1, ""intervals"": [[1789199072.2660322, 1789199080.05913]], ""mean_power_w"": 57.89076422123902, ""samples"": 113}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.793097734451294, ""energy_j"": 489.59491597115993, ""interval_count"": 1, ""intervals"": [[1789199072.2660322, 1789199080.05913]], ""mean_power_w"": 62.82417244772716, ""samples"": 134}}",940.7432994693518,False,1,True,512,"[[1789199072.2660322, 1789199080.05913]]",120.71493666896617,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377432.039831353, ""decode_first_real_chunk_received"": 1377432.03982118, ""decode_last_chunk_received"": 1377439.584753025, ""decode_request_started"": 1377431.959794008, ""decode_response_headers_received"": 1377431.970941173, ""kv_handoff_completed"": 1377431.95969933, ""prefill_completed"": 1377431.95969442, ""prefill_started"": 1377431.795586855, ""request_received"": 1377431.795434917, ""response_completed"": 1377439.584897823, ""route_selected"": 1377431.795460517}","{""decode_first_real_chunk_forwarded"": 1789199072.5104942, ""decode_first_real_chunk_received"": 1789199072.5104914, ""decode_last_chunk_received"": 1789199080.0554228, ""decode_request_started"": 1789199072.4304578, ""decode_response_headers_received"": 1789199072.4416053, ""kv_handoff_completed"": 1789199072.4303622, ""prefill_completed"": 1789199072.4303594, ""prefill_started"": 1789199072.26625, ""request_received"": 1789199072.2661018, ""response_completed"": 1789199080.0555613, ""route_selected"": 1789199072.2661247}",2,client_send_to_completed_stream,1377439588468856,1789199080059129909,production-trigger-balanced_medium-attempt-1-binary-slo-D-1-sample-2,1377431795371058,1789199072266032108,binary-slo,0.0,59.4089121656771,244.38626295886934,balanced_medium
0.753893,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-1,1377439993769317,1789199080464430213,1789199089986273032,160,"{""duration_s"": 9.803494691848755, ""end"": 1789199089.9906838, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 565.8886934965849, ""mean_power_w"": 57.723160085668276, ""samples"": 138}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 616.2256077677011, ""mean_power_w"": 62.85774890866928, ""samples"": 168}}, ""energy_j"": 1182.114301264286, ""mean_power_w"": 120.58090899433756, ""start"": 1789199080.187189}",525,9.8027184009552,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.8027184009552, ""energy_j"": 565.8886934965849, ""interval_count"": 1, ""intervals"": [[1789199080.1879654, 1789199089.9906838]], ""mean_power_w"": 57.72773126293655, ""samples"": 138}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.8027184009552, ""energy_j"": 616.1457545384765, ""interval_count"": 1, ""intervals"": [[1789199080.1879654, 1789199089.9906838]], ""mean_power_w"": 62.854580672075386, ""samples"": 168}}",1182.0344480350614,False,1,True,640,"[[1789199080.1879654, 1789199089.9906838]]",120.58231193501193,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377439.993761392, ""decode_first_real_chunk_received"": 1377439.993751815, ""decode_last_chunk_received"": 1377449.515595431, ""decode_request_started"": 1377439.913062434, ""decode_response_headers_received"": 1377439.924534861, ""kv_handoff_completed"": 1377439.91294882, ""prefill_completed"": 1377439.912944173, ""prefill_started"": 1377439.717551898, ""request_received"": 1377439.717366984, ""response_completed"": 1377449.515791497, ""route_selected"": 1377439.717391728}","{""decode_first_real_chunk_forwarded"": 1789199080.4644241, ""decode_first_real_chunk_received"": 1789199080.4644217, ""decode_last_chunk_received"": 1789199089.9862666, ""decode_request_started"": 1789199080.3837261, ""decode_response_headers_received"": 1789199080.3951988, ""kv_handoff_completed"": 1789199080.3836114, ""prefill_completed"": 1789199080.3836088, ""prefill_started"": 1789199080.1882153, ""request_received"": 1789199080.1880348, ""response_completed"": 1789199089.9864554, ""route_selected"": 1789199080.1880558}",3,client_send_to_completed_stream,1377449520022865,1789199089990683804,production-trigger-balanced_medium-attempt-1-binary-slo-D-1-sample-3,1377439717304338,1789199080187965458,binary-slo,0.0,59.885808905153155,276.3848309405148,balanced_medium
1084.333506,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-0,1377451109522102,1789199091580183088,1789199097254085419,96,"{""duration_s"": 7.136086702346802, ""end"": 1789199097.2577686, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 365.86437933146954, ""mean_power_w"": 51.2696096042597, ""samples"": 102}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 443.375999994576, ""mean_power_w"": 62.13153209710381, ""samples"": 122}}, ""energy_j"": 809.2403793260455, ""mean_power_w"": 113.40114170136351, ""start"": 1789199090.121682}",450,5.900966167449951,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.900966167449951, ""energy_j"": 338.234672293067, ""interval_count"": 1, ""intervals"": [[1789199091.3568025, 1789199097.2577686]], ""mean_power_w"": 57.31852423740162, ""samples"": 83}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 5.900966167449951, ""energy_j"": 369.15025236457586, ""interval_count"": 1, ""intervals"": [[1789199091.3568025, 1789199097.2577686]], ""mean_power_w"": 62.55759512752821, ""samples"": 101}}",707.3849246576428,True,0,True,384,"[[1789199091.3568025, 1789199097.2577686]]",119.87611936492983,96,96,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377451.109514078, ""decode_first_real_chunk_received"": 1377451.109505015, ""decode_last_chunk_received"": 1377456.783410455, ""decode_request_started"": 1377451.029876139, ""decode_response_headers_received"": 1377451.040557939, ""kv_handoff_completed"": 1377451.029790945, ""prefill_completed"": 1377451.02978732, ""prefill_started"": 1377450.886342155, ""request_received"": 1377450.88619851, ""response_completed"": 1377456.783557301, ""route_selected"": 1377450.886220003}","{""decode_first_real_chunk_forwarded"": 1789199091.5801768, ""decode_first_real_chunk_received"": 1789199091.5801744, ""decode_last_chunk_received"": 1789199097.2540798, ""decode_request_started"": 1789199091.5005395, ""decode_response_headers_received"": 1789199091.5112216, ""kv_handoff_completed"": 1789199091.5004537, ""prefill_completed"": 1789199091.5004516, ""prefill_started"": 1789199091.3570051, ""request_received"": 1789199091.3568637, ""response_completed"": 1789199097.2542205, ""route_selected"": 1789199091.3568838}",1,client_send_to_completed_stream,1377456787107513,1789199097257768622,production-trigger-balanced_medium-attempt-1-binary-slo-D-0-sample-1,1377450886141148,1789199091356802477,binary-slo,0.15,59.725320422531745,223.30650500953197,balanced_medium
0.856333,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-0,1377457157894317,1789199097628555303,1789199105275402892,128,"{""duration_s"": 7.894000768661499, ""end"": 1789199105.279341, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 452.1822503581643, ""mean_power_w"": 57.28175909904757, ""samples"": 114}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 490.1987753137946, ""mean_power_w"": 62.09763460624952, ""samples"": 135}}, ""energy_j"": 942.3810256719589, ""mean_power_w"": 119.37939370529709, ""start"": 1789199097.3853402}",450,7.893122911453247,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.893122911453247, ""energy_j"": 452.1822503581643, ""interval_count"": 1, ""intervals"": [[1789199097.386218, 1789199105.279341]], ""mean_power_w"": 57.288129860746146, ""samples"": 114}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 7.893122911453247, ""energy_j"": 490.1987753137946, ""interval_count"": 1, ""intervals"": [[1789199097.386218, 1789199105.279341]], ""mean_power_w"": 62.104540979907455, ""samples"": 135}}",942.3810256719589,False,0,True,512,"[[1789199097.386218, 1789199105.279341]]",119.3926708406536,128,128,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377457.157886432, ""decode_first_real_chunk_received"": 1377457.157877585, ""decode_last_chunk_received"": 1377464.804727893, ""decode_request_started"": 1377457.078168327, ""decode_response_headers_received"": 1377457.088822314, ""kv_handoff_completed"": 1377457.078068019, ""prefill_completed"": 1377457.078063253, ""prefill_started"": 1377456.915778591, ""request_received"": 1377456.915618138, ""response_completed"": 1377464.804871966, ""route_selected"": 1377456.915642007}","{""decode_first_real_chunk_forwarded"": 1789199097.628549, ""decode_first_real_chunk_received"": 1789199097.6285467, ""decode_last_chunk_received"": 1789199105.2753973, ""decode_request_started"": 1789199097.5488315, ""decode_response_headers_received"": 1789199097.559486, ""kv_handoff_completed"": 1789199097.5487306, ""prefill_completed"": 1789199097.548728, ""prefill_started"": 1789199097.3864417, ""request_received"": 1789199097.386285, ""response_completed"": 1789199105.2755353, ""route_selected"": 1789199097.3863063}",2,client_send_to_completed_stream,1377464808680079,1789199105279341018,production-trigger-balanced_medium-attempt-1-binary-slo-D-0-sample-2,1377456915556871,1789199097386218058,binary-slo,0.0,60.21141974937435,242.25944699719548,balanced_medium
0.703925,1,D,production-trigger-balanced_medium-attempt-1-binary-slo-D-0,1377465162270083,1789199105632929649,1789199115294659734,160,"{""duration_s"": 9.941529035568237, ""end"": 1789199115.2977436, ""endpoints"": {""D0"": {""clock_match_fraction"": null, ""energy_j"": 569.600178964436, ""mean_power_w"": 57.295027447644415, ""samples"": 149}, ""P0"": {""clock_match_fraction"": null, ""energy_j"": 623.8399917036295, ""mean_power_w"": 62.75090979181273, ""samples"": 169}}, ""energy_j"": 1193.4401706680655, ""mean_power_w"": 120.04593723945715, ""start"": 1789199105.3562145}",450,9.94080376625061,"{""D0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.94080376625061, ""energy_j"": 569.5636859163642, ""interval_count"": 1, ""intervals"": [[1789199105.3569398, 1789199115.2977436]], ""mean_power_w"": 57.29553658931017, ""samples"": 149}, ""P0"": {""clock_match_fraction"": 1.0, ""duration_s"": 9.94080376625061, ""energy_j"": 623.8399917036295, ""interval_count"": 1, ""intervals"": [[1789199105.3569398, 1789199115.2977436]], ""mean_power_w"": 62.755488024176564, ""samples"": 169}}",1193.4036776199937,False,0,True,640,"[[1789199105.3569398, 1789199115.2977436]]",120.05102461348673,160,160,1005,canary,"{""decode_first_real_chunk_forwarded"": 1377465.162260626, ""decode_first_real_chunk_received"": 1377465.162250826, ""decode_last_chunk_received"": 1377474.823986364, ""decode_request_started"": 1377465.078771358, ""decode_response_headers_received"": 1377465.092193209, ""kv_handoff_completed"": 1377465.078678696, ""prefill_completed"": 1377465.078673985, ""prefill_started"": 1377464.886488417, ""request_received"": 1377464.886337919, ""response_completed"": 1377474.824139022, ""route_selected"": 1377464.886362923}","{""decode_first_real_chunk_forwarded"": 1789199105.6329234, ""decode_first_real_chunk_received"": 1789199105.6329205, ""decode_last_chunk_received"": 1789199115.294655, ""decode_request_started"": 1789199105.5494344, ""decode_response_headers_received"": 1789199105.5628586, ""kv_handoff_completed"": 1789199105.5493414, ""prefill_completed"": 1789199105.5493388, ""prefill_started"": 1789199105.3571515, ""request_received"": 1789199105.3570046, ""response_completed"": 1789199115.2948022, ""route_selected"": 1789199105.3570273}",3,client_send_to_completed_stream,1377474827082620,1789199115297743697,production-trigger-balanced_medium-attempt-1-binary-slo-D-0-sample-3,1377464886278557,1789199105356939806,binary-slo,0.0,60.76563231547439,275.91290697455406,balanced_medium
