request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-b08-r02-feedback_dvfs_only-decode_heavy-0000,128,256,256,P0,D0,194.3347889755387,57.33231720000999,57.33101096086423,14814.075674978085,110.67943600937724,14698.568526975578,True,True
phase3c-b08-r02-feedback_dvfs_only-decode_heavy-0001,128,256,256,P0,D0,188.90779200592078,57.33821540386142,57.33713359610798,14810.152719990583,108.62281298614107,14695.936639996944,True,True
phase3c-b08-r02-feedback_dvfs_only-decode_heavy-0002,128,256,256,P0,D0,191.80582201806828,57.34195103914495,57.34018489407996,14814.003337000031,109.68475299887359,14697.322179999901,True,True
phase3c-b08-r02-feedback_dvfs_only-decode_heavy-0003,128,256,256,P0,D0,187.91098400834017,57.34227867443205,57.34125638424017,14810.192045988515,108.68765899795108,14696.784303989261,True,True
