endpoint_id,role,node,gpu_type,gpu_ids,gpu_uuid,pci_bus_id,tp_degree,configured_graphics_mhz,observed_graphics_mean_mhz,clock_valid,lifecycle,healthy,request_count,mean_queue_depth,mean_kv_cache_usage_frac,mean_latency_ms,mean_ttft_ms,mean_tpot_ms,gross_energy_j,energy_valid,throttle_valid
D0,decode,ganymede,NVIDIA L4,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,00000000:0D:00.0,1,450,450.0,True,ACTIVE,True,8,0.0,0.003621258920012784,3779.6220036179875,206.43254648894072,58.81711294020374,1733.307,True,True
D1,decode,ganymede,NVIDIA L4,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,00000000:37:00.0,1,450,450.0,True,ACTIVE,True,8,0.0,0.0035506254206214886,3780.608355991717,193.88065201201243,58.84509344237841,1706.561,True,True
P0,prefill,uranus,NVIDIA L40S,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,00000000:4A:00.0,1,900,900.0,True,ACTIVE,True,8,0.0,0.0,128.90432813583175,206.43254648894072,58.81711294020374,1945.515,True,True
P1,prefill,uranus,NVIDIA L40S,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,00000000:61:00.0,1,900,900.0,True,ACTIVE,True,8,0.0,0.0,116.52602212416241,193.88065201201243,58.84509344237841,1945.188,True,True
