endpoint_id,role,node,gpu_type,gpu_ids,gpu_uuid,pci_bus_id,tp_degree,configured_graphics_mhz,observed_graphics_mean_mhz,clock_valid,lifecycle,healthy,request_count,mean_queue_depth,mean_kv_cache_usage_frac,mean_latency_ms,mean_ttft_ms,mean_tpot_ms,gross_energy_j,energy_valid,throttle_valid
D0,decode,ganymede,NVIDIA L4,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,00000000:0D:00.0,1,675,675.0,True,ACTIVE,True,8,0.0,0.003590490053372153,3694.917139138852,205.58781549334526,57.48055299391992,1733.451,True,True
D1,decode,ganymede,NVIDIA L4,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,00000000:37:00.0,1,675,675.0,True,ACTIVE,True,8,0.0,0.0035204567078972516,3695.095915987622,196.26221275393618,57.50487672799315,1709.837,True,True
P0,prefill,uranus,NVIDIA L40S,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,00000000:4A:00.0,1,900,900.0,True,ACTIVE,True,8,0.0,0.0,129.26612100272905,205.58781549334526,57.48055299391992,1908.439,True,True
P1,prefill,uranus,NVIDIA L40S,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,00000000:61:00.0,1,900,900.0,True,ACTIVE,True,8,0.0,0.0,119.81955813098466,196.26221275393618,57.50487672799315,1907.398,True,True
