window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep3-seg1-attempt1,1785511577737829948,1785511627739660795,1785511628353209173,0.613548378,500,500,0,0,0,0,10.021069738448785,316.217596954447,68.470784642,68.47234,78.1273015,80.24673512,21.764746926064515,21.92383900645161,743.17793935,759.18304315
