request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-light_after-0000,128,128,128,P0,D0,222.43654100748245,55.95102196059274,55.946429488207876,7328.2163300027605,138.10988901241217,7184.634687990183,True,True
phase3c-light_after-0001,128,128,128,P0,D1,187.76569099281915,55.95775870076934,55.955581322901764,7294.401045990526,107.20008199859876,7182.561360998079,True,True
phase3c-light_after-0002,128,128,128,P1,D0,201.3120030023856,55.95466566918781,55.953425519680785,7307.554542989237,120.75884500518441,7182.762863987591,True,True
phase3c-light_after-0003,128,128,128,P1,D1,172.88886199821718,55.956101220552114,55.95415259054202,7279.3137170083355,93.31464400747791,7180.881683001644,True,True
