unix_ts,host,role,instance_id,gpu_id,gpu_uuid,workload_seq,target_freq_mhz,rx_bytes,tx_bytes,gpu_util_pct,gpu_power_w,gpu_sm_mhz,gpu_memory_used_mib,gpu_mem_util_pct,gpu_power_limit_w,gpu_mem_clock_mhz,gpu_temperature_c,gpu_memory_total_mib,gpu_pstate
1786006959.605054513,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208690745560,37766132345,0, 80.11, 2520, 37169, 0, 350.00, 9001, 31, 46068, P0
1786006959.605054513,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208690745560,37766132345,0, 81.31, 2520, 37169, 0, 350.00, 9001, 32, 46068, P0
1786006960.344498323,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208691097358,37766186389,0, 80.11, 2520, 37169, 0, 350.00, 9001, 31, 46068, P0
1786006960.344498323,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208691097358,37766186389,0, 81.31, 2520, 37169, 0, 350.00, 9001, 33, 46068, P0
1786006961.085026650,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208691113984,37766198667,0, 79.99, 2520, 37169, 0, 350.00, 9001, 31, 46068, P0
1786006961.085026650,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208691113984,37766198667,0, 81.31, 2520, 37169, 0, 350.00, 9001, 33, 46068, P0
1786006961.821918912,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208691116412,37766206581,0, 79.46, 2520, 37169, 0, 350.00, 9001, 31, 46068, P0
1786006961.821918912,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208691116412,37766206581,32, 80.97, 2520, 37185, 12, 350.00, 9001, 33, 46068, P0
1786006962.567790745,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208691116412,37766206581,0, 80.48, 2520, 37254, 0, 350.00, 9001, 31, 46068, P0
1786006962.567790745,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208691116412,37766206581,0, 81.08, 2520, 37237, 0, 350.00, 9001, 33, 46068, P0
1786006963.548940834,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208702883466,37767505578,0, 82.14, 2520, 37734, 0, 350.00, 9001, 31, 46068, P0
1786006963.548940834,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208702883466,37767505578,0, 80.98, 2520, 37237, 0, 350.00, 9001, 33, 46068, P0
1786006964.294123293,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208702894376,37768558224,0, 80.42, 2520, 37734, 0, 350.00, 9001, 31, 46068, P0
1786006964.294123293,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208702894376,37768558224,0, 80.96, 2520, 37237, 0, 350.00, 9001, 33, 46068, P0
1786006965.036460552,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208703627106,37769428444,0, 79.91, 2520, 37734, 0, 350.00, 9001, 31, 46068, P0
1786006965.036460552,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208703627106,37769428444,0, 81.48, 2520, 37237, 0, 350.00, 9001, 33, 46068, P0
1786006965.784207421,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208703627106,37769443002,0, 79.91, 2520, 37734, 0, 350.00, 9001, 31, 46068, P0
1786006965.784207421,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208703627106,37769443002,0, 81.48, 2520, 37237, 0, 350.00, 9001, 33, 46068, P0
1786006966.530773039,uranus,prefill,primary,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,0,2520,208703630182,37769443002,0, 79.62, 2520, 37734, 0, 350.00, 9001, 31, 46068, P0
1786006966.530773039,uranus,prefill,primary,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,0,2520,208703630182,37769443002,0, 81.06, 2520, 37237, 0, 350.00, 9001, 33, 46068, P0
