unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789215467,P1,84.14076470588235,2520,17
1789215468,P1,82.45458823529411,2520,17
1789215469,P1,81.1825625,2520,16
1789215470,P1,81.33235294117647,2520,17
1789215471,P1,81.30064705882353,2520,17
1789215472,P1,81.4140588235294,2520,17
1789215473,P1,81.79823529411765,2520,17
1789215474,P1,82.07747058823529,2520,17
1789215475,P1,82.58988235294117,2520,17
1789215476,P1,83.41029411764706,2520,17
1789215477,P1,83.84958823529412,2520,17
1789215478,P1,83.251125,2520,16
1789215479,P1,82.24588235294118,2520,17
1789215480,P1,81.3315294117647,2520,17
1789215481,P1,81.36523529411765,2520,17
1789215482,P1,81.78023529411765,2520,17
1789215483,P1,84.82041176470588,2520,17
1789215484,P1,121.97582352941177,2520,17
1789215485,P1,100.45906249999999,2520,16
1789215486,P1,87.42241176470588,2520,17
1789215487,P1,83.70117647058824,2520,17
1789215488,P1,83.41064705882353,2520,17
1789215489,P1,82.18494117647059,2520,17
1789215490,P1,81.47611764705883,2520,17
1789215491,P1,81.62682352941177,2520,17
1789215492,P1,81.756,2520,17
1789215493,P1,82.35975,2520,16
1789215494,P1,118.7674705882353,2520,17
1789215495,P1,201.0781875,2520,16
1789215496,P1,215.72511764705882,2520,17
1789215497,P1,182.1774375,2520,16
1789215498,P1,105.28217647058824,2520,17
1789215499,P1,84.39552941176471,2520,17
1789215500,P1,81.97905882352941,2520,17
1789215501,P1,82.3444705882353,2520,17
1789215502,P1,82.59564705882353,2520,17
1789215503,P1,90.5699375,2520,16
1789215504,P1,94.26429411764705,2520,17
1789215505,P1,83.33888235294118,2520,17
1789215506,P1,126.984875,2520,16
1789215507,P1,205.49076470588236,2520,17
1789215508,P1,225.1243125,2520,16
1789215509,P1,183.91070588235294,2520,17
1789215510,P1,99.46776470588235,2520,17
1789215511,P1,86.05670588235294,2520,17
1789215512,P1,84.23447058823528,2520,17
1789215513,P1,83.1215294117647,2520,17
1789215514,P1,81.801125,2520,16
1789215515,P1,81.52623529411764,2520,17
1789215516,P1,81.8349411764706,2520,17
1789215517,P1,82.2009411764706,2520,17
1789215518,P1,82.35164705882353,2520,17
1789215519,P1,83.1195294117647,2520,17
1789215520,P1,84.29823529411765,2520,17
1789215521,P1,82.89258823529413,2520,17
1789215522,P1,81.28394117647058,2520,17
1789215523,P1,81.3555294117647,2520,17
1789215524,P1,81.38911764705882,2520,17
1789215525,P1,81.24024999999999,2520,16
1789215526,P1,81.52041176470587,2520,17
