adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,early_stop_reason,energy_statistic,event,grid_index,input_output_shapes,latency_statistic,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_active_duration_sum_s,request_active_energy_sum_j,sample_count,search_stage,slo_met,tpot_ms,ttft_ms,workload_id
False,1,,production-trigger-balanced_medium-attempt-1-confirm,23.816259145736694,2863.055386327207,1050,,mean_request_energy_j,probe_candidate_aggregated,,"[[384, 96], [512, 128], [640, 160]]",p95,919.7027052342892,122.07613826794686,900,production-trigger-balanced_medium-attempt-1-confirm,,22.581599712371826,2759.1081157028675,3,confirmation,True,57.338102182119925,289.34051441028714,balanced_medium
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-8,14.85464358329773,1947.6215658187866,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[1792, 48], [2048, 64], [2304, 80]]",p95,581.7100815325975,139.70515128152812,1710,production-trigger-prefill_heavy-attempt-1-binary-slo-P-8,,12.504690408706665,1745.1302445977926,3,binary-slo,False,58.32074212102357,547.7309614419937,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-12,14.057522296905518,1918.5109841898084,1500,,mean_request_energy_j,probe_candidate_aggregated,12,"[[1792, 48], [2048, 64], [2304, 80]]",p95,588.1800141384205,142.55751958455093,2115,production-trigger-prefill_heavy-attempt-1-binary-slo-P-12,,12.410681962966919,1764.5400424152613,3,binary-slo,False,58.32152971617525,505.2072999300435,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-14,14.036905765533447,1967.4449390545487,1500,,mean_request_energy_j,probe_candidate_aggregated,14,"[[1792, 48], [2048, 64], [2304, 80]]",p95,603.7325468758742,146.44998344029034,2310,production-trigger-prefill_heavy-attempt-1-binary-slo-P-14,,12.382360935211182,1811.1976406276226,3,binary-slo,False,58.31829243275414,506.77646377589554,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-15,13.993857860565186,2022.577270321548,1500,,mean_request_energy_j,probe_candidate_aggregated,15,"[[1792, 48], [2048, 64], [2304, 80]]",p95,622.1483948280414,150.82836931882335,2415,production-trigger-prefill_heavy-attempt-1-binary-slo-P-15,,12.384408473968506,1866.4451844841242,3,binary-slo,False,58.32186958292993,505.65934968180954,prefill_heavy
True,1,P,production-trigger-prefill_heavy-attempt-1-binary-slo-P-16,13.991758346557617,2062.833653539419,1500,,mean_request_energy_j,probe_candidate_aggregated,16,"[[1792, 48], [2048, 64], [2304, 80]]",p95,634.366267790397,153.59312691862746,2520,production-trigger-prefill_heavy-attempt-1-binary-slo-P-16,,12.391214847564697,1903.098803371191,3,binary-slo,False,58.33042071949689,505.13609282206744,prefill_heavy
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-8,23.21237349510193,3050.2332304418087,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[96, 96], [128, 128], [200, 160]]",p95,975.4908377702037,133.59807229986703,1710,production-trigger-decode_medium-attempt-1-binary-slo-P-8,,21.890644311904907,2926.4725133106112,3,binary-slo,True,56.04149277764134,184.89399766549468,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-3,23.290420055389404,3014.37517734617,1500,,mean_request_energy_j,probe_candidate_aggregated,3,"[[96, 96], [128, 128], [200, 160]]",p95,963.7175505682826,131.85797108551867,1200,production-trigger-decode_medium-attempt-1-binary-slo-P-3,,21.906198263168335,2891.152651704848,3,binary-slo,True,56.038296691461234,195.31059346627444,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-1,22.995765686035156,2996.397715739906,1500,,mean_request_energy_j,probe_candidate_aggregated,1,"[[96, 96], [128, 128], [200, 160]]",p95,967.6566693410277,132.5908257729103,1005,production-trigger-decode_medium-attempt-1-binary-slo-P-1,,21.89670205116272,2902.970008023083,3,binary-slo,True,56.0413946528252,188.36384885944426,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-binary-slo-P-0,23.266268253326416,3012.205138705671,1500,,mean_request_energy_j,probe_candidate_aggregated,0,"[[96, 96], [128, 128], [200, 160]]",p95,964.7619843507806,131.9783630540698,900,production-trigger-decode_medium-attempt-1-binary-slo-P-0,,21.912130117416382,2894.285953052342,3,binary-slo,True,56.03740480204397,193.63175879698247,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-energy-refine-P-2,23.0112886428833,3011.9549763575196,1500,,mean_request_energy_j,probe_candidate_aggregated,2,"[[96, 96], [128, 128], [200, 160]]",p95,972.3493095239004,132.93902860882653,1110,production-trigger-decode_medium-attempt-1-energy-refine-P-2,,21.92681908607483,2917.047928571701,3,energy-refine,True,56.039794353147535,196.90754041075706,decode_medium
True,1,P,production-trigger-decode_medium-attempt-1-energy-refine-P-4,23.27554726600647,3047.7673836126924,1500,,mean_request_energy_j,probe_candidate_aggregated,4,"[[96, 96], [128, 128], [200, 160]]",p95,975.317203655839,133.36816974180286,1305,production-trigger-decode_medium-attempt-1-energy-refine-P-4,,21.92494511604309,2925.951610967517,3,energy-refine,True,56.040044546834636,195.6698650494218,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-7,25.61401057243347,3033.7151311412454,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[96, 96], [128, 128], [200, 160]]",p95,912.8184601962566,123.35179685828602,1200,production-trigger-decode_medium-attempt-1-binary-slo-D-7,,22.20843815803528,2738.45538058877,3,binary-slo,True,56.806688752969556,198.47933680284768,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-3,23.706424236297607,2844.8944960832596,675,,mean_request_energy_j,probe_candidate_aggregated,3,"[[96, 96], [128, 128], [200, 160]]",p95,914.1052619293332,121.86584190195981,1200,production-trigger-decode_medium-attempt-1-binary-slo-D-3,,22.508692979812622,2742.3157857879996,3,binary-slo,True,57.61681466646046,201.5832168981433,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-1,23.980754137039185,2868.8577213585377,525,,mean_request_energy_j,probe_candidate_aggregated,1,"[[96, 96], [128, 128], [200, 160]]",p95,922.382641111811,121.39832923620132,1200,production-trigger-decode_medium-attempt-1-binary-slo-D-1,,22.78791117668152,2767.147923335433,3,binary-slo,True,58.41971965651055,197.83986709080637,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-binary-slo-D-0,24.344881534576416,2900.660186268389,450,,mean_request_energy_j,probe_candidate_aggregated,0,"[[96, 96], [128, 128], [200, 160]]",p95,932.8000296875834,120.90780539373299,1200,production-trigger-decode_medium-attempt-1-binary-slo-D-0,,23.129589319229126,2798.4000890627503,3,binary-slo,True,59.06563442971935,288.1248792633414,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-6,23.544025897979736,2836.05497097224,900,,mean_request_energy_j,probe_candidate_aggregated,6,"[[96, 96], [128, 128], [200, 160]]",p95,912.1627344439427,122.14199676748592,1200,production-trigger-decode_medium-attempt-1-energy-refine-D-6,,22.379379987716675,2736.488203331828,3,energy-refine,True,56.97702891595622,298.5488327220082,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-8,23.30606746673584,2832.728629909456,1050,,mean_request_energy_j,probe_candidate_aggregated,8,"[[96, 96], [128, 128], [200, 160]]",p95,910.205498645703,123.31826155462062,1200,production-trigger-decode_medium-attempt-1-energy-refine-D-8,,22.132097005844116,2730.616495937109,3,energy-refine,True,56.63001690638397,192.56073650904,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-9,23.283404111862183,2828.997562468052,1125,,mean_request_energy_j,probe_candidate_aggregated,9,"[[96, 96], [128, 128], [200, 160]]",p95,908.4627045293649,123.29972048629196,1200,production-trigger-decode_medium-attempt-1-energy-refine-D-9,,22.085983753204346,2725.3881135880947,3,energy-refine,True,56.50252804954737,194.90218230057508,decode_medium
True,1,D,production-trigger-decode_medium-attempt-1-energy-refine-D-10,23.321226596832275,2873.4557484462857,1200,,mean_request_energy_j,probe_candidate_aggregated,10,"[[96, 96], [128, 128], [200, 160]]",p95,920.4257025221983,125.20012835787135,1200,production-trigger-decode_medium-attempt-1-energy-refine-D-10,,22.044033765792847,2761.277107566595,3,energy-refine,True,56.389135749146675,194.06044876668602,decode_medium
False,1,,production-trigger-decode_medium-attempt-1-confirm,23.27711248397827,2834.6173375174403,1125,,mean_request_energy_j,probe_candidate_aggregated,,"[[96, 96], [128, 128], [200, 160]]",p95,910.4331394334635,123.65146001447579,1200,production-trigger-decode_medium-attempt-1-confirm,,22.079455614089966,2731.2994183003902,3,confirmation,True,56.50980448318972,190.51551485899836,decode_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-8,13.95031452178955,1799.528093650937,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[768, 48], [1024, 64], [1280, 80]]",p95,534.8403491352996,137.06007974945638,1710,production-trigger-prefill_medium-attempt-1-binary-slo-P-8,,11.7049400806427,1604.5210474058986,3,binary-slo,True,57.20993884907324,347.2067483467981,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-3,13.506843566894531,1743.470594458282,1500,,mean_request_energy_j,probe_candidate_aggregated,3,"[[768, 48], [1024, 64], [1280, 80]]",p95,532.3864404633641,134.983697426865,1200,production-trigger-prefill_medium-attempt-1-binary-slo-P-3,,11.82751178741455,1597.1593213900924,3,binary-slo,True,57.211393304571494,379.45483850780874,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-1,13.570628643035889,1752.1056270301342,1500,,mean_request_energy_j,probe_candidate_aggregated,1,"[[768, 48], [1024, 64], [1280, 80]]",p95,533.8592579066753,134.74340951088416,1005,production-trigger-prefill_medium-attempt-1-binary-slo-P-1,,11.876633644104004,1601.577773720026,3,binary-slo,True,57.20283883676268,403.0013567302376,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-binary-slo-P-0,13.60270380973816,1749.8442055359483,1500,,mean_request_energy_j,probe_candidate_aggregated,0,"[[768, 48], [1024, 64], [1280, 80]]",p95,533.6197015792131,134.09491012188246,900,production-trigger-prefill_medium-attempt-1-binary-slo-P-0,,11.929688215255737,1600.8591047376394,3,binary-slo,True,57.21076922965088,429.12944729905576,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-energy-refine-P-2,13.502278089523315,1748.4764826372266,1500,,mean_request_energy_j,probe_candidate_aggregated,2,"[[768, 48], [1024, 64], [1280, 80]]",p95,533.8415095458428,135.15655175077708,1110,production-trigger-prefill_medium-attempt-1-energy-refine-P-2,,11.841192245483398,1601.5245286375284,3,energy-refine,True,57.20685270372782,391.60864541772753,prefill_medium
True,1,P,production-trigger-prefill_medium-attempt-1-energy-refine-P-4,13.40611481666565,1744.793492615223,1500,,mean_request_energy_j,probe_candidate_aggregated,4,"[[768, 48], [1024, 64], [1280, 80]]",p95,533.632071107626,135.95119047930731,1305,production-trigger-prefill_medium-attempt-1-energy-refine-P-4,,11.763082265853882,1600.8962133228779,3,energy-refine,True,57.20167423349872,361.26970178447664,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-7,15.483264684677124,1817.7194659337401,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[768, 48], [1024, 64], [1280, 80]]",p95,504.15011347830296,125.62916990342761,1200,production-trigger-prefill_medium-attempt-1-binary-slo-D-7,,12.036300420761108,1512.4503404349089,3,binary-slo,True,58.57483183616379,380.40882064960897,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-3,13.623632192611694,1638.8155371695757,675,,mean_request_energy_j,probe_candidate_aggregated,3,"[[768, 48], [1024, 64], [1280, 80]]",p95,508.4386360272765,123.96096513398989,1200,production-trigger-prefill_medium-attempt-1-binary-slo-D-3,,12.30850863456726,1525.3159080818295,3,binary-slo,True,60.180751779388956,376.6918465029448,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-1,13.879987716674805,1651.1050578579307,525,,mean_request_energy_j,probe_candidate_aggregated,1,"[[768, 48], [1024, 64], [1280, 80]]",p95,513.4447102198998,122.55607441329362,1200,production-trigger-prefill_medium-attempt-1-binary-slo-D-1,,12.569433689117432,1540.3341306596994,3,binary-slo,True,61.69427136017838,378.67658911272883,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-binary-slo-D-0,14.081644296646118,1678.3755541592836,450,,mean_request_energy_j,probe_candidate_aggregated,0,"[[768, 48], [1024, 64], [1280, 80]]",p95,522.5144192998608,122.6629330890034,1200,production-trigger-prefill_medium-attempt-1-binary-slo-D-0,,12.774516820907593,1567.5432578995824,3,binary-slo,True,62.87188209656544,377.6120452210307,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-energy-refine-D-6,13.283737421035767,1611.5284966528416,900,,mean_request_energy_j,probe_candidate_aggregated,6,"[[768, 48], [1024, 64], [1280, 80]]",p95,502.7114518756668,124.87293027030411,1200,production-trigger-prefill_medium-attempt-1-energy-refine-D-6,,12.078128337860107,1508.1343556270003,3,energy-refine,True,58.911423278350874,376.4781647827476,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-energy-refine-D-8,13.210184097290039,1610.7913649007678,1050,,mean_request_energy_j,probe_candidate_aggregated,8,"[[768, 48], [1024, 64], [1280, 80]]",p95,502.3900079031785,126.00612284976542,1200,production-trigger-prefill_medium-attempt-1-energy-refine-D-8,,11.971525430679321,1507.1700237095356,3,energy-refine,True,58.27974742481487,371.6139047173783,prefill_medium
True,1,D,production-trigger-prefill_medium-attempt-1-energy-refine-D-9,13.120198249816895,1620.8561969995499,1125,,mean_request_energy_j,probe_candidate_aggregated,9,"[[768, 48], [1024, 64], [1280, 80]]",p95,505.6499565492074,127.27172274318546,1200,production-trigger-prefill_medium-attempt-1-energy-refine-D-9,,11.924078702926636,1516.949869647622,3,energy-refine,True,58.03832335950837,372.6828853134066,prefill_medium
False,1,,production-trigger-prefill_medium-attempt-1-confirm,13.455224752426147,1638.4692028686404,1050,,mean_request_energy_j,probe_candidate_aggregated,,"[[768, 48], [1024, 64], [1280, 80]]",p95,510.9350132594506,125.49194713905372,1200,production-trigger-prefill_medium-attempt-1-confirm,,12.212242364883423,1532.8050397783518,3,confirmation,True,61.48811860117812,369.4380844011903,prefill_medium
True,1,P,production-trigger-decode_heavy-attempt-1-binary-slo-P-8,48.333006143569946,6368.341897323728,1500,,mean_request_energy_j,probe_candidate_aggregated,8,"[[96, 224], [128, 256], [200, 320]]",p95,2031.7710044110815,134.6005743995304,1710,production-trigger-decode_heavy-attempt-1-binary-slo-P-8,,45.264782190322876,6095.313013233244,3,binary-slo,True,56.12752071785144,195.1678796671331,decode_heavy
True,1,P,production-trigger-decode_heavy-attempt-1-binary-slo-P-3,46.613898515701294,6161.297023780644,1500,,mean_request_energy_j,probe_candidate_aggregated,3,"[[96, 224], [128, 256], [200, 320]]",p95,2012.990474787851,133.4020081620155,1200,production-trigger-decode_heavy-attempt-1-binary-slo-P-3,,45.258376121520996,6038.9714243635535,3,binary-slo,True,56.12536667650422,193.93131271936,decode_heavy
True,1,P,production-trigger-decode_heavy-attempt-1-binary-slo-P-1,46.609984397888184,6135.0112635195255,1500,,mean_request_energy_j,probe_candidate_aggregated,1,"[[96, 224], [128, 256], [200, 320]]",p95,2006.6959062889218,132.93409920831687,1005,production-trigger-decode_heavy-attempt-1-binary-slo-P-1,,45.28015446662903,6020.0877188667655,3,binary-slo,True,56.131201133603284,199.19151826761663,decode_heavy
True,1,P,production-trigger-decode_heavy-attempt-1-binary-slo-P-0,46.53669285774231,6094.484210409224,1500,,mean_request_energy_j,probe_candidate_aggregated,0,"[[96, 224], [128, 256], [200, 320]]",p95,1994.3256663431723,132.20763254015435,900,production-trigger-decode_heavy-attempt-1-binary-slo-P-0,,45.25424242019653,5982.976999029517,3,binary-slo,True,56.127190262941525,191.3265930954367,decode_heavy
True,1,D,production-trigger-decode_heavy-attempt-1-binary-slo-D-7,47.190550565719604,5707.455571383238,975,,mean_request_energy_j,probe_candidate_aggregated,7,"[[96, 224], [128, 256], [200, 320]]",p95,1865.025859311223,121.9401649598927,900,production-trigger-decode_heavy-attempt-1-binary-slo-D-7,,45.89057803153992,5595.077577933669,3,binary-slo,True,56.93250066105626,210.60036767739803,decode_heavy
True,1,D,production-trigger-decode_heavy-attempt-1-binary-slo-D-3,47.83677673339844,5725.642525300384,675,,mean_request_energy_j,probe_candidate_aggregated,3,"[[96, 224], [128, 256], [200, 320]]",p95,1872.432528493305,120.70531106128584,900,production-trigger-decode_heavy-attempt-1-binary-slo-D-3,,46.53607177734375,5617.297585479915,3,binary-slo,True,57.8216474303533,190.7612734939903,decode_heavy
True,1,D,production-trigger-decode_heavy-attempt-1-binary-slo-D-1,48.411548376083374,5766.843889802694,525,,mean_request_energy_j,probe_candidate_aggregated,1,"[[96, 224], [128, 256], [200, 320]]",p95,1887.4073693652947,119.9954686041829,900,production-trigger-decode_heavy-attempt-1-binary-slo-D-1,,47.19094681739807,5662.222108095884,3,binary-slo,True,58.6781663292856,193.95019593648612,decode_heavy
True,1,D,production-trigger-decode_heavy-attempt-1-binary-slo-D-0,48.963929653167725,5808.384088806808,450,,mean_request_energy_j,probe_candidate_aggregated,0,"[[96, 224], [128, 256], [200, 320]]",p95,1901.5041181966662,119.55831035282102,900,production-trigger-decode_heavy-attempt-1-binary-slo-D-0,,47.70909881591797,5704.512354589999,3,binary-slo,True,59.3601326642938,197.0130319474265,decode_heavy
True,1,D,production-trigger-decode_heavy-attempt-1-energy-refine-D-6,47.319281816482544,5710.241333089769,900,,mean_request_energy_j,probe_candidate_aggregated,6,"[[96, 224], [128, 256], [200, 320]]",p95,1869.1113763103883,121.72678716797215,900,production-trigger-decode_heavy-attempt-1-energy-refine-D-6,,46.06140494346619,5607.334128931165,3,energy-refine,True,57.12760286742857,211.69106834568083,decode_heavy
True,1,D,production-trigger-decode_heavy-attempt-1-energy-refine-D-8,47.009979248046875,5719.25094243139,1050,,mean_request_energy_j,probe_candidate_aggregated,8,"[[96, 224], [128, 256], [200, 320]]",p95,1870.5705433612068,122.64235005213565,900,production-trigger-decode_heavy-attempt-1-energy-refine-D-8,,45.74883556365967,5611.711630083621,3,energy-refine,True,56.755424562710964,196.47183399647474,decode_heavy
