scope,role,gross_energy_j,logical_requests,output_tokens,joules_per_request,joules_per_output_token,valid
D0,decode,853.516,4,256,213.379,3.334046875,True
D1,decode,344.465,4,256,86.11625,1.34556640625,True
P0,prefill,959.204,4,256,239.801,3.746890625,True
P1,prefill,1204.475,4,256,301.11875,4.70498046875,True
P_pool,prefill,2163.679,4,256,540.91975,8.45187109375,True
D_pool,decode,1197.981,4,256,299.49525,4.67961328125,True
all_GPU_boards,all,3361.66,4,256,840.415,13.131484375,True
