unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1786046057.826726,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,26.88
1786046057.826726,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,26.3
1786046058.327184,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,26.78
1786046058.327184,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,26.3
1786046058.827682,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,26.78
1786046058.827682,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,26.39
1786046059.328143,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,26.88
1786046059.328143,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,26.39
1786046059.828618,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,26.88
1786046059.828618,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,26.49
