unix_ts,host,gpu_index,gpu_uuid,gpu_power_w
1785936213.271451,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,18.01
1785936213.271451,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.98
1785936213.271451,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88
1785936213.271451,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
1785936213.771916,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,18.01
1785936213.771916,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.98
1785936213.771916,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88
1785936213.771916,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
1785936214.272403,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,17.96
1785936214.272403,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.97
1785936214.272403,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88
1785936214.272403,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
1785936214.772885,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,17.96
1785936214.772885,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.97
1785936214.772885,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88
1785936214.772885,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
1785936215.273363,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,17.91
1785936215.273363,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.92
1785936215.273363,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.83
1785936215.273363,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
1785936215.773845,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,17.91
1785936215.773845,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.92
1785936215.773845,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.83
1785936215.773845,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
1785936216.274319,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,17.91
1785936216.274319,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,16.92
1785936216.274319,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.83
1785936216.274319,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56
