endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,183208.988578727,1788004849.459542,1788004849.6196203,0.16007959400303662,False,
D1,0,183208.988578727,1788004849.4601452,1788004849.6157348,0.1555905819986947,False,
P0,0,183208.988578727,1788004849.4609601,1788004849.6272612,0.16630152898142114,False,
P1,0,183208.988578727,1788004849.4619403,1788004849.6233358,0.16139658400788903,False,
D0,1,183209.988578727,1788004850.4597588,1788004850.5182188,0.05846202201792039,False,
D1,1,183209.988578727,1788004850.4593613,1788004850.5637755,0.10441561101470143,False,
P0,1,183209.988578727,1788004850.461248,1788004850.5703895,0.10914201001287438,False,
P1,1,183209.988578727,1788004850.461514,1788004850.573534,0.11201910200179555,False,
D0,2,183210.988578727,1788004851.4607923,1788004851.6244242,0.16363151898258366,False,
D1,2,183210.988578727,1788004851.4601543,1788004851.6156464,0.15549176599597558,False,
P0,2,183210.988578727,1788004851.459381,1788004851.6184297,0.15904897300060838,False,
P1,2,183210.988578727,1788004851.46172,1788004851.6213682,0.15964787200209685,False,
D0,3,183211.988578727,1788004852.461716,1788004852.605255,0.14353898100671358,False,
D1,3,183211.988578727,1788004852.4611297,1788004852.6013246,0.14019485699827783,False,
P0,3,183211.988578727,1788004852.459393,1788004852.5255027,0.06611003199941479,False,
P1,3,183211.988578727,1788004852.4599464,1788004852.60835,0.14840360102243721,False,
D0,4,183212.988578727,1788004853.4621766,1788004853.6021988,0.14002251499914564,False,
D1,4,183212.988578727,1788004853.4593847,1788004853.5985358,0.13915105001069605,False,
P0,4,183212.988578727,1788004853.4609427,1788004853.5539167,0.09297385602258146,False,
P1,4,183212.988578727,1788004853.4604487,1788004853.5951087,0.13466010300908238,False,
D0,5,183213.988578727,1788004854.4620728,1788004854.6066558,0.14458304701838642,False,
D1,5,183213.988578727,1788004854.460625,1788004854.6033418,0.1427166050125379,False,
P0,5,183213.988578727,1788004854.4599755,1788004854.6103446,0.15036936197429895,False,
P1,5,183213.988578727,1788004854.4593966,1788004854.5626848,0.10328818100970238,False,
D0,6,183214.988578727,1788004855.4613233,1788004855.6062603,0.14493677101563662,False,
D1,6,183214.988578727,1788004855.4594033,1788004855.6105945,0.15119161701295525,False,
P0,6,183214.988578727,1788004855.459981,1788004855.5857434,0.12576248301775195,False,
P1,6,183214.988578727,1788004855.460576,1788004855.6022995,0.14172335198963992,False,
D0,7,183215.988578727,1788004856.4606054,1788004856.602749,0.14212301099905744,False,
D1,7,183215.988578727,1788004856.4618764,1788004856.6099868,0.1481101239915006,False,
P0,7,183215.988578727,1788004856.4594057,1788004856.6062455,0.14683976498781703,False,
P1,7,183215.988578727,1788004856.4600587,1788004856.5684047,0.10834615997737274,False,
D0,8,183216.988578727,1788004857.461919,1788004857.6103058,0.14838709999457933,False,
D1,8,183216.988578727,1788004857.4610567,1788004857.613573,0.15251637299661525,False,
P0,8,183216.988578727,1788004857.4600098,1788004857.6062398,0.14623002099688165,False,
P1,8,183216.988578727,1788004857.459401,1788004857.5760498,0.1166490449977573,False,
D0,9,183217.988578727,1788004858.4605641,1788004858.6194332,0.15886888399836607,False,
D1,9,183217.988578727,1788004858.459378,1788004858.6088412,0.14946351200342178,False,
P0,9,183217.988578727,1788004858.4599473,1788004858.6138113,0.1538632939918898,False,
P1,9,183217.988578727,1788004858.4610987,1788004858.616585,0.15548570101964287,False,
D0,10,183218.988578727,1788004859.4613414,1788004859.6193986,0.15805768899735995,False,
D1,10,183218.988578727,1788004859.4608295,1788004859.6129048,0.15207496500806883,False,
P0,10,183218.988578727,1788004859.4599972,1788004859.6165588,0.15656146299443208,False,
P1,10,183218.988578727,1788004859.459404,1788004859.6092217,0.1498176470049657,False,
D0,11,183219.988578727,1788004860.460645,1788004860.621318,0.16067285201279446,False,
