endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,184872.123392804,1788006512.5944588,1788006512.7314107,0.13695304200518876,False,
D1,0,184872.123392804,1788006512.5952125,1788006512.7394228,0.14421084499917924,False,
P0,0,184872.123392804,1788006512.5960362,1788006512.7474215,0.15138653898611665,False,
P1,0,184872.123392804,1788006512.5967555,1788006512.743462,0.14670733400271274,False,
D0,1,184873.123392804,1788006513.5964928,1788006513.641577,0.045086318015819415,False,
D1,1,184873.123392804,1788006513.59598,1788006513.6854606,0.0894808420271147,False,
P0,1,184873.123392804,1788006513.595697,1788006513.7105134,0.11481774499407038,False,
P1,1,184873.123392804,1788006513.5962505,1788006513.71444,0.11818955998751335,False,
D0,2,184874.123392804,1788006514.5949705,1788006514.7454963,0.15052605501841754,False,
D1,2,184874.123392804,1788006514.5942407,1788006514.728547,0.134306078980444,False,
P0,2,184874.123392804,1788006514.5970144,1788006514.7487528,0.15173822100041434,False,
P1,2,184874.123392804,1788006514.5956156,1788006514.7416286,0.14601270901039243,False,
D0,3,184875.123392804,1788006515.5944676,1788006515.7122297,0.11776135099353269,False,
D1,3,184875.123392804,1788006515.5941818,1788006515.6544874,0.06030527001712471,False,
P0,3,184875.123392804,1788006515.5959268,1788006515.7085462,0.11261950200423598,False,
P1,3,184875.123392804,1788006515.5953064,1788006515.6830332,0.08772669901372865,False,
D0,4,184876.123392804,1788006516.5947924,1788006516.688425,0.09363207800197415,False,
D1,4,184876.123392804,1788006516.5941923,1788006516.6375358,0.04334221998578869,False,
P0,4,184876.123392804,1788006516.5954087,1788006516.7308245,0.13541571499081329,False,
P1,4,184876.123392804,1788006516.5965662,1788006516.7276554,0.1310891260218341,False,
D0,5,184877.123392804,1788006517.5953932,1788006517.7434688,0.14807507098885253,False,
D1,5,184877.123392804,1788006517.594183,1788006517.6388729,0.0446895310014952,False,
P0,5,184877.123392804,1788006517.5961125,1788006517.73675,0.14063738600816578,False,
P1,5,184877.123392804,1788006517.5947459,1788006517.7404163,0.1456699929840397,False,
D0,6,184878.123392804,1788006518.5947282,1788006518.7350378,0.14031016899389215,False,
D1,6,184878.123392804,1788006518.5941992,1788006518.652198,0.057998042000690475,False,
P0,6,184878.123392804,1788006518.5962954,1788006518.7284427,0.13214686198625714,False,
P1,6,184878.123392804,1788006518.5956945,1788006518.731727,0.13603247702121735,False,
D0,7,184879.123392804,1788006519.595111,1788006519.6685858,0.07347550100530498,False,
D1,7,184879.123392804,1788006519.5942054,1788006519.7329023,0.13869661401258782,False,
