received_unix_ns,batch_id,service_name,scope_name,scope_version,trace_id,span_id,parent_span_id,name,kind,start_time_unix_ns,end_time_unix_ns,duration_ms,status_code,status_message,resource_attributes_json,span_attributes_json,events_json,links_count
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,f7b0696008c5494cb22fbdddd647dd42,69731b17e794be2e,d09bfe3c0c694c02,llm_request,2,1785511277061714688,1785511279098821854,2037.107166,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.0352983474731445, ""gen_ai.latency.time_in_model_decode"": 1.9559785609599203, ""gen_ai.latency.time_in_model_inference"": 2.026576183969155, ""gen_ai.latency.time_in_model_prefill"": 0.07059762300923467, ""gen_ai.latency.time_in_queue"": 6.284494884312153e-05, ""gen_ai.latency.time_to_first_token"": 0.0786280632019043, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00000-8a52930ef543-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,673e29f812a0456fa93294e667d9178f,43a0e4012f60fa2c,d266e581e4f644b1,llm_request,2,1785511277066544384,1785511279163388366,2096.843982,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.096080780029297, ""gen_ai.latency.time_in_model_decode"": 1.9581251088529825, ""gen_ai.latency.time_in_model_inference"": 2.075966038974002, ""gen_ai.latency.time_in_model_prefill"": 0.11784093012101948, ""gen_ai.latency.time_in_queue"": 1.668301410973072e-05, ""gen_ai.latency.time_to_first_token"": 0.13731670379638672, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00001-44a71b06dc9f-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,f2193a0ea90342eead67e014095dd9e2,1c84fce30ee11329,c099774c723c421a,llm_request,2,1785511277155612928,1785511279295720214,2140.107286,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.1392104625701904, ""gen_ai.latency.time_in_model_decode"": 1.9690745330881327, ""gen_ai.latency.time_in_model_inference"": 2.089955436065793, ""gen_ai.latency.time_in_model_prefill"": 0.1208809029776603, ""gen_ai.latency.time_in_queue"": 1.9662082195281982e-05, ""gen_ai.latency.time_to_first_token"": 0.16868805885314941, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00002-dcecb0bbe801-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,2cb5a594d9cf41aca4f7b244c8dd33cf,bd71194b5608a8a5,5027ef075bfa4f85,llm_request,2,1785511277259131648,1785511279428606507,2169.474859,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.1685667037963867, ""gen_ai.latency.time_in_model_decode"": 1.9806013838388026, ""gen_ai.latency.time_in_model_inference"": 2.1018128669820726, ""gen_ai.latency.time_in_model_prefill"": 0.12121148314327002, ""gen_ai.latency.time_in_queue"": 1.943693496286869e-05, ""gen_ai.latency.time_to_first_token"": 0.18717551231384277, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00003-59332695f74c-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,3aa46c0ede564ff195273a9f4a625f5a,f994a4f80c71494d,de1fba1104ae4653,llm_request,2,1785511277357561600,1785511279493940417,2136.378817,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.135446548461914, ""gen_ai.latency.time_in_model_decode"": 1.9818627899512649, ""gen_ai.latency.time_in_model_inference"": 2.1095432250294834, ""gen_ai.latency.time_in_model_prefill"": 0.12768043507821858, ""gen_ai.latency.time_in_queue"": 1.8720049411058426e-05, ""gen_ai.latency.time_to_first_token"": 0.1529092788696289, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00004-5400cd5fa18d-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,c5f1969514e244e0b008990641e7e410,c4a52a824b59d38a,64a5803549df45e3,llm_request,2,1785511277461749248,1785511279626386124,2164.636876,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.163745641708374, ""gen_ai.latency.time_in_model_decode"": 1.9926708189304918, ""gen_ai.latency.time_in_model_inference"": 2.1143050021491945, ""gen_ai.latency.time_in_model_prefill"": 0.12163418321870267, ""gen_ai.latency.time_in_queue"": 1.9929837435483932e-05, ""gen_ai.latency.time_to_first_token"": 0.16980433464050293, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00005-3b8039759ec0-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,b946ce8330474220907411b2571357fe,b40eadba6891fb7b,e2589fbc0e3244cd,llm_request,2,1785511277557779968,1785511279691953999,2134.174031,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.1332335472106934, ""gen_ai.latency.time_in_model_decode"": 1.99380151508376, ""gen_ai.latency.time_in_model_inference"": 2.1219208750408143, ""gen_ai.latency.time_in_model_prefill"": 0.12811935995705426, ""gen_ai.latency.time_in_queue"": 1.8246937543153763e-05, ""gen_ai.latency.time_to_first_token"": 0.13882684707641602, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00006-0f65909c5211-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,999f7d10e86e465e908427544f1c6448,004ca7e112d1ca77,8ae59bc472914fa7,llm_request,2,1785511277657937408,1785511279823427641,2165.490233,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.1646642684936523, ""gen_ai.latency.time_in_model_decode"": 2.0040938940364867, ""gen_ai.latency.time_in_model_inference"": 2.1261058829259127, ""gen_ai.latency.time_in_model_prefill"": 0.12201198888942599, ""gen_ai.latency.time_in_queue"": 1.8774066120386124e-05, ""gen_ai.latency.time_to_first_token"": 0.16088366508483887, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00007-03d817fc8f6d-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,f0c586acfbcb45c1b64f41cbd988659d,0c1ca8d2f42807c2,3476a2d149dd4e57,llm_request,2,1785511277759556352,1785511279955406802,2195.85045,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.1950266361236572, ""gen_ai.latency.time_in_model_decode"": 2.013504346134141, ""gen_ai.latency.time_in_model_inference"": 2.1358532381709665, ""gen_ai.latency.time_in_model_prefill"": 0.12234889203682542, ""gen_ai.latency.time_in_queue"": 2.0727049559354782e-05, ""gen_ai.latency.time_to_first_token"": 0.18172645568847656, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00008-60d1dfc42ae1-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
1785511280315906517,1c9aaa15468b403195d97598dd9d7335,vllm-single-pool,vllm.llm_engine,,066a115948af43ef88753daa81c06f06,8069763ff77a826c,150088df330a4a1a,llm_request,2,1785511277859373056,1785511280021820324,2162.447268,0,,"{""service.name"": ""vllm-single-pool"", ""telemetry.sdk.language"": ""python"", ""telemetry.sdk.name"": ""opentelemetry"", ""telemetry.sdk.version"": ""1.39.0""}","{""gen_ai.latency.e2e"": 2.1616010665893555, ""gen_ai.latency.time_in_model_decode"": 2.014995553996414, ""gen_ai.latency.time_in_model_inference"": 2.1444417249877006, ""gen_ai.latency.time_in_model_prefill"": 0.12944617099128664, ""gen_ai.latency.time_in_queue"": 1.9269995391368866e-05, ""gen_ai.latency.time_to_first_token"": 0.14725255966186523, ""gen_ai.request.id"": ""cmpl-phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2-00009-724d1995a301-0"", ""gen_ai.request.max_tokens"": 32, ""gen_ai.request.n"": 1, ""gen_ai.request.top_p"": 1.0, ""gen_ai.usage.completion_tokens"": 32, ""gen_ai.usage.prompt_tokens"": 32}",[],0
