unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511286909709677,1136656953239846,combined,http://127.0.0.1:8000/metrics,True,28.952233958989382,21.0,0.0,0.0,0.025085910652920984,0.0,3168.0,0.0,0.0,0.0,3168.0,2827.0,78.0,78.0,172.38943719863892,99.0,16.757899045944214,2728.0,179.87790238950402,150.0,5995.0,
1785511287410613467,1136657454143503,combined,http://127.0.0.1:8000/metrics,True,23.118908051401377,21.0,0.0,0.0,0.024742268041237137,0.0,3328.0,0.0,0.0,0.0,3296.0,2976.0,83.0,83.0,183.545907497406,103.0,17.431389093399048,2873.0,189.47200937499292,157.0,6272.0,
1785511287913212740,1136657956742893,combined,http://127.0.0.1:8000/metrics,True,23.481321055442095,21.0,0.0,0.0,0.025085910652920984,0.0,3488.0,0.0,0.0,0.0,3488.0,3147.0,88.0,88.0,194.71547746658325,109.0,18.424167156219482,3038.0,200.41725453012623,165.0,6635.0,
1785511288415056644,1136658458586742,combined,http://127.0.0.1:8000/metrics,True,23.650647839531302,21.0,0.0,0.0,0.024742268041237137,0.0,3648.0,0.0,0.0,0.0,3616.0,3296.0,93.0,93.0,205.84774780273438,113.0,19.081223964691162,3183.0,210.01381357968785,172.0,6912.0,
1785511288917689476,1136658961219697,combined,http://127.0.0.1:8000/metrics,True,23.830001009628177,21.0,0.0,0.0,0.025085910652920984,0.0,3808.0,0.0,0.0,0.0,3808.0,3467.0,98.0,98.0,216.99881982803345,119.0,20.045424699783325,3348.0,220.96460315864533,180.0,7275.0,
1785511289419953387,1136659463483523,combined,http://127.0.0.1:8000/metrics,True,28.889834182336926,21.0,0.0,0.0,0.024742268041237137,0.0,3968.0,0.0,0.0,0.0,3936.0,3616.0,103.0,103.0,228.09871578216553,123.0,20.679377794265747,3493.0,230.56183993816376,187.0,7552.0,
1785511289921082298,1136659964612560,combined,http://127.0.0.1:8000/metrics,True,23.97464611567557,21.0,0.0,0.0,0.024742268041237137,0.0,4128.0,0.0,0.0,0.0,4096.0,3786.0,108.0,108.0,239.21735739707947,128.0,21.480318784713745,3658.0,241.4871561715845,195.0,7882.0,
1785511290423172786,1136660466702935,combined,http://127.0.0.1:8000/metrics,True,25.4907279741019,21.0,0.0,0.0,0.025085910652920984,0.0,4288.0,0.0,0.0,0.0,4288.0,3955.0,113.0,113.0,250.29312324523926,134.0,22.528046131134033,3821.0,252.29740729439072,203.0,8243.0,
1785511290925662790,1136660969192951,combined,http://127.0.0.1:8000/metrics,True,23.765349993482232,21.0,0.0,0.0,0.024742268041237137,0.0,4448.0,0.0,0.0,0.0,4416.0,4102.0,118.0,118.0,261.3827500343323,138.0,23.250705242156982,3964.0,261.75490125943907,210.0,8518.0,
1785511291428142114,1136661471672313,combined,http://127.0.0.1:8000/metrics,True,22.828907007351518,21.0,0.0,0.0,0.025085910652920984,0.0,4608.0,0.0,0.0,0.0,4608.0,4270.0,123.0,123.0,272.4251821041107,144.0,24.304487466812134,4126.0,272.4939015880227,218.0,8878.0,
1785511291930550270,1136661974080438,combined,http://127.0.0.1:8000/metrics,True,25.028595933690667,21.0,0.0,0.0,0.024742268041237137,0.0,4768.0,0.0,0.0,0.0,4736.0,4417.0,128.0,128.0,283.48399591445923,148.0,25.0025315284729,4269.0,281.94728883053176,225.0,9153.0,
1785511292432819082,1136662476349191,combined,http://127.0.0.1:8000/metrics,True,24.342106888070703,21.0,0.0,0.0,0.025085910652920984,0.0,4928.0,0.0,0.0,0.0,4928.0,4587.0,133.0,133.0,294.6302819252014,154.0,26.038617849349976,4433.0,292.8327779332176,233.0,9515.0,
1785511292934636803,1136662978166985,combined,http://127.0.0.1:8000/metrics,True,31.266493955627084,22.0,0.0,0.0,0.02577319587628868,0.0,5120.0,0.0,0.0,0.0,5088.0,4757.0,138.0,138.0,305.78742718696594,159.0,26.886276483535767,4598.0,303.7588733693119,241.0,9845.0,
1785511293435565381,1136663479095513,combined,http://127.0.0.1:8000/metrics,True,23.642203072085977,21.0,0.0,0.0,0.025085910652920984,0.0,5248.0,0.0,0.0,0.0,5248.0,4907.0,143.0,143.0,316.9532768726349,164.0,27.696263074874878,4743.0,313.38061282481067,248.0,10155.0,
1785511293937381394,1136663980911499,combined,http://127.0.0.1:8000/metrics,True,20.655795000493526,22.0,0.0,0.0,0.02577319587628868,0.0,5440.0,0.0,0.0,0.0,5408.0,5077.0,148.0,148.0,328.08106422424316,169.0,28.529572010040283,4908.0,324.30577004677616,256.0,10485.0,
1785511294439757841,1136664483287968,combined,http://127.0.0.1:8000/metrics,True,25.814673164859414,21.0,0.0,0.0,0.025085910652920984,0.0,5568.0,0.0,0.0,0.0,5568.0,5227.0,153.0,153.0,339.23579597473145,174.0,29.314286947250366,5053.0,333.9328524074517,263.0,10795.0,
1785511294941641183,1136664985171318,combined,http://127.0.0.1:8000/metrics,True,24.53573211096227,22.0,0.0,0.0,0.02577319587628868,0.0,5760.0,0.0,0.0,0.0,5728.0,5396.0,158.0,158.0,350.329651594162,179.0,30.175317525863647,5217.0,344.791117023211,271.0,11124.0,
