window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep1-seg1-attempt2,1785511276944816443,1785511326945934308,1785511328894093712,1.948159404,500,500,0,0,0,0,10.022447366370281,308.1317004276517,184.66388441200002,182.687903,215.1797523,223.74782661999998,66.12962882458065,66.53489075064516,2234.682377974,2273.84237144
