endpoint_id,role,node,gpu_type,gpu_ids,gpu_uuid,pci_bus_id,tp_degree,configured_graphics_mhz,observed_graphics_mean_mhz,clock_valid,lifecycle,healthy,request_count,mean_queue_depth,mean_kv_cache_usage_frac,mean_latency_ms,mean_ttft_ms,mean_tpot_ms,gross_energy_j,energy_valid,throttle_valid
D0,decode,ganymede,NVIDIA L4,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,00000000:0D:00.0,1,1500,1500.0,True,ACTIVE,True,2,0.0,0.017075355503303104,3748.6517454963177,481.5927090094192,58.069476571362756,717.086,True,True
D1,decode,ganymede,NVIDIA L4,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,00000000:37:00.0,1,1500,1500.0,True,ACTIVE,True,2,0.0,0.01670570152967869,3747.6589150028303,466.89527899434324,58.08597001605593,699.186,True,True
P0,prefill,uranus,NVIDIA L40S,0,GPU-6755bd3b-01b2-2c3d-ffd4-0bd39bfa5cbf,00000000:4A:00.0,1,2520,2520.0,True,ACTIVE,True,2,0.0,0.0,381.81198299571406,479.043270504917,58.07254132551385,1377.017,True,True
P1,prefill,uranus,NVIDIA L40S,1,GPU-f86d44b5-2a98-9fec-5dfa-846305de5c6e,00000000:61:00.0,1,2520,2520.0,True,ACTIVE,True,2,0.0,0.0,376.4844019897282,469.4447174988454,58.08290526190484,1405.272,True,True
