unix_ns,monotonic_ns,elapsed_s,role,running,waiting,kv_cache_usage,scrape_ok,error
1785511745524398112,1137090542507750,0.022688889876008034,combined,0.0,0.0,0.0,True,
1785511746049456848,1137091068301821,0.5484833049122244,combined,0.0,0.0,0.0,True,
1785511746575087399,1137091593369582,1.0735511889215559,combined,0.0,0.0,0.0,True,
