window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r10-rep1-seg1-attempt2,1785511229931835235,1785511279932346460,1785511280542206180,0.60985972,500,500,0,0,0,0,10.021741667259601,316.2643418824125,68.714346004,68.5902995,78.2054018,84.96886323999999,21.774923306580643,22.00414029322581,743.736968508,767.34752547
