unix_ns,monotonic_ns,elapsed_s,role,running,waiting,kv_cache_usage,scrape_ok,error
1785511280851097422,1136625871125660,0.024623837089166045,combined,0.0,0.0,0.0,True,
1785511281380081159,1136626399181805,0.5526800779625773,combined,0.0,0.0,0.0,True,
1785511281906604803,1136626925406693,1.078905045054853,combined,0.0,0.0,0.0,True,
