request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-b11-r03-feedback_dvfs_only-prefill_heavy-0000,2048,64,64,P0,D0,498.5311739728786,61.39949338126277,61.394094158747485,4366.699256992433,395.2026829938404,3965.7906369830016,True,True
phase3c-b11-r03-feedback_dvfs_only-prefill_heavy-0001,2048,64,64,P0,D0,482.2299650113564,61.42430128538908,61.41898785680828,4351.960945990868,383.9356670214329,3961.5087269921787,True,True
phase3c-b11-r03-feedback_dvfs_only-prefill_heavy-0002,2048,64,64,P0,D0,486.2083129992243,61.41779785707874,61.413362555738004,4355.529577995185,385.57964499341324,3963.0874439899344,True,True
phase3c-b11-r03-feedback_dvfs_only-prefill_heavy-0003,2048,64,64,P0,D0,486.7705060169101,61.43282193622168,61.42828701570305,4357.038287998876,388.6320230085403,3962.4567630235106,True,True
