request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-global-warmup-0000,128,16,16,P0,D0,703.0964780133218,56.008596933679655,55.94559260061942,1543.2254320185166,567.2624069848098,968.402750993846,True,True
phase3c-global-warmup-0001,128,16,16,P0,D1,540.044735011179,56.281646265415475,56.25629526524184,1384.2694289924111,397.02608800143935,980.4207589768339,True,True
phase3c-global-warmup-0002,128,16,16,P1,D0,517.2652909823228,55.95163513401834,55.93066173411595,1356.5398179925978,432.0720770047046,918.9161190006416,True,True
phase3c-global-warmup-0003,128,16,16,P1,D1,298.26689799665473,56.06601953234834,56.0428581336358,1139.2571909818798,211.91935299430043,921.091197989881,True,True
