request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-b10-r03-feedback_routing_only-small_light-0000,P0,D1,1788008073.235039,1788008073.34082,1788008073.3408225,1788008073.3409774,1788008076.94781,completed
phase3c-b10-r03-feedback_routing_only-small_light-0001,P0,D1,1788008076.9545376,1788008077.068466,1788008077.0684679,1788008077.0685658,1788008080.6680596,completed
phase3c-b10-r03-feedback_routing_only-small_light-0002,P0,D1,1788008080.6752594,1788008080.787308,1788008080.7873106,1788008080.7874334,1788008084.3860712,completed
phase3c-b10-r03-feedback_routing_only-small_light-0003,P0,D1,1788008084.3909051,1788008084.4907634,1788008084.4907658,1788008084.4908624,1788008088.0892406,completed
