request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-warm-02-full_feedback-both_heavy-0000,512,128,128,P0,D0,226.46236899890937,56.40262605505079,56.39748221266039,7389.595877990359,138.50057500530966,7242.716984997969,True,True
phase3c-warm-02-full_feedback-both_heavy-0001,512,128,128,P0,D1,213.53580901632085,56.39700611799361,56.3946124645203,7375.95558600151,130.16645799507387,7240.641699987464,True,True
phase3c-warm-02-full_feedback-both_heavy-0002,512,128,128,P1,D0,207.5062440126203,56.398085165195035,56.39541324404046,7370.06305999239,128.2930749875959,7237.493368011201,True,True
phase3c-warm-02-full_feedback-both_heavy-0003,512,128,128,P1,D1,212.49780600192025,56.3991435431769,56.396752968522186,7375.189035985386,129.8000590177253,7239.59436599398,True,True
