request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-b08-r03-feedback_dvfs_only-decode_heavy-0000,P0,D0,1788007172.959747,1788007173.08934,1788007173.0893419,1788007173.0894575,1788007187.788474,completed
phase3c-b08-r03-feedback_dvfs_only-decode_heavy-0001,P0,D0,1788007187.7943974,1788007187.902703,1788007187.902706,1788007187.9028053,1788007202.6008742,completed
phase3c-b08-r03-feedback_dvfs_only-decode_heavy-0002,P0,D0,1788007202.6069899,1788007202.7127867,1788007202.7127888,1788007202.7128859,1788007217.4097726,completed
phase3c-b08-r03-feedback_dvfs_only-decode_heavy-0003,P0,D0,1788007217.4149508,1788007217.524854,1788007217.5248566,1788007217.5249546,1788007232.2233758,completed
