unix_ts,workload_seq,target_freq_mhz,rx_bytes,tx_bytes,gpu_util_pct,gpu_power_w,gpu_sm_mhz,gpu_memory_used_mib
1784816747,2,2040,34249237307,8555089775,0, 34.18, 2040, 19703
1784816750,2,2040,34249716217,8555474387,99, 42.01, 1200, 20060
1784816752,2,2040,34249719574,8555479845,0, 50.10, 2040, 19703
1784816754,2,2040,34249730069,8555493361,0, 30.19, 2040, 19703
1784816756,2,2040,34249808844,8555569833,0, 30.34, 2040, 19703
1784816758,2,2040,34250107749,8555806701,0, 30.14, 2040, 19703
1784816760,2,2040,34250199113,8555892251,0, 30.04, 2040, 19703
1784816762,2,2040,34251618560,8557315299,89, 30.22, 2040, 19703
1784816764,2,2040,34321984816,8557577577,100, 71.81, 1455, 19703
1784816767,2,2040,34321991881,8557594269,100, 71.93, 1485, 19703
1784816769,2,2040,34321996003,8557599899,100, 71.97, 1530, 19703
1784816771,2,2040,34322000684,8557606859,100, 72.23, 1530, 19703
1784816773,2,2040,34322004871,8557612819,100, 72.13, 1500, 19703
1784816775,2,2040,34322008993,8557618777,100, 71.96, 1485, 19703
1784816777,2,2040,34322014134,8557625615,100, 72.09, 1500, 19703
1784816779,2,2040,34322018321,8557631767,100, 72.12, 1530, 19703
1784816782,2,2040,34322022443,8557637921,100, 72.00, 1500, 19703
1784816784,2,2040,34322030192,8557652135,100, 71.98, 1500, 19703
1784816786,2,2040,34322034841,8557658855,100, 71.85, 1485, 19703
1784816788,2,2040,34322040260,8557666503,100, 71.98, 1485, 19703
1784816790,2,2040,34322044883,8557672983,100, 72.11, 1500, 19703
1784816792,2,2040,34322049993,8557683205,100, 72.07, 1485, 19703
1784816794,2,2040,34322054180,8557689813,100, 71.90, 1500, 19703
1784816797,2,2040,34322058433,8557696485,100, 72.00, 1470, 19703
1784816799,2,2040,34322062555,8557703159,100, 72.00, 1485, 19703
1784816801,2,2040,34322065966,8557708919,100, 72.10, 1470, 19703
1784816803,2,2040,34322071635,8557722785,100, 71.97, 1470, 19703
1784816805,2,2040,34322075691,8557729651,100, 72.06, 1470, 19703
1784816807,2,2040,34322080262,8557736901,100, 72.11, 1470, 19703
1784816809,2,2040,34322084759,8557744203,100, 72.15, 1455, 19703
1784816812,2,2040,34322091848,8557757899,100, 72.10, 1470, 19703
1784816814,2,2040,34322096896,8557765733,100, 72.04, 1455, 19703
1784816816,2,2040,34322101401,8557773243,100, 72.07, 1440, 19703
1784816818,2,2040,34322105972,8557780883,100, 72.11, 1455, 19703
1784816820,2,2040,34322110094,8557788271,100, 71.97, 1440, 19703
1784816822,2,2040,34322115145,8557798453,100, 52.06, 1515, 19703
1784816824,2,2040,34462552628,8558058427,100, 72.13, 1590, 19703
1784816827,2,2040,34743422132,8558563781,100, 71.89, 1515, 19703
1784816829,2,2040,34813644937,8558709466,100, 71.88, 1470, 19703
1784816831,2,2040,34883864559,8558838054,99, 71.89, 1485, 19703
1784816833,2,2040,35024304681,8559108202,100, 72.08, 1485, 19703
1784816835,2,2040,35164745759,8559371784,100, 71.92, 1440, 19703
1784816837,2,2040,35164751757,8559386102,100, 72.25, 1440, 19703
1784816840,2,2040,35164756010,8559394074,100, 71.88, 1395, 19703
1784816842,2,2040,35164760263,8559402176,100, 72.10, 1425, 19703
1784816844,2,2040,35164765739,8559415682,100, 72.06, 1425, 19703
1784816846,2,2040,35164770244,8559424166,100, 71.95, 1395, 19703
1784816848,2,2040,35164774497,8559432332,100, 71.88, 1380, 19703
1784816850,2,2040,35164778553,8559440496,100, 72.03, 1350, 19703
1784816852,2,2040,35164783176,8559448926,100, 72.02, 1350, 19703
1784816855,2,2040,35164787923,8559462344,100, 72.01, 1380, 19703
1784816857,2,2040,35164793276,8559472138,100, 71.95, 1335, 19703
1784816859,2,2040,35164797332,8559480694,100, 71.98, 1365, 19703
1784816861,2,2040,35164801519,8559489384,100, 72.08, 1350, 19703
1784816863,2,2040,35164806200,8559499130,100, 71.95, 1365, 19703
1784816865,2,2040,35164810322,8559507948,100, 72.00, 1335, 19703
1784816867,2,2040,35164814827,8559512852,100, 72.03, 1365, 19703
1784816870,2,2040,35164820478,8559519048,100, 72.03, 1320, 19703
1784816872,2,2040,35165774465,8560584468,100, 72.22, 1350, 19703
1784816874,2,2040,35165778521,8560590868,100, 72.00, 1320, 19703
1784816876,2,2040,35165780578,8560593286,100, 72.13, 1320, 19703
1784816878,2,2040,35165782845,8560595728,100, 71.93, 1320, 19703
1784816880,2,2040,35165785118,8560598230,100, 72.04, 1320, 19703
1784816882,2,2040,35165787150,8560600340,100, 72.10, 1350, 19703
1784816885,2,2040,35165789865,8560606312,100, 71.95, 1320, 19703
1784816887,2,2040,35165791592,8560608620,100, 72.15, 1305, 19703
1784816889,2,2040,35165793616,8560612838,100, 72.01, 1320, 19703
1784816891,2,2040,35165795211,8560615274,100, 71.89, 1335, 19703
1784816893,2,2040,35165796806,8560617774,100, 71.97, 1335, 19703
1784816895,2,2040,35165799620,8560627194,100, 71.81, 1425, 19703
1784816897,2,2040,35165801281,8560629826,100, 72.00, 1500, 19703
1784816899,2,2040,35165804390,8560637204,100, 72.04, 1485, 19703
1784816902,2,2040,35165805920,8560639898,100, 72.09, 1560, 19703
