arrival_time_s,input_len,output_len
152.0266,3526,3
152.0268,586,39
152.0272,351,11
152.0964,855,12
152.1364,2783,56
152.1370,4101,350
152.2548,2136,211
152.2617,2488,3
152.2689,668,51
152.2714,391,10
152.3492,2690,215
152.3880,594,40
152.5113,4359,956
152.5258,3620,65
152.6007,1667,8
152.6373,993,17
152.7705,1117,93
152.7709,2636,510
152.8476,500,10
152.8523,633,10
152.8881,2271,624
152.8906,1173,11
153.0237,564,25
153.0322,707,55
153.0323,2416,302
153.0324,5533,20
153.0425,4311,3
153.0968,2267,91
153.0970,558,24
153.0999,1759,3
153.1036,587,3
153.1404,548,17
153.2612,308,47
153.2635,274,47
153.2639,1094,42
153.3492,2161,570
153.3496,718,94
153.3845,434,52
153.3865,3561,3
153.5392,4501,764
153.5436,3152,13
153.5968,552,19
153.5997,558,9
153.6021,3289,422
153.6041,1715,115
153.6048,1485,130
153.6450,676,76
153.7442,725,93
153.7712,3920,3
153.7713,660,68
153.7721,518,27
153.7728,2031,444
153.7762,603,5
153.8480,4732,455
153.8513,3587,226
153.8548,454,111
153.8917,2866,187
153.9936,1803,119
153.9974,143,57
154.0104,136,48
154.0229,3872,670
154.0969,328,90
154.2698,2204,496
154.2703,2003,480
154.2948,2867,277
154.2949,474,35
154.2954,4021,534
154.2956,1886,10
154.3521,568,29
154.3915,7414,7
154.5991,362,41
154.5997,588,38
154.5999,1863,3
154.6022,2806,289
154.6446,554,21
154.7574,602,39
154.7577,326,42
154.7592,93,50
154.7705,548,18
154.7733,3886,405
154.8471,4313,326
154.8471,558,21
154.8621,5247,3
154.9944,566,29
155.0244,2893,301
155.0327,1855,209
155.0970,3431,61
155.1038,210,705
155.1419,3237,666
155.1442,374,73
155.2718,746,13
155.3475,504,52
155.3479,550,10
155.3921,946,64
155.5069,1203,77
155.5073,188,41
155.5222,564,27
155.5243,4605,783
155.6835,3747,3
155.6838,1885,3
155.7020,587,14
155.7165,2115,3
155.7485,1972,371
155.7564,921,46
155.7568,1635,58
155.8428,2073,467
155.8475,1675,3
155.8923,665,11
155.8925,216,9
156.0239,6355,3
156.0282,554,20
156.0934,2882,437
156.1016,3231,32
156.1019,320,11
156.1119,4032,3
156.3434,7032,23
156.3461,615,8
156.3982,607,8
156.4964,406,20
156.4989,623,52
156.5671,4822,3
156.5975,1967,418
156.6455,218,14
156.6460,2937,285
156.7574,3473,959
156.7601,2721,208
156.7624,94,46
156.7850,556,20
156.7912,4087,653
156.8452,1811,123
156.8469,1957,187
157.0071,144,58
157.0950,103,2
157.0965,215,62
157.0976,2785,262
157.1454,1746,11
157.2582,381,72
157.3464,2958,272
157.3469,3405,22
157.3521,503,60
157.3916,1775,67
157.3924,722,121
157.3949,648,8
157.4937,125,39
157.5084,588,3
157.5219,5444,477
157.5225,523,47
157.5963,709,42
157.5966,561,9
157.5972,644,65
157.6000,2345,172
157.6477,661,6
157.7475,786,102
157.7711,2988,706
157.7726,2133,474
157.7747,683,109
157.7752,969,30
157.8471,476,37
157.8509,552,19
157.8945,4720,483
158.0491,600,19
158.0949,1873,11
158.0963,235,2
158.0978,414,47
158.1490,2472,497
158.1492,771,11
158.2715,403,193
158.2744,1840,9
158.3437,4576,60
158.3476,1606,31
158.3934,725,173
158.3936,653,52
158.3938,647,7
158.3969,2602,301
158.4945,5457,10
158.5106,2952,45
158.5960,201,109
158.6000,3659,491
158.6474,554,22
158.7730,2722,246
158.7738,570,18
158.8486,577,34
158.8502,574,31
158.8551,548,17
158.8552,4744,3
159.0043,2385,3
159.0058,676,36
159.0060,4959,3
159.1024,1448,3
159.2691,477,45
159.2774,309,47
159.3471,1857,282
159.3475,908,94
159.3481,2297,324
159.4044,430,11
159.4051,617,6
159.5186,650,7
159.5975,2165,53
159.6448,869,53
159.6451,603,19
159.6458,2852,239
159.6474,436,46
159.7469,233,46
159.7560,3204,413
159.7807,2126,3
159.8426,361,185
159.8507,382,10
160.0947,2781,65
160.0973,1040,82
160.2540,609,19
160.2751,1959,3
160.3440,4909,735
160.3441,420,60
160.3463,742,10
160.3472,302,32
160.3477,1890,13
160.3505,3019,224
160.3506,351,71
160.3876,2520,350
160.5005,911,11
160.5008,4955,695
160.5032,2559,644
160.5034,686,62
160.5036,1851,3
160.5218,5234,57
160.5222,2544,439
160.5232,608,69
160.5967,605,19
160.5986,1069,45
160.6028,4442,42
160.7614,4318,92
160.8524,999,53
160.8528,5391,937
160.8839,110,48
161.0212,556,12
161.0242,2306,469
161.0947,3918,40
161.0969,386,47
161.1391,2008,403
161.2450,353,46
161.2627,345,37
161.2632,552,21
161.2636,598,6
161.2738,590,35
161.2772,3962,60
161.3429,621,42
161.3927,3635,62
161.5239,570,28
161.5241,2120,359
161.5259,5113,19
161.5265,588,8
161.6110,615,56
161.6454,2883,32
161.6494,634,104
161.7425,3905,62
161.7563,1223,47
161.7571,745,48
161.7594,593,11
161.7599,1896,3
161.7727,3107,41
161.7764,2626,310
161.8579,2857,14
161.8587,280,48
161.8620,450,9
161.8932,4268,3
162.1082,242,6
162.1352,4634,601
162.1404,1761,3
162.2569,2844,3
162.3508,213,36
162.3538,2057,3
162.3870,3973,46
162.5061,558,11
162.5285,746,12
162.5288,556,21
162.5289,441,15
162.5311,498,7
162.5313,641,19
162.5314,474,43
162.7575,562,26
162.7580,2726,590
162.7598,2650,226
162.7682,225,39
162.8492,6619,20
162.8531,482,55
162.8621,719,36
163.0065,2442,49
163.0171,3071,241
163.1020,408,34
163.1440,946,53
163.2647,3194,15
163.2709,238,50
163.2743,2089,3
163.3512,5904,29
163.3532,934,41
163.3533,3304,72
163.3542,6132,20
163.4943,642,43
163.5063,330,10
163.5071,757,21
163.5074,552,19
163.5099,711,75
163.5939,992,67
163.6071,418,37
163.6072,632,11
163.6443,2300,3
163.6450,467,6
163.6484,815,107
163.7463,743,6
163.7689,394,33
163.8502,574,28
163.8557,564,27
163.8917,605,20
163.8948,539,39
164.0095,1118,407
164.0099,1553,244
164.0223,3019,454
164.0229,3605,374
164.0940,4341,70
164.0943,316,11
164.0969,554,22
164.1084,3194,3
164.1085,479,4
164.1405,2113,306
164.2586,4227,41
164.3466,566,28
164.3943,1616,9
164.4939,168,116
164.5105,7870,589
164.6001,332,44
164.6004,548,17
164.6035,1879,518
164.6038,2158,3
164.6821,2353,237
164.7577,4673,1016
164.7598,564,25
164.7647,649,92
164.7651,608,26
164.7653,748,19
164.7677,4188,550
164.7680,243,53
164.8447,3952,912
164.8451,3321,3
164.8475,1529,341
164.8558,603,29
164.8561,517,51
164.8563,1166,57
165.0037,1340,38
165.0926,563,63
165.1026,488,9
165.1034,728,112
165.1474,4162,25
165.1526,1970,3
165.1530,580,23
165.1535,1897,429
165.2589,4171,765
165.2600,603,16
165.2615,334,19
165.3438,556,20
165.3950,3706,3
165.5954,3360,377
165.5958,462,197
165.6103,4150,755
165.6477,511,16
165.6490,4127,50
165.7430,401,59
165.7539,2253,3
165.8562,1694,362
165.8902,2306,356
165.8931,3313,625
165.9987,2569,602
166.0117,638,23
166.0950,1816,59
166.1582,798,30
166.2567,5136,19
166.2576,578,33
166.2695,493,7
166.2700,570,47
166.3459,2676,329
166.3539,6274,18
166.3567,1772,3
166.3952,697,8
166.4945,2135,37
166.5226,298,7
166.5228,2504,399
166.5270,53,55
166.5941,1964,3
166.6038,364,4
166.6059,2083,602
166.6420,2750,29
166.7635,597,21
166.7639,1868,13
166.7673,3421,66
166.7689,211,134
166.7694,2879,322
166.8436,487,8
166.8506,550,10
167.0093,866,8
167.0104,1953,281
167.0914,5419,22
167.0933,578,7
167.0969,1774,3
167.2582,1236,61
167.2605,1160,68
167.2662,2562,3
167.3936,276,69
167.5176,601,2
167.5966,1003,124
167.5989,5083,579
167.6407,195,46
167.6417,3261,375
167.6440,916,97
167.7579,562,19
167.7604,636,9
167.7607,4192,28
167.8457,557,13
167.8922,570,30
167.9956,1573,3
168.0132,1424,39
168.0225,491,68
168.0227,162,102
168.0234,2521,604
168.0941,1703,3
168.0983,2845,282
168.1004,2011,3
168.1061,459,71
168.1069,1858,3
168.1443,5800,23
168.1446,516,66
168.3467,2702,390
168.3509,486,41
168.3510,762,19
168.4978,552,19
168.4998,2916,3
168.5015,509,8
168.5932,4534,42
168.6465,3390,12
168.6509,560,14
168.7617,350,37
168.7623,2134,10
168.7651,2691,13
168.8458,2862,596
168.8473,2131,238
168.8477,357,47
168.8501,640,27
168.8509,1163,46
168.8915,3141,446
168.8937,5534,489
168.9959,1759,94
168.9983,5134,1023
169.0136,287,108
169.0138,748,48
169.0155,2042,378
169.0355,3581,3
169.0940,696,53
169.0967,450,55
169.0979,3224,541
169.0993,558,21
169.0999,3413,64
169.1430,2252,3
169.1471,5322,781
169.2431,191,65
169.2675,590,53
169.2677,3199,9
169.3446,657,3
169.3523,2564,3
169.3925,2537,470
169.3955,472,52
169.3957,412,5
169.5142,483,46
169.5143,291,6
169.5163,798,212
169.5361,548,17
169.5968,615,24
169.6000,548,17
169.6414,4292,59
169.7652,671,15
169.7686,610,12
169.7865,3264,327
169.7869,3655,592
169.8459,2619,393
169.8482,562,26
170.0103,4592,259
170.0141,2687,362
170.0956,556,18
170.0965,6004,23
170.1012,555,46
170.1456,550,7
170.1459,564,25
170.2639,2321,14
170.2654,554,21
170.2654,2976,514
170.2822,407,45
170.3433,2800,576
170.3467,2241,399
170.3469,584,37
170.3500,2915,3
170.3969,2504,608
170.5074,396,50
170.5076,2958,185
170.5093,494,8
170.5096,104,77
170.5204,3568,512
170.5975,594,36
170.6033,914,19
170.6039,188,47
170.7449,680,61
170.7584,2973,72
170.7586,510,16
170.8498,1733,3
170.8501,1421,3
171.0087,431,67
171.0100,3402,359
171.0136,2981,469
171.0164,838,46
171.0994,573,21
171.1000,704,10
171.1000,1322,14
171.1413,180,27
171.1419,566,18
171.2420,627,62
171.2449,857,70
171.2593,689,77
171.2634,402,41
171.2654,568,27
171.3434,556,20
171.3465,2815,212
171.3995,2646,65
171.4932,2233,517
171.5166,1981,143
171.5172,498,6
171.5175,497,50
171.5960,809,48
171.5970,1645,3
171.6056,246,3
171.6430,2326,288
171.7471,1204,16
171.7639,7773,323
171.7668,1848,3
171.8488,680,90
171.8499,3064,19
171.8916,5090,413
171.9943,1873,546
171.9975,1626,8
172.0076,1445,3
172.0970,1726,10
172.0990,668,46
172.2502,2861,413
172.2505,4724,278
172.2641,2168,208
172.2642,4101,3
172.3432,4532,72
172.3472,2264,3
172.3491,4583,579
172.6033,2806,3
172.7494,568,29
172.7676,1196,11
172.8456,1940,12
172.8464,5555,789
172.8496,4531,36
172.8503,5050,3
172.8508,4113,34
172.8960,548,17
172.8992,2269,9
172.9968,556,21
173.0130,2546,134
173.0132,542,36
173.0973,2313,10
173.0996,2552,466
173.1434,6822,24
173.1438,562,22
173.1459,2190,459
173.2439,705,95
173.2576,4712,3
173.2581,1533,47
173.2643,274,3
173.3465,309,163
173.3469,652,43
173.4194,352,6
173.4226,1711,3
173.4306,3801,3
173.4313,1230,86
173.6479,4911,584
173.6487,531,78
173.6513,2345,63
173.7488,326,50
173.7651,3604,11
173.7653,3132,11
173.7694,733,27
173.8931,1700,3
174.0016,564,24
174.0049,284,6
174.0053,1567,50
174.0151,554,20
174.0946,662,18
174.0967,637,22
174.0992,1122,91
174.0997,519,8
174.1454,281,42
174.3448,2511,15
174.3471,594,53
174.3472,723,9
174.3496,620,21
174.3927,876,76
174.3961,2217,785
174.4982,1558,7
174.4991,4094,373
174.4996,2906,334
174.5238,2469,422
174.5242,2247,447
174.5259,1755,3
174.5259,561,79
174.5299,608,51
174.5964,1302,23
174.5990,4124,604
174.6020,2821,333
174.6024,188,41
174.6030,1676,16
174.6470,5653,23
174.6472,556,21
174.7486,2811,3
174.7530,165,60
174.7723,3208,229
174.7753,1255,3
174.8441,601,18
174.8487,513,81
174.8917,7709,23
174.9965,393,41
175.0008,104,72
175.0245,3439,478
175.0969,2370,258
175.0980,408,11
175.0986,1991,407
175.0994,1180,16
175.1046,3013,3
175.1499,582,34
175.1550,164,59
175.1551,1879,40
175.3463,2402,11
175.3940,3001,427
175.3947,1226,40
175.3964,607,80
175.3967,400,9
175.5035,484,9
175.5232,1901,12
175.5948,2316,369
175.5956,552,21
175.6019,2840,439
175.6468,402,7
175.6470,274,8
175.6474,1647,45
175.7504,620,22
175.7529,2657,77
175.7531,1185,50
175.7534,2427,411
175.7712,2300,3
175.7743,562,26
175.8447,435,42
175.8453,375,3
175.8481,4810,417
175.8507,262,12
175.9932,1796,3
175.9961,611,49
175.9999,4881,1200
176.0007,1305,528
176.0011,2296,77
176.0031,163,50
176.1026,1647,3
176.1046,544,2
176.2489,519,56
176.2720,3274,1024
176.3443,2171,3
176.4006,3598,11
176.5057,3127,284
176.5241,4317,3
176.5961,4105,8
176.7437,4138,1024
176.7553,51,53
176.7715,599,26
176.7736,1312,3
176.8515,126,41
177.0015,1994,3
177.0944,5115,3
177.0968,629,11
177.2625,6537,3
177.2804,4840,86
177.3425,717,56
177.4068,2201,502
177.4068,7745,25
177.4116,2268,3
177.4968,803,76
177.5239,5227,20
177.5294,635,31
177.5295,967,11
177.6020,1058,17
177.6033,2028,503
177.6040,4314,56
177.6085,2432,425
177.7803,421,26
177.7808,2684,284
177.8472,1429,123
177.8499,3610,52
177.8503,2619,254
177.8525,1674,195
177.8956,3116,286
177.9000,544,11
178.0234,2830,224
178.0966,354,41
178.1034,519,47
178.1060,691,60
178.1480,2100,3
178.1483,89,33
178.2474,2193,3
178.2508,1800,10
178.2541,1267,3
178.3472,2956,469
178.3522,586,39
178.3912,146,54
178.4956,531,55
178.5000,552,20
178.5126,376,69
178.6078,170,98
178.6129,2923,663
178.6341,51,51
178.6347,412,55
178.7442,1362,176
178.7514,196,49
178.7634,572,84
178.7675,2502,508
178.8509,4748,3
178.8851,1393,50
178.8857,3101,410
178.9943,2063,3
178.9945,3171,354
179.0130,560,26
179.0168,464,58
179.0976,2152,361
179.0997,526,8
179.2501,5997,20
179.2527,680,31
179.2530,573,38
179.2625,54,35
179.3494,2440,554
179.3847,2085,262
179.3848,1851,19
179.3881,314,128
179.4963,623,25
179.6029,554,22
179.6048,1313,29
179.7502,429,53
179.7525,235,15
179.8555,2171,131
179.8573,2923,15
179.8885,787,15
179.9994,2589,62
180.0060,488,7
180.0147,568,28
180.0175,3651,11
180.1012,1838,13
180.1365,393,12
180.1373,644,29
180.2459,1402,223
180.2469,728,593
180.2491,219,45
180.2661,1917,3
180.3619,1616,10
180.3673,4152,25
180.3858,324,46
180.5175,2373,3
180.6024,4518,1200
180.6224,3447,3
180.6229,4034,473
180.7430,3379,93
180.7458,385,60
180.7543,560,25
180.7570,1477,28
180.8909,2959,264
180.8925,3055,335
180.9169,3576,3
180.9180,1888,134
180.9970,2912,309
181.0076,460,44
181.0110,2386,75
181.0134,404,42
181.0209,4230,13
181.1010,275,35
181.1015,3947,728
181.1528,2658,77
181.2624,6029,636
181.2649,770,23
181.2667,566,31
181.3531,576,32
181.3532,5142,20
181.3985,1747,48
181.3988,2928,356
181.5124,4703,334
181.5151,2338,15
181.6098,522,78
181.6102,2837,404
181.6427,607,24
181.6432,602,18
181.7491,552,11
181.7580,570,15
181.7649,550,18
181.8542,594,41
181.8984,1288,11
181.9926,2727,3
182.0080,550,18
182.0082,246,72
182.0131,351,37
182.1048,1811,3
182.1054,528,16
182.1101,2005,757
182.1106,427,7
182.2672,437,73
182.2857,683,11
182.2861,1281,79
182.3947,634,50
182.4949,1888,3
182.4995,3731,318
182.5004,4187,496
182.5196,2479,691
182.6035,330,43
182.6320,4972,3
182.6476,2170,386
182.7513,2682,338
182.7632,3616,551
182.8505,3077,308
182.8555,2447,355
182.8944,486,132
183.0032,726,68
183.0035,1828,337
183.0036,2341,14
183.0130,462,56
183.1071,1878,579
183.1198,2000,11
183.1204,782,60
183.1281,2506,254
183.1416,544,15
183.1442,2292,11
183.2513,1435,61
183.2522,2486,577
183.2545,635,9
183.2699,300,85
183.3514,578,32
183.3537,520,16
183.4960,1603,362
183.5032,711,83
183.5037,355,78
183.5042,683,5
183.5148,566,27
183.6445,2916,84
183.6448,2209,441
183.6482,1698,13
183.7524,1778,3
183.7565,2646,511
183.7636,892,44
183.7741,4691,11
183.7749,330,129
183.8707,871,43
183.8756,2399,3
184.0061,4933,3
184.0209,5444,460
184.1006,1041,19
184.2490,3465,8
184.2508,1645,3
184.2513,494,47
184.2533,505,39
184.2630,478,57
184.2636,816,9
184.3499,417,41
184.3600,484,49
184.3612,174,46
184.3939,2236,274
184.4964,562,25
184.4966,580,13
184.5481,2314,245
184.6036,624,23
184.6046,5517,524
184.6095,101,16
184.6481,5033,360
184.7562,562,27
184.9343,598,51
184.9936,1755,3
184.9968,946,9
184.9978,3431,3
184.9980,749,536
185.0005,2040,85
185.0010,500,52
185.0027,1597,10
185.0042,152,93
185.0206,1911,12
185.0236,2604,460
185.1046,6167,20
185.1069,503,5
185.2808,1661,23
185.2848,2934,284
185.3325,4370,3
185.3405,2907,540
185.3405,566,8
185.3615,2523,47
185.3621,4258,55
185.3749,1254,3
185.3819,1952,11
185.3991,4476,41
185.4324,1922,13
185.4331,615,50
185.4378,4669,17
185.4984,4355,52
185.4993,654,17
185.6009,5793,25
185.6396,552,19
185.7492,3083,510
185.7715,669,46
185.7744,3184,540
185.7747,2523,3
185.8472,550,18
185.8499,5916,20
185.8503,53,41
185.8868,2784,262
185.9922,1994,37
186.1004,556,23
186.1010,301,68
186.1360,328,55
186.2467,4710,922
186.2507,3303,3
186.2529,414,58
186.2834,211,3
186.3521,2926,18
186.3535,601,18
186.3552,754,91
186.3865,2120,228
186.5007,1172,3
186.5019,2601,19
186.5252,4081,360
186.5264,1010,40
186.5979,1086,71
186.5987,7050,1024
186.6011,3282,837
186.6021,3267,227
186.6021,1634,174
186.7700,797,103
186.8577,251,179
186.8584,623,53
186.8856,2433,46
186.8867,2846,362
187.0716,1832,3
187.1073,335,51
187.1088,1558,36
187.1092,615,11
187.1137,314,10
187.1343,2712,296
187.1348,610,64
187.1349,117,99
187.1400,4524,49
187.2452,1395,318
187.2532,561,19
187.3493,2259,70
187.3587,5664,326
187.3590,488,33
187.3594,3064,23
187.5204,339,67
187.6030,633,52
187.6066,414,145
187.6076,274,40
187.6372,1785,3
187.6394,558,22
187.7491,582,37
187.7612,584,39
187.7743,566,93
187.8590,435,33
187.8591,201,6
188.0243,769,59
188.1088,1017,52
188.1091,3159,320
188.1125,1317,12
188.1192,554,24
188.1381,456,49
188.1411,657,74
188.1416,2573,16
188.2525,2255,3
188.3509,558,24
188.3515,5868,498
188.3575,211,13
188.4959,4143,297
188.4998,7817,218
188.5252,3515,590
188.5253,474,10
188.5992,367,237
188.6085,6049,681
188.6364,556,13
188.7505,1199,3
188.7720,3995,442
188.8626,558,20
188.8881,458,50
188.9982,2553,3
189.0011,5836,16
189.0054,609,25
189.0195,556,13
189.0994,1902,341
189.1073,2493,415
189.1122,404,86
189.1124,280,53
189.1129,2516,202
189.1336,2096,480
189.2456,3465,3
189.2504,724,36
189.2751,219,3
189.3516,1733,421
189.3548,3521,416
189.3839,442,52
189.3857,190,32
189.4942,362,121
189.4947,3269,287
189.5007,2100,478
189.5262,558,23
189.5284,234,60
189.5296,2170,432
189.6005,558,14
189.6023,556,10
189.7519,671,20
189.7724,2808,523
189.8582,3100,492
189.8586,596,52
189.8589,527,142
189.8592,2093,11
189.8610,704,73
189.9001,391,52
189.9941,562,24
190.1118,161,63
190.1370,552,19
190.1395,611,20
190.2504,572,21
190.2536,709,9
190.2730,523,64
190.3530,290,74
190.3535,1973,248
190.3556,572,31
190.3860,1001,46
190.4976,398,11
190.4977,564,25
190.5020,4644,15
190.6076,3717,3
190.6077,3821,43
190.6352,972,37
190.6354,1606,51
190.6385,622,110
190.7720,1670,3
190.7747,277,11
190.8556,5248,18
190.8622,632,58
190.9976,6342,56
190.9981,432,43
190.9999,550,18
191.0026,556,23
191.0238,3225,3
191.1028,3724,89
191.1028,3166,69
191.1056,297,58
191.1057,2426,523
191.1362,654,31
191.1474,51,60
191.1513,798,5
191.2441,1440,3
191.2563,1662,21
191.2776,3831,364
191.3572,4545,8
191.3583,5695,640
191.4943,1086,37
191.4985,1193,54
191.4993,6106,24
191.5035,562,24
191.5215,558,22
191.6018,967,46
191.6384,5256,3
191.6428,576,34
191.6430,1909,3
191.7452,927,13
191.7736,647,9
191.7758,2348,253
191.7760,2653,517
191.8508,2144,383
191.8530,1843,3
191.8858,322,6
191.8890,861,75
191.9958,2273,549
192.0207,903,46
192.1034,5028,580
192.1363,2305,3
192.1368,270,23
192.1406,2246,226
192.2455,4374,483
192.2513,1605,392
192.2730,548,17
192.3497,562,25
192.3635,345,70
192.3637,361,111
192.3848,5686,99
192.3850,1387,69
192.4977,568,30
192.5212,772,140
192.5212,669,44
192.6369,550,49
192.6370,234,56
192.6375,1111,35
192.7540,405,87
192.7542,455,17
192.7674,552,19
192.8501,4404,42
192.8522,4214,283
192.8531,546,15
192.8594,810,76
192.8931,3042,565
192.9946,2727,42
193.0145,2417,8
193.0242,751,56
193.0250,574,35
193.1022,2815,209
193.1027,3596,366
193.1054,325,63
193.1078,4404,54
193.1089,3523,624
193.2453,562,25
193.3520,2137,698
193.3527,1641,238
193.3841,678,75
193.3843,3252,43
193.5031,574,32
193.5037,2246,39
193.5057,2017,443
193.5190,297,29
193.6202,4128,3
193.6205,665,69
193.6374,769,17
193.7517,377,33
193.7519,2145,10
193.7734,651,53
193.7739,2226,498
193.7751,175,47
193.7791,189,174
193.8633,2435,404
193.8698,564,7
194.0000,2849,365
194.0025,4746,290
194.0215,579,13
194.0952,617,24
194.0956,554,20
194.1001,2248,360
194.2743,2309,12
194.2762,451,77
194.2766,631,49
194.2769,2089,19
194.2945,603,19
194.3870,2426,579
194.5000,482,23
194.5025,527,12
194.5036,2153,353
194.5052,2103,3
194.6086,1906,3
194.6146,2464,272
194.6794,4753,642
194.7066,6455,3
194.7070,1980,376
194.7726,892,43
194.7731,450,57
194.7774,564,23
194.7826,3386,414
194.7841,1199,48
194.7934,4537,15
194.8514,305,40
194.8522,749,13
194.8551,556,22
194.8839,503,6
195.0013,2664,256
195.0023,596,45
195.0028,2853,283
195.0046,3514,3
195.1047,88,41
195.1369,549,52
195.1371,291,47
195.3490,435,48
195.3796,3323,3
195.3874,1825,539
195.3930,1567,46
195.3932,84,78
195.3933,1120,122
195.3947,548,17
195.5434,5088,10
195.5437,556,21
195.5444,852,15
195.5474,348,40
195.6028,2351,513
195.6031,849,107
195.6035,1200,19
195.6364,3150,400
195.7437,1082,25
195.7456,556,24
195.7506,554,20
195.7540,568,28
195.7710,5098,12
195.7718,483,49
195.7720,4533,771
195.7739,562,22
195.8560,2075,290
195.9934,3007,444
195.9997,2718,584
196.0021,863,59
196.0027,613,24
196.0217,1166,492
196.0249,2544,288
196.0250,1914,49
196.1035,5252,518
196.1044,727,99
196.1153,5120,373
196.2469,550,18
196.2472,1698,3
196.2512,603,19
196.3670,1299,11
196.3671,2219,13
196.3676,2066,510
196.3858,408,48
196.3859,664,5
196.3888,2329,437
196.3890,5126,19
196.5011,2766,573
196.5018,1783,229
196.5020,4130,65
196.5046,728,9
196.5230,3000,11
196.5232,6317,614
196.5239,554,20
196.5240,1710,3
196.5261,1165,3
196.6050,56,46
196.6061,407,49
196.6323,290,44
196.7433,4052,3
196.7455,52,54
196.7545,1899,3
196.7550,544,15
196.8484,4907,112
196.8486,2547,540
196.8496,479,33
196.8507,163,46
196.8834,814,162
196.8862,211,156
197.0005,534,11
197.0241,3058,323
197.0249,1988,101
197.0964,194,60
197.0976,1057,25
197.1014,701,290
197.1336,154,38
197.2721,5002,264
197.3528,5302,17
197.3548,2969,439
197.3552,2465,52
197.5013,1772,51
197.5227,2055,70
197.5230,472,3
197.5992,4286,22
197.6074,720,75
197.6081,425,85
197.6085,2800,614
197.6107,502,76
197.6108,646,12
197.6355,1118,3
197.6364,1889,3
197.7478,482,43
197.8483,52,48
197.8512,511,56
197.8514,2045,3
197.9991,315,5
198.0013,2114,218
198.0037,1984,444
198.0040,2015,9
198.0093,1148,87
198.0978,678,59
198.1036,3247,243
198.1067,144,45
198.1073,258,57
198.1350,1929,11
198.2529,5457,582
198.2776,3851,419
198.2794,594,73
198.3475,111,106
198.3478,806,21
198.3522,556,24
198.3533,2752,414
198.3891,756,14
198.5019,3437,164
198.5021,1774,110
198.5082,5342,869
198.5999,177,118
198.6033,925,7
198.6353,320,42
198.6354,719,35
198.7511,1379,18
198.7707,166,125
198.7726,2521,430
198.7734,1457,112
198.8474,613,24
198.8479,398,11
198.8842,3743,42
199.0000,566,16
199.0023,3432,19
199.0996,542,43
199.1347,2454,3
199.2496,829,82
199.2496,154,46
199.2522,655,18
199.2525,760,43
199.2559,570,31
199.2704,755,302
199.3549,572,13
199.3552,924,24
199.5008,606,16
199.5027,476,83
199.5043,558,23
199.5236,292,59
199.5240,1851,19
199.5246,1714,142
199.5966,740,7
199.6063,400,12
199.7610,3264,511
199.7612,3335,545
199.7612,3994,695
199.7614,3389,509
199.7644,416,9
199.8504,460,10
199.8537,548,17
199.8549,554,22
199.8574,473,39
199.8584,2642,3
199.9984,435,16
200.0023,564,28
200.0214,2583,392
200.0221,119,74
200.0222,1621,3
200.0246,4440,44
200.0989,435,45
200.1175,1157,304
200.2729,562,25
200.2733,977,121
200.3496,603,19
200.3852,556,17
200.4992,1079,61
200.5236,258,51
200.5962,1637,3
200.5970,1772,18
200.5993,2131,16
200.6039,3812,3
200.6056,4216,393
200.7426,7047,23
200.7539,3224,605
200.7548,735,49
200.8555,2656,44
200.8839,849,104
200.8857,398,49
200.9990,1574,65
201.0005,2694,278
201.0019,631,5
201.0070,840,81
201.0076,2177,330
201.0196,4351,346
201.0963,328,135
201.1110,4150,31
201.1110,617,29
201.1354,530,60
201.1378,2622,400
201.2487,4911,3
201.2492,806,9
201.2570,1202,11
201.2786,1846,3
201.2787,2077,168
201.2795,2052,402
201.2797,5083,18
201.3474,2028,354
201.3655,374,51
201.3897,621,23
201.4017,5335,3
201.4617,519,92
201.4629,3866,550
201.4947,919,82
201.4982,2917,444
201.5045,398,48
201.6403,2816,3
201.6405,472,81
201.7441,1356,58
201.7467,2854,442
201.7731,447,47
201.7766,548,17
201.8462,695,3
201.8465,6483,26
201.8482,552,16
201.8488,311,120
201.8873,2009,63
201.9950,2110,14
201.9980,4416,66
201.9994,610,54
202.1022,316,47
202.1366,4868,765
202.1370,2803,18
202.1375,1102,82
202.2512,816,806
202.2516,4503,49
202.2544,581,53
202.2547,810,10
202.2769,650,48
202.3475,2118,10
202.3890,4508,44
202.4973,233,34
202.4990,2236,10
202.4996,467,101
202.5264,1568,31
202.5972,425,11
202.6497,4558,3
202.7720,278,53
202.8463,435,34
202.8493,4908,3
202.8495,542,61
202.8500,6473,11
202.8626,568,30
202.8880,409,41
202.9979,691,8
202.9987,733,8
203.0962,436,11
203.0965,597,8
203.0966,1838,3
203.0990,603,28
203.2427,4116,51
203.3474,2975,450
203.3513,97,33
203.5034,554,20
203.5063,2301,306
203.5110,325,120
203.5291,1717,3
203.5322,582,13
203.5964,651,85
203.6002,1414,123
203.6066,2029,15
203.6128,3419,3
203.7537,2491,373
203.7843,621,29
203.7870,2531,639
203.8483,2439,41
203.8944,3184,31
204.0021,5242,63
204.0026,556,23
204.0059,3261,510
204.0069,2305,439
204.0069,1066,36
204.0117,359,57
204.1363,1965,15
204.1392,4560,51
204.2531,427,10
204.3049,694,34
204.3221,558,22
204.3470,2489,12
204.3864,446,8
204.3948,548,20
204.3951,4343,3
204.3956,225,5
204.5000,486,53
204.5008,1957,3
204.5969,1359,64
204.6508,2302,613
204.6550,631,19
204.7517,562,27
