window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,1785511708931152279,1785511758931662966,1785511760893551731,1.961888765,500,500,0,0,0,0,10.022701279885208,308.05382559225666,182.800719848,181.69558,212.9230589,223.83086227,66.18126751212904,66.57887080709678,2234.420012724,2275.0341747300004
