unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511728920614782,1137098964145000,combined,http://127.0.0.1:8000/metrics,True,23.55351997539401,21.0,0.0,0.0,0.025085910652920984,0.0,6368.0,0.0,0.0,0.0,6368.0,6027.0,178.0,178.0,394.6612112522125,199.0,33.39086389541626,5828.0,385.5534757254645,300.0,12395.0,
1785511729422786469,1137099466316724,combined,http://127.0.0.1:8000/metrics,True,30.41977295652032,21.0,0.0,0.0,0.024742268041237137,0.0,6528.0,0.0,0.0,0.0,6496.0,6176.0,183.0,183.0,405.83280992507935,203.0,34.07908344268799,5973.0,395.14873456861824,307.0,12672.0,
1785511729924394718,1137099967924840,combined,http://127.0.0.1:8000/metrics,True,25.022841058671474,21.0,0.0,0.0,0.025085910652920984,0.0,6688.0,0.0,0.0,0.0,6688.0,6347.0,188.0,188.0,417.0193061828613,209.0,35.09157419204712,6138.0,406.12324508232996,315.0,13035.0,
1785511730427007269,1137100470537376,combined,http://127.0.0.1:8000/metrics,True,24.646214907988906,22.0,0.0,0.0,0.02577319587628868,0.0,6880.0,0.0,0.0,0.0,6848.0,6517.0,193.0,193.0,428.1717870235443,214.0,35.94011116027832,6303.0,417.05493692611344,323.0,13365.0,
1785511730928997018,1137100972527170,combined,http://127.0.0.1:8000/metrics,True,24.320132797583938,21.0,0.0,0.0,0.025085910652920984,0.0,7008.0,0.0,0.0,0.0,7008.0,6667.0,198.0,198.0,439.3479187488556,219.0,36.74897336959839,6448.0,426.70236419839785,330.0,13675.0,
1785511731430765418,1137101474295508,combined,http://127.0.0.1:8000/metrics,True,24.25297093577683,22.0,0.0,0.0,0.02577319587628868,0.0,7200.0,0.0,0.0,0.0,7168.0,6837.0,203.0,203.0,450.4809675216675,224.0,37.57859492301941,6613.0,437.6330096560996,338.0,14005.0,
1785511731932890641,1137101976420789,combined,http://127.0.0.1:8000/metrics,True,24.14201619103551,21.0,0.0,0.0,0.025085910652920984,0.0,7328.0,0.0,0.0,0.0,7328.0,6987.0,208.0,208.0,461.62652373313904,229.0,38.360188722610474,6758.0,447.27996508800425,345.0,14315.0,
1785511732434727703,1137102478257833,combined,http://127.0.0.1:8000/metrics,True,28.27249700203538,22.0,0.0,0.0,0.02577319587628868,0.0,7520.0,0.0,0.0,0.0,7488.0,7156.0,213.0,213.0,472.7327823638916,234.0,39.23119616508484,6922.0,458.14418892981485,353.0,14644.0,
1785511732935867918,1137102979398151,combined,http://127.0.0.1:8000/metrics,True,25.238290894776583,21.0,0.0,0.0,0.025085910652920984,0.0,7648.0,0.0,0.0,0.0,7648.0,7306.0,218.0,218.0,483.86625814437866,239.0,39.990246534347534,7067.0,467.78804831253365,360.0,14954.0,
1785511733438050425,1137103481580690,combined,http://127.0.0.1:8000/metrics,True,26.67470183223486,21.0,0.0,0.0,0.025085910652920984,0.0,7808.0,0.0,0.0,0.0,7808.0,7474.0,223.0,223.0,494.95660877227783,244.0,40.89083695411682,7230.0,478.58305217535235,368.0,15282.0,
