window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,stream_chunk_count,token_id_event_count,token_timestamp_complete,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,0,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00000-542b4fd7367c,1b8f2c2897204f4aaa18924993ada4dd,eb4806394b9a46ae,1785511708931152279,1785511708942876139,1785511708947070904,1785511709098461010,1785511709172892188,1785511711145523842,11.72386,4.194765,15.918625,225.821284,63.633279161290325,2198.452938,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00000-542b4fd7367c,success,False,False,0,1,11672,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,1,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00001-ad4f37e6936e,758a07a4bbf645e4a60ffa2103bcf9ea,ce23adc6e695478a,1785511709031152279,1785511709032233311,1785511709035300961,1785511709102422920,1785511709242883320,1785511711207754352,1.081032,3.06765,4.148682,207.582359,63.382936516129035,2172.453391,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00001-ad4f37e6936e,success,False,False,0,1,11722,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,2,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00002-6508f1bc7b9f,ca44f6ae27664a5b8540ef50a190e0f0,f361daa1e942407b,1785511709131152279,1785511709132665858,1785511709136733707,1785511709148640311,1785511709300546071,1785511711269183932,1.513579,4.067849,5.581428,163.812364,63.50444712903226,2132.450225,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00002-6508f1bc7b9f,success,False,False,0,1,11744,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,3,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00003-bfa8eb7fe41c,4d593e96750b48d9b42f9cc1274f5588,26d22609516e4890,1785511709231152279,1785511709231822760,1785511709235592423,1785511709251450564,1785511709422008529,1785511711407359180,0.670481,3.769663,4.440144,186.416106,64.04356938709677,2171.766757,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00003-bfa8eb7fe41c,success,False,False,0,1,11740,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,4,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00004-3f757fb659be,076991145b274cfa942724d8b853e291,4da46da707a845a6,1785511709331152279,1785511709331561328,1785511709335528598,1785511709347631474,1785511709485936535,1785511711467766872,0.409049,3.96727,4.376319,150.407937,63.93001087096774,2132.238274,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00004-3f757fb659be,success,False,False,0,1,11757,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,5,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00005-a10a1a0d2f3b,fa349cfc26174c5b992ff3dc7e9c0084,7f259692bf4648cf,1785511709431152279,1785511709431987237,1785511709435842648,1785511709447088965,1785511709608399393,1785511711600212388,0.834958,3.855411,4.690369,172.556745,64.25203209677419,2164.36974,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00005-a10a1a0d2f3b,success,False,False,0,1,11703,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,6,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00006-34f37401e16e,076d61ac180e4854a567ca85500d9120,f2c926fff9c743d2,1785511709531152279,1785511709531919931,1785511709536513077,1785511709549259707,1785511709730372508,1785511711732502953,0.767652,4.593146,5.360798,193.859431,64.58485306451612,2195.989876,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00006-34f37401e16e,success,False,False,0,1,11690,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,7,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00007-4fcd52a9c552,97c142eea6864cba9cc73fb4100c6db1,c5c37053fc174cd4,1785511709631152279,1785511709631675374,1785511709635145818,1785511709647534602,1785511709795097160,1785511711803175546,0.523095,3.470444,3.993539,159.951342,64.77672212903225,2168.029728,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00007-4fcd52a9c552,success,False,False,0,1,11736,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,8,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00008-fae88519e2dc,f8c97490f3694f138946043a19ac212e,b31ec07dfc494074,1785511709731152279,1785511709734560769,1785511709736616052,1785511709746386219,1785511709918297386,1785511711929854912,3.40849,2.055283,5.463773,181.681334,64.88895245161291,2193.23886,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00008-fae88519e2dc,success,False,False,0,1,11690,
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1,9,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00009-99587dd3cffc,f3525188add84b77853bc9239c80f7fb,6e7bfd49c56c4828,1785511709831152279,1785511709831635965,1785511709835371058,1785511709845558160,1785511709983529541,1785511712000811443,0.483686,3.735093,4.218779,148.158483,65.07360974193548,2165.440385,32,32,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep3-seg1-attempt1-00009-99587dd3cffc,success,False,False,0,1,11753,
