seq,workload_id,duration_s,successful_requests,neptune_energy_j,ganymede_energy_j,combined_energy_j,combined_energy_wh,combined_avg_power_w,energy_per_request_j
1,short_baseline,38.778176,12,2365.139595,1282.85877,3647.998365,1.013332879,94.073491,303.999864
2,short_high_rps_queue,120.835589,1920,8641.984485,7997.48807,16639.472555,4.62207571,137.70341,8.666392
3,short_recovery,34.051441,12,2091.071473,1236.307451,3327.378924,0.924271923,97.716244,277.281577
