request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-b15-r01-feedback_routing_only-prefill_heavy-0000,P0,D0,1788010189.4537306,1788010189.8291965,1788010189.8291986,1788010189.8293226,1788010193.5790665,completed
phase3c-b15-r01-feedback_routing_only-prefill_heavy-0001,P0,D0,1788010193.5855954,1788010193.957776,1788010193.9577782,1788010193.9578757,1788010197.7049003,completed
phase3c-b15-r01-feedback_routing_only-prefill_heavy-0002,P0,D0,1788010197.710045,1788010198.083748,1788010198.0837505,1788010198.0838585,1788010201.8311563,completed
phase3c-b15-r01-feedback_routing_only-prefill_heavy-0003,P0,D0,1788010201.8373091,1788010202.2119083,1788010202.2119105,1788010202.2120059,1788010205.9598281,completed
