seq,workload_id,duration_s,successful_requests,neptune_energy_j,ganymede_energy_j,combined_energy_j,combined_energy_wh,combined_avg_power_w,energy_per_request_j
1,short_r1,33.7004,12,2077.019383,1176.689671,3253.709054,0.90380807,96.548084,271.142421
2,prefill_r1,43.254231,12,2775.380637,1858.871516,4634.252152,1.287292265,107.139858,386.187679
