unix_ts,workload_seq,target_freq_mhz,rx_bytes,tx_bytes,gpu_util_pct,gpu_power_w,gpu_sm_mhz,gpu_memory_used_mib
1784739389.453938245,2,480,23729461288,14172936728,0, 59.38, 480, 37817
1784739390.036756249,2,480,23729463586,14172946942,0, 59.62, 480, 37817
1784739390.618212043,2,480,23729463586,14172946942,0, 59.62, 480, 37817
1784739391.199126716,2,480,23729465830,14172957575,0, 59.62, 480, 37817
1784739391.780650779,2,480,23729465830,14172957575,0, 59.38, 480, 37817
1784739392.361806140,2,480,23729468128,14172968365,0, 59.38, 480, 37817
1784739392.944687873,2,480,23729469280,14172969835,0, 59.38, 480, 37817
1784739393.526043424,2,480,23729469280,14172969835,0, 59.38, 480, 37817
1784739394.110120066,2,480,23729471512,14172972732,0, 69.29, 480, 37845
1784739394.693492349,2,480,23729471512,14172972732,0, 72.72, 480, 37845
1784739395.275541606,2,480,23729558784,14243185306,0, 67.52, 480, 37845
1784739395.858131860,2,480,23729558784,14243185306,0, 67.52, 480, 37845
1784739396.438348627,2,480,23729560056,14243187070,0, 59.84, 480, 37845
1784739397.021187219,2,480,23729562168,14243190687,0, 59.62, 480, 37845
1784739397.604753567,2,480,23729562168,14243190687,0, 59.62, 480, 37845
1784739398.185703466,2,480,23729564704,14243194461,0, 59.38, 480, 37845
1784739398.767007366,2,480,23729564704,14243194461,0, 59.38, 480, 37845
1784739399.350076004,2,480,23729566750,14243198523,0, 59.38, 480, 37845
1784739399.933054876,2,480,23729566750,14243198523,0, 59.38, 480, 37845
1784739400.513735429,2,480,23729568582,14243205194,0, 59.38, 480, 37845
1784739401.095007214,2,480,23729570640,14243209810,0, 59.38, 480, 37845
1784739401.675601725,2,480,23729570640,14243209810,0, 59.38, 480, 37845
1784739402.258928494,2,480,23729572938,14243214658,73, 63.78, 480, 37845
1784739402.841901712,2,480,23729572938,14243214658,0, 62.67, 480, 37845
1784739403.426031192,2,480,23729656610,14313427993,71, 68.87, 480, 37845
1784739404.007490132,2,480,23729656610,14313427993,0, 68.87, 480, 37845
1784739404.589454396,2,480,23729714107,14350743598,0, 67.88, 480, 37845
1784739405.172224304,2,480,23729833500,14453876665,68, 82.84, 480, 37845
1784739405.748313964,2,480,23729833500,14453876665,0, 85.07, 480, 37845
1784739406.330466266,2,480,23729995898,14594304093,0, 70.56, 480, 37845
1784739406.913988813,2,480,23729995898,14594304093,0, 79.91, 480, 37845
1784739407.497438300,2,480,23730077248,14664518593,0, 71.51, 480, 37845
1784739408.084187703,2,480,23730077248,14664518593,0, 67.85, 480, 37845
1784739408.667425221,2,480,23730160938,14734736249,0, 93.01, 480, 37845
1784739409.250835324,2,480,23730165642,14734745266,0, 82.58, 480, 37845
1784739409.832398226,2,480,23730165642,14734745266,0, 67.95, 480, 37845
1784739410.412828908,2,480,23730247379,14804961476,0, 67.95, 480, 37845
1784739410.995187575,2,480,23730247379,14804961476,0, 59.62, 480, 37845
1784739411.579219280,2,480,23730249491,14804968550,46, 94.01, 480, 37845
1784739412.162894550,2,480,23730249491,14804968550,0, 86.46, 480, 37845
1784739412.745719694,2,480,23730333128,14875187345,0, 67.32, 480, 37845
