workload_id,axis,prefill_frequency_mhz,decode_frequency_mhz,sample_count,slo_met,ttft_p95_ms,tpot_p95_ms,prefill_power_w,decode_power_w,joint_power_w,prefill_energy_j,decode_energy_j,joint_energy_j
small_light,P,2115,1500,3,True,172.63893500203267,55.94283835980893,75.1121625557168,71.81723023756125,146.929392793278,277.81733333333335,265.63033333333334,543.4476666666666
small_light,P,2220,1500,3,True,173.36048170691356,55.94830129790815,78.51828529685636,72.1696737949102,150.68795909176657,290.50433333333336,267.01666666666665,557.5210000000001
small_light,P,2310,1500,3,True,177.9389374423772,55.94332421933936,80.98468368311632,71.92904653706165,152.91373022017797,299.86466666666666,266.334,566.1986666666667
small_light,P,2415,1500,3,True,176.88879298511893,55.94837103678386,84.65571709891539,71.98375467224173,156.6394717711571,313.47166666666664,266.54866666666663,580.0203333333333
small_light,P,2520,1500,3,True,175.16704999143258,55.948735598570835,90.6627576170467,72.05561277504255,162.71837039208924,335.61899999999997,266.73833333333334,602.3573333333334
small_light,D,900,450,3,True,189.32947119465098,58.75933965656995,67.94505153496793,59.673493823075205,127.61854535804314,264.487,232.2893333333333,496.7763333333333
small_light,D,900,525,3,True,189.00051495293155,58.16500363501883,68.01672493776563,60.04148267043754,128.05820760820316,262.21,231.46466666666666,493.6746666666666
small_light,D,900,600,3,True,189.04017151799053,57.73635781887505,68.44978527507267,60.37865336981387,128.82843864488655,262.0346666666667,231.13733333333334,493.172
small_light,D,900,675,3,True,185.98927521379665,57.42474807729383,68.47239313237266,60.73044165097957,129.20283478335224,260.0903333333333,230.68266666666668,490.77299999999997
small_light,D,900,750,3,True,173.78327948972583,57.184345813076355,68.80245836867994,60.949510988637286,129.75196935731722,259.96633333333335,230.29433333333336,490.26066666666674
small_light,D,900,825,3,True,171.27918708138168,56.99560338047348,68.51043029988314,61.291051102972965,129.8014814028561,257.86566666666664,230.69366666666667,488.55933333333337
small_light,D,900,900,3,True,187.54060365026817,56.838968808999255,67.85867000889071,61.36141278995882,129.22008279884952,255.82333333333335,231.331,487.15433333333334
small_light,D,900,975,3,True,188.88462134636939,56.661761241100194,67.98481731535595,61.589760117778724,129.5745774331347,255.66099999999997,231.61233333333334,487.2733333333333
small_light,D,900,1050,3,True,187.8486046451144,56.51096939792975,68.18471679842543,62.05348443510394,130.23820123352937,255.72433333333333,232.72966666666665,488.454
small_light,D,900,1125,3,True,187.31921070721,56.3853940996711,68.38924076044898,62.47206559621091,130.8613063566599,255.84666666666666,233.71266666666668,489.5593333333333
small_light,D,900,1200,3,True,172.327067470178,56.277664882936584,68.1261898203072,64.18480397049943,132.31099379080663,253.44833333333335,238.78566666666666,492.234
small_light,D,900,1275,3,True,187.57935555186123,56.173652344908085,67.93358416688353,65.1226002784724,133.05618444535594,253.312,242.83033333333333,496.1423333333334
small_light,D,900,1350,3,True,187.24237490678206,56.084812369885015,68.66739047109382,67.61148630977365,136.27887678086748,255.66266666666664,251.731,507.39366666666666
small_light,D,900,1425,3,True,188.7494585593231,56.01013923647799,68.19644777483718,69.79066181142365,137.9871095862608,253.53266666666664,259.4593333333333,512.9920000000001
small_light,D,900,1500,3,True,188.888037588913,55.94271451497214,67.7351562596096,72.28459594386595,140.01975220347552,251.60666666666665,268.5073333333333,520.114
prefill_medium,P,900,1500,3,True,396.11029964871705,56.948258503273664,71.96981125192515,69.80291283674912,141.77272408867427,286.46000000000004,277.83933333333334,564.2993333333334
prefill_medium,P,1005,1500,3,True,372.41382086649537,56.952886841821645,72.46766490675061,69.86830820128425,142.33597310803486,287.0353333333333,276.738,563.7733333333334
prefill_medium,P,1110,1500,3,True,355.7393010472879,56.94375891988683,72.61412926211979,69.90396982425692,142.51809908637674,286.5176666666667,275.824,562.3416666666667
prefill_medium,P,1200,1500,3,True,344.81709216488525,56.94499799043,73.73933657763664,70.08470058586529,143.8240371635019,290.1193333333334,275.74,565.8593333333333
prefill_medium,P,1305,1500,3,True,336.9415068998933,56.948630718166925,73.75465815351227,69.99432442381824,143.7489825773305,289.5826666666667,274.818,564.4006666666667
prefill_medium,P,1410,1500,3,True,325.56288556661457,56.93939668569891,74.30602088444458,70.26197202298685,144.56799290743143,290.8473333333333,275.01800000000003,565.8653333333334
prefill_medium,P,1500,1500,3,True,320.482517615892,56.95207414756869,74.73121613630248,70.39392773100475,145.12514386730723,292.07366666666667,275.122,567.1956666666666
prefill_medium,P,1605,1500,3,True,310.3149205679074,56.94002843691065,75.41120322992823,70.3359797878394,145.74718301776764,294.058,274.2676666666667,568.3256666666666
prefill_medium,P,1710,1500,3,True,306.8853186443448,56.94373143312063,75.441905565463,70.2538959035234,145.6958014689864,293.9336666666666,273.71933333333334,567.6529999999999
prefill_medium,P,1815,1500,3,True,305.11730955913663,56.946914349423935,76.09039015050983,70.85166368477546,146.9420538352853,296.33033333333333,275.92900000000003,572.2593333333333
prefill_medium,P,1920,1500,3,True,302.1479294169694,56.94313257903097,77.1193881026217,70.93570939227101,148.05509749489272,300.1503333333333,276.0833333333333,576.2336666666666
prefill_medium,P,2010,1500,3,True,299.94786822935566,56.94433125050087,77.68976302264484,71.03862298385204,148.72838600649686,302.2063333333333,276.334,578.5403333333334
prefill_medium,P,2115,1500,3,True,299.83331843977794,56.94458891123917,78.94689225648919,70.87895760905548,149.82584986554468,306.96333333333337,275.5933333333333,582.5566666666667
prefill_medium,P,2220,1500,3,True,295.58544092578813,56.941735231694544,82.36855869946397,71.1298576433475,153.49841634281148,320.12399999999997,276.44666666666666,596.5706666666666
prefill_medium,P,2310,1500,3,True,295.3911741031334,56.944302647810666,83.59115745596426,71.19448859485131,154.7856460508156,324.656,276.50933333333336,601.1653333333334
prefill_medium,P,2415,1500,3,True,293.0269421893172,56.941572766906276,87.72607743796056,71.00044593888221,158.72652337684278,340.6086666666667,275.66900000000004,616.2776666666667
prefill_medium,P,2520,1500,3,True,293.37097647367045,56.9433769506831,93.21852475120318,70.53549102331628,163.75401577451944,362.00499999999994,273.91766666666666,635.9226666666667
prefill_medium,D,900,450,3,True,401.995277160313,62.044887438726924,71.24940632233363,56.72297004893026,127.97237637126386,307.0113333333333,244.418,551.4293333333334
prefill_medium,D,900,525,3,True,379.6749978675507,60.98656002117971,70.74154248998178,57.417742705428374,128.15928519541015,298.83666666666664,242.5523333333333,541.389
prefill_medium,D,900,600,3,True,379.68898008111864,60.2117409877893,71.59584604767862,58.113078223149465,129.70892427082808,298.93800000000005,242.643,541.581
prefill_medium,D,900,675,3,True,382.80933325877413,59.62712985023649,71.6998169718827,58.24870351302644,129.94852048490915,296.87666666666667,241.18133333333333,538.058
prefill_medium,D,900,750,3,True,391.76865220069885,59.16288091693931,72.04268426558251,58.631216484507995,130.6739007500905,296.8883333333333,241.61966666666663,538.5079999999999
prefill_medium,D,900,825,3,True,389.19577557826415,58.7935112285546,72.048168438144,58.91147039223552,130.95963883037953,294.74933333333337,241.00699999999998,535.7563333333334
prefill_medium,D,900,900,3,True,379.3734068865888,58.48461502815582,72.30972535521823,59.169632462737695,131.47935781795593,293.9436666666667,240.52833333333334,534.472
prefill_medium,D,900,975,3,True,377.04527067253366,58.18055374067396,71.76516881898341,59.35901346587732,131.12418228486072,290.24066666666664,240.06633333333332,530.3069999999999
prefill_medium,D,900,1050,3,True,376.47097014123574,57.92273847822336,72.08586741493951,59.89186442580262,131.97773184074214,290.33166666666665,241.21933333333334,531.551
prefill_medium,D,900,1125,3,True,378.0580445542,57.710173365748716,72.17234340117248,60.357069779984016,132.5294131811565,289.82666666666665,242.37966666666668,532.2063333333333
prefill_medium,D,900,1200,3,True,376.952916639857,57.51732231047566,72.59187729201527,61.919277735535935,134.5111550275512,290.5506666666667,247.83333333333334,538.384
prefill_medium,D,900,1275,3,True,378.4221222274937,57.34975470991303,72.67523939260394,63.03999324674919,135.7152326393531,290.2283333333333,251.74966666666668,541.978
prefill_medium,D,900,1350,3,True,382.79201129917055,57.18740496030521,72.3114599947242,65.55702107685089,137.86848107157508,288.08133333333336,261.17066666666665,549.2520000000001
prefill_medium,D,900,1425,3,True,375.44384816428646,57.053587987043315,73.04728394366991,67.76707329779082,140.81435724146073,290.16266666666667,269.18833333333333,559.351
prefill_medium,D,900,1500,3,True,377.1261819289066,56.940117826323124,72.58825252359667,69.64262662894402,142.23087915254067,287.8823333333333,276.19966666666664,564.082
prefill_heavy,P,900,1500,3,False,618.3778681792319,58.0705641107338,76.5568286094096,67.32797820389457,143.88480681330415,327.3763333333333,287.9103333333333,615.2866666666667
prefill_heavy,P,1005,1500,3,False,598.0172663461417,58.06553544650327,76.73803992014852,67.52693745208076,144.26497737222925,326.6093333333333,287.4073333333333,614.0166666666667
prefill_heavy,P,1110,1500,3,False,578.1124464352615,58.077400288958515,77.89522625884165,67.8679335882781,145.76315984711974,330.1476666666667,287.6476666666667,617.7953333333334
prefill_heavy,P,1200,1500,3,False,557.8135384246707,58.06873204271561,77.60154315012876,68.19549998288046,145.79704313300923,327.44800000000004,287.758,615.206
prefill_heavy,P,1305,1500,3,False,542.6679903757758,58.071792749724985,78.48393744829895,68.47316809803418,146.9571055463331,329.8603333333333,287.78566666666666,617.646
prefill_heavy,P,1410,1500,3,False,529.5566669781692,58.066220930592706,79.08379773611641,68.28263285928195,147.36643059539836,331.3163333333334,286.06533333333334,617.3816666666667
prefill_heavy,P,1500,1500,3,False,519.9681164463982,58.07107736131117,78.32029758176573,68.44173545398687,146.76203303575258,327.40633333333335,286.11033333333336,613.5166666666667
prefill_heavy,P,1605,1500,3,False,509.5097573357634,58.06882067395019,79.60066767803546,68.6417361157573,148.24240379379273,332.094,286.37333333333333,618.4673333333334
prefill_heavy,P,1710,1500,3,False,500.9543093852699,58.06732888145018,79.80792339995743,68.87966919287294,148.68759259283036,332.07766666666663,286.606,618.6836666666667
prefill_heavy,P,1815,1500,3,True,495.1286553754471,58.06985615220453,80.11271039463129,68.73691058673661,148.8496209813679,332.96066666666667,285.6813333333334,618.6419999999999
prefill_heavy,P,1920,1500,3,True,488.5436824057251,58.068420454889306,80.9683023305967,69.09204832956907,150.06035066016577,335.89033333333333,286.62166666666667,622.5120000000001
prefill_heavy,P,2010,1500,3,True,481.4529528724961,58.064174697926596,81.05419940816013,68.61147516554468,149.6656745737048,335.85533333333336,284.29566666666665,620.151
prefill_heavy,P,2115,1500,3,True,482.15394387952983,58.07529358925032,82.04885708088982,68.87190040605917,150.920757486949,339.8486666666667,285.26933333333335,625.118
prefill_heavy,P,2220,1500,3,True,478.8387229433283,58.069015519013476,85.42762639656699,69.19092764942921,154.6185540459962,353.63100000000003,286.4186666666667,640.0496666666667
prefill_heavy,P,2310,1500,3,True,472.2860533860512,58.06472121501371,87.73200941018217,69.12981586003382,156.86182527021597,362.3403333333333,285.51166666666666,647.852
prefill_heavy,P,2415,1500,3,True,471.2803437723778,58.07107274184033,92.29367700333306,69.24608761667018,161.53976462000324,381.37000000000006,286.134,667.504
prefill_heavy,P,2520,1500,3,True,470.39644160540774,58.06604086103598,97.08815208096344,69.25043742124483,166.33858950220827,400.96700000000004,285.99766666666665,686.9646666666667
prefill_heavy,D,1815,450,3,True,496.8075289274566,65.73586168233305,78.41017119283232,55.103429560429284,133.51360075326158,363.8283333333333,255.684,619.5123333333332
prefill_heavy,D,1815,525,3,False,501.171136344783,64.1439773729958,78.12598713815463,55.51892856396932,133.64491570212394,354.83666666666664,252.15866666666668,606.9953333333333
prefill_heavy,D,1815,600,3,True,493.33805319620296,62.97985876684949,78.5456233426585,56.28983603968089,134.8354593823394,350.487,251.17600000000002,601.663
prefill_heavy,D,1815,675,3,True,489.2351009999402,62.09476723350466,79.14813118822109,56.53791917787472,135.68605036609577,348.5566666666667,248.9846666666667,597.5413333333333
prefill_heavy,D,1815,750,3,True,491.117524728179,61.388763316374806,78.92200737617553,56.95888250313093,135.88088987930647,344.0533333333333,248.30766666666668,592.361
prefill_heavy,D,1815,825,3,True,487.14087252737954,60.82062240771299,79.08029620401459,57.38701068518307,136.46730688919766,341.724,247.98233333333334,589.7063333333334
prefill_heavy,D,1815,900,3,True,484.0653880382888,60.354659488860754,79.03911826702989,57.76228392529247,136.80140219232234,338.8383333333333,247.625,586.4633333333333
prefill_heavy,D,1815,975,3,True,484.14058352354914,59.90662527167135,79.80446805862674,58.29530412150576,138.09977218013248,339.935,248.31499999999997,588.25
prefill_heavy,D,1815,1050,3,True,483.597826550249,59.51001759588955,80.1716164177869,58.78900079140951,138.9606172091964,339.42966666666666,248.9,588.3296666666666
prefill_heavy,D,1815,1125,3,True,491.94730751914904,59.208143990124675,83.5446777192155,60.686825922203205,144.2315036414187,352.4936666666667,256.06166666666667,608.5553333333334
prefill_heavy,D,1815,1200,3,True,490.44517173897475,58.90971806144253,79.85345319933823,60.93817272494271,140.79162592428094,335.685,256.16966666666667,591.8546666666667
prefill_heavy,D,1815,1275,3,True,490.0392077979632,58.657077747944086,80.1407920703304,62.29447711853451,142.4352691888649,335.49933333333337,260.788,596.2873333333333
prefill_heavy,D,1815,1350,3,True,490.63129236456007,58.42968973549202,80.4736384305205,64.38012368955901,144.8537621200795,335.88733333333334,268.715,604.6023333333334
prefill_heavy,D,1815,1425,3,True,495.3157076961361,58.23201049740116,79.57338217335672,66.27304803060713,145.84643020396385,331.58166666666665,276.15933333333334,607.7410000000001
prefill_heavy,D,1815,1500,3,True,495.1323345769197,58.06993159228965,79.6360780410555,68.55208932272491,148.18816736378042,330.846,284.799,615.645
decode_medium,P,900,1500,3,True,189.3955277861096,55.94777505474502,64.87365446061021,71.57252635499583,136.44618081560603,473.20866666666666,522.071,995.2796666666667
decode_medium,P,1005,1500,3,True,184.78739976417273,55.9473407406206,64.89403141837566,71.78160963199615,136.6756410503718,473.21633333333335,523.4416666666666,996.658
decode_medium,P,1110,1500,3,True,186.15350945619866,55.945615392310295,65.21483043591104,72.06591084290976,137.28074127882078,475.4646666666667,525.4136666666667,1000.8783333333334
decode_medium,P,1200,1500,3,True,182.1474184980616,55.94742656346249,65.43814680465549,72.18952940092571,137.6276762055812,477.0016666666667,526.2146666666666,1003.2163333333333
decode_medium,P,1305,1500,3,True,179.9444884294644,55.94665533175515,65.79356447210033,72.1131194404585,137.9066839125588,479.3476666666667,525.39,1004.7376666666665
decode_medium,P,1410,1500,3,True,178.96608896553516,55.94915370970202,65.87233665330182,72.23427718498196,138.10661383828378,479.974,526.3296666666666,1006.3036666666667
decode_medium,P,1500,1500,3,True,178.15802027471364,55.946484322230674,66.40268154870323,72.04910015453628,138.4517817032395,483.69966666666664,524.83,1008.5296666666667
decode_medium,P,1605,1500,3,True,182.60519995819777,55.94772821343614,66.74591784066575,72.06362941700758,138.80954725767333,486.425,525.1766666666667,1011.6016666666668
decode_medium,P,1710,1500,3,True,172.8536598617211,55.94802930168294,66.88417729370536,71.95944461126766,138.84362190497302,486.87699999999995,523.822,1010.699
decode_medium,P,1815,1500,3,True,175.6534380489029,55.946731839904665,67.70947269898026,71.91549791690731,139.62497061588758,493.11433333333326,523.746,1016.8603333333332
decode_medium,P,1920,1500,3,True,176.28631149418652,55.94532540036864,68.20207263832712,71.70220407731502,139.90427671564217,496.711,522.2023333333333,1018.9133333333333
decode_medium,P,2010,1500,3,True,175.84951480384916,55.94804732286642,68.29617964047807,71.8521801425975,140.1483597830756,497.4003333333333,523.2993333333333,1020.6996666666668
decode_medium,P,2115,1500,3,True,177.79069918906316,55.94828450505982,69.15477461932055,71.52741262516533,140.68218724448585,503.8033333333333,521.0873333333334,1024.8906666666667
decode_medium,P,2220,1500,3,True,175.71432031691074,55.94843430453765,72.1063683418722,71.3497549110934,143.45612325296563,525.2206666666667,519.71,1044.9306666666669
decode_medium,P,2310,1500,3,True,175.68607634166256,55.94832932679203,74.31405162363414,71.45427061015117,145.7683222337853,541.2263333333334,520.3983333333334,1061.6246666666666
decode_medium,P,2415,1500,3,True,176.2898185173981,55.94806156605189,78.66554075997921,71.57941004585645,150.24495080583566,572.8870000000001,521.282,1094.169
decode_medium,P,2520,1500,3,True,174.54243151005358,55.945962840254886,83.27736676814699,71.65036778894485,154.92773455709187,606.395,521.7313333333333,1128.1263333333334
decode_medium,D,900,450,3,True,190.13477101689205,58.78419296331997,64.39766052163627,59.04538302547487,123.44304354711113,493.176,452.18666666666667,945.3626666666668
decode_medium,D,900,525,3,True,190.34337307093665,58.183279469532266,64.40782732796664,59.51410488475099,123.92193221271765,488.32466666666664,451.22166666666664,939.5463333333333
decode_medium,D,900,600,3,True,190.27128639863804,57.75440877604144,64.26948355195205,59.79847623976832,124.06795979172038,483.7046666666667,450.055,933.7596666666667
decode_medium,D,900,675,3,True,190.42995718773454,57.43770619962496,64.30831216816362,60.30774822866558,124.6160603968292,481.5043333333333,451.55033333333336,933.0546666666665
decode_medium,D,900,750,3,True,189.45220964960754,57.19317421271268,64.27270994407822,60.754659363406425,125.02736930748465,479.204,452.974,932.178
decode_medium,D,900,825,3,True,189.82994188554585,57.00211045506418,64.23003827572633,60.972850808993535,125.20288908471986,477.2036666666666,453.00399999999996,930.2076666666667
decode_medium,D,900,900,3,True,190.14353627571836,56.843491085423665,64.42859241266648,60.997113836980844,125.4257062496473,477.43800000000005,452.00966666666665,929.4476666666666
decode_medium,D,900,975,3,True,189.86681059468538,56.67025133413739,64.57354610508285,61.56813576933283,126.14168187441567,477.1503333333333,454.94266666666664,932.093
decode_medium,D,900,1050,3,True,189.0492220991291,56.51214947185193,64.48391620971212,62.060944220583174,126.54486043029529,475.14300000000003,457.28966666666673,932.4326666666666
decode_medium,D,900,1125,3,True,187.65328377485275,56.39134727456922,64.38459876116633,62.313384037971126,126.69798279913745,473.39033333333333,458.1616666666667,931.552
decode_medium,D,900,1200,3,True,189.3144745263271,56.28085196454548,64.48568932620523,64.02737012843811,128.51305945464333,473.2906666666666,469.92699999999996,943.2176666666666
decode_medium,D,900,1275,3,True,189.1753370175138,56.17467695507991,64.63366195411659,65.63932920414376,130.27299115826037,473.41966666666667,480.7866666666667,954.2063333333334
decode_medium,D,900,1350,3,True,189.0191923128441,56.0849075443038,64.43452268500484,68.23831219764814,132.67283488265298,471.26099999999997,499.08099999999996,970.342
decode_medium,D,900,1425,3,True,187.45701937004924,56.01355280336653,64.533235065536,70.03420003964133,134.56743510517734,471.3286666666666,511.5056666666667,982.8343333333333
decode_medium,D,900,1500,3,True,187.93962014606223,55.94772252961847,64.5837994059702,71.81653221762906,136.40033162359927,471.185,523.953,995.138
decode_heavy,P,900,1500,3,True,188.00974468467757,56.01969986282033,62.448985873146945,71.86988818150247,134.31887405464943,903.9033333333333,1040.264,1944.1673333333335
decode_heavy,P,1005,1500,3,True,183.90659749275073,56.018079704532,62.79426968205561,71.7055467795283,134.49981646158392,908.63,1037.576,1946.206
decode_heavy,P,1110,1500,3,True,183.782524545677,56.02032901399642,63.34390642287051,71.54625074715797,134.8901571700285,916.6283333333334,1035.3220000000001,1951.9503333333334
decode_heavy,P,1200,1500,3,True,182.10748875280842,56.02009775532483,63.63102708327002,71.32670202231775,134.95772910558776,920.6036666666668,1031.9436666666668,1952.5473333333332
decode_heavy,P,1305,1500,3,True,179.7010350972414,56.01669875507736,63.819643375869795,71.19216888065428,135.01181225652408,923.16,1029.8046666666667,1952.9646666666667
decode_heavy,P,1410,1500,3,True,180.4077402688563,56.01703293160444,64.36501416724307,71.23828678800726,135.60330095525035,931.0383333333333,1030.46,1961.4983333333332
decode_heavy,P,1500,1500,3,True,177.38154187100008,56.018455487666834,64.45114052924175,71.22005817985477,135.67119870909653,932.2063333333332,1030.1103333333333,1962.3166666666666
decode_heavy,P,1605,1500,3,True,177.24029704695567,56.02248154014495,64.81343475071805,71.18710618163931,136.00054093235735,937.457,1029.6456666666666,1967.1026666666667
decode_heavy,P,1710,1500,3,True,176.95236068684608,56.01761684972136,65.211988102921,71.37408862941697,136.586076732338,943.069,1032.1826666666666,1975.2516666666668
decode_heavy,P,1815,1500,3,True,179.45085595129058,56.01800449996018,65.86789306396884,71.54969251799695,137.41758558196577,952.645,1034.8213333333333,1987.466333333333
decode_heavy,P,1920,1500,3,True,173.77713355235755,56.01655624989493,66.22650084604822,71.72787113694399,137.95437198299223,957.631,1037.1803333333335,1994.8113333333333
decode_heavy,P,2010,1500,3,True,175.33038886031136,56.017786706249936,66.62685102112424,71.6203773482577,138.24722836938193,963.4776666666667,1035.6883333333333,1999.166
decode_heavy,P,2115,1500,3,True,174.6471268008463,56.01934919950972,67.28356299266026,71.47880783645832,138.76237082911857,972.9393333333334,1033.6036666666666,2006.543
decode_heavy,P,2220,1500,3,True,177.25982727715746,56.01929501854066,69.5325747547082,71.48486257847792,141.0174373331861,1005.5303333333333,1033.7626666666667,2039.293
decode_heavy,P,2310,1500,3,True,176.72392625827342,56.02087016021102,72.11227234531408,71.51337452038511,143.6256468656992,1042.8986666666667,1034.2373333333333,2077.136
decode_heavy,P,2415,1500,3,True,178.45166034530848,56.025632839814264,76.33837596724631,71.4002223421612,147.7385983094075,1104.1513333333332,1032.727,2136.8783333333336
decode_heavy,P,2520,1500,3,True,179.56923886667937,56.01956275816752,80.7717402299466,71.44528334152427,152.2170235714709,1168.3776666666665,1033.4683333333332,2201.846
decode_heavy,D,900,450,3,True,192.95101130846888,59.023437841439296,62.4552742279366,58.98714407890423,121.44241830684082,952.2076666666667,899.3316666666666,1851.5393333333334
decode_heavy,D,900,525,3,True,191.24641770031303,58.38740032458423,62.2826646054506,59.479199499093816,121.76186410454439,939.3433333333334,897.0616666666666,1836.405
decode_heavy,D,900,600,3,True,190.55201726732776,57.93409647041128,62.188809873107495,59.96068696513125,122.14949683823875,930.6836666666667,897.3386666666667,1828.0223333333333
decode_heavy,D,900,675,3,True,188.8999491930008,57.59464265084734,62.15168244738616,60.46916262914283,122.620845076529,924.6103333333334,899.5799999999999,1824.1903333333332
decode_heavy,D,900,750,3,True,190.09853828465566,57.332775220731456,62.27348895489022,60.87344354474059,123.14693249963081,922.3513333333334,901.6150000000001,1823.9663333333335
decode_heavy,D,900,825,3,True,189.79082074947655,57.11883677192507,62.23283003155718,61.05254870731566,123.28537873887285,918.395,900.977,1819.372
decode_heavy,D,900,900,3,True,188.62304623471573,56.95968207761682,62.119584800616884,61.47664758027984,123.59623238089675,914.0616666666666,904.601,1818.6626666666668
decode_heavy,D,900,975,3,True,189.30608951486647,56.77547470228198,62.32521001524467,61.87261663260123,124.19782664784593,914.1976666666666,907.5590000000001,1821.756666666667
decode_heavy,D,900,1050,3,True,187.10166425444186,56.612381241558225,62.21505897656137,62.47575473589416,124.69081371245552,910.0226666666667,913.8363333333333,1823.8590000000002
decode_heavy,D,900,1125,3,True,190.91307532507926,56.48089953570389,62.22131919280731,62.85344897762749,125.07476817043478,908.1246666666666,917.3506666666667,1825.475333333333
decode_heavy,D,900,1200,3,True,186.7725163581781,56.36669423093325,62.22388382518517,64.60087211251822,126.82475593770339,906.1166666666667,940.7306666666667,1846.8473333333332
decode_heavy,D,900,1275,3,True,186.905945581384,56.259430671275105,62.32935210863351,65.85040262373464,128.17975473236814,906.0183333333334,957.2003333333332,1863.2186666666666
decode_heavy,D,900,1350,3,True,192.35907382098958,56.17169553185721,62.301360610174264,67.37237582737141,129.67373643754567,904.3446666666665,977.953,1882.2976666666666
decode_heavy,D,900,1425,3,True,190.87219550274312,56.088734510099044,62.107749952163175,69.33598209677534,131.4437320489385,900.1840000000001,1004.9493333333334,1905.1333333333332
decode_heavy,D,900,1500,3,True,190.6807621824555,56.01958796240426,62.32558538685786,71.64037241151408,133.96595779837196,902.2496666666666,1037.0943333333332,1939.344
balanced_medium,P,900,1500,3,True,248.86048211483285,56.385885671378794,65.06403335467394,71.41654236585681,136.48057572053077,482.267,529.353,1011.6199999999999
balanced_medium,P,1005,1500,3,True,243.87782654957846,56.38666010423248,65.43363274691777,71.43780402289491,136.87143676981268,484.5406666666666,529.0023333333334,1013.543
balanced_medium,P,1110,1500,3,True,233.91610697144642,56.38503140309737,65.92747289640945,71.1943631787449,137.12183607515433,487.691,526.6523333333333,1014.3433333333332
balanced_medium,P,1200,1500,3,True,231.85485231224447,56.384957303278384,66.52416616515728,71.06914797673414,137.5933141418914,491.9533333333334,525.5643333333334,1017.5176666666666
balanced_medium,P,1305,1500,3,True,226.87772241188213,56.38375577991682,66.65749516703725,71.31940586079907,137.97690102783633,492.545,526.9926666666667,1019.5376666666667
balanced_medium,P,1410,1500,3,True,225.55751219624653,56.382431316383794,66.98946185861931,71.35530294149397,138.34476480011327,494.781,527.0266666666666,1021.8076666666666
balanced_medium,P,1500,1500,3,True,217.8478879504837,56.38935150675783,67.23363176279683,71.42588175271855,138.65951351551539,496.2836666666667,527.2286666666668,1023.5123333333332
balanced_medium,P,1605,1500,3,True,212.63403601478785,56.38500197834563,67.1935561719673,71.52759371322968,138.72114988519698,495.5903333333333,527.5576666666667,1023.148
balanced_medium,P,1710,1500,3,True,212.7492830855772,56.385650378871915,67.86823185138793,71.45305289263844,139.32128474402637,500.53999999999996,526.9796666666667,1027.5196666666668
balanced_medium,P,1815,1500,3,True,208.7580208783038,56.38593408988612,68.40819949412024,71.59877972944041,140.00697922356062,504.23900000000003,527.757,1031.9959999999999
balanced_medium,P,1920,1500,3,True,206.6346434992738,56.3834140912307,68.93548816599359,71.5864489175201,140.52193708351368,507.94399999999996,527.4773333333334,1035.4213333333335
balanced_medium,P,2010,1500,3,True,205.58051019906998,56.38682928291978,69.41307685695035,71.71166742606938,141.12474428301974,511.4623333333334,528.3993333333333,1039.8616666666667
balanced_medium,P,2115,1500,3,True,206.27630660310388,56.38566486332126,70.51827663188028,71.70475628457343,142.22303291645372,519.5616666666666,528.3036666666667,1047.8653333333334
