request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-warm-03-feedback_dvfs_only-both_heavy-0000,512,128,128,P0,D0,226.497137977276,56.398418511990016,56.392764960696155,7389.096289000008,142.6352670241613,7240.747152012773,True,True
phase3c-warm-03-feedback_dvfs_only-both_heavy-0001,512,128,128,P0,D0,212.80216999002732,56.40127848032642,56.39862888983055,7375.764536991483,127.56218400318176,7240.5041870079,True,True
phase3c-warm-03-feedback_dvfs_only-both_heavy-0002,512,128,128,P0,D0,235.93175900168717,56.39580272433282,56.39457228335948,7398.198704991955,151.62797798984684,7240.0289960205555,True,True
phase3c-warm-03-feedback_dvfs_only-both_heavy-0003,512,128,128,P0,D0,226.1529350071214,56.40040011801501,56.396311984074806,7389.003749995027,144.29687600932084,7238.577932992484,True,True
