request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-light_before-0000,P0,D0,1787912067.6158986,1787912068.2074804,1787912068.2074835,1787912068.207613,1787912075.4395156,completed
phase3c-light_before-0001,P0,D1,1787912075.4455824,1787912075.7777846,1787912075.7777872,1787912075.777882,1787912082.991866,completed
phase3c-light_before-0002,P1,D0,1787912082.9969137,1787912083.4343727,1787912083.434376,1787912083.4344733,1787912090.6174412,completed
phase3c-light_before-0003,P1,D1,1787912090.6228845,1787912090.8173664,1787912090.817369,1787912090.8174798,1787912097.9995916,completed
