request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0115,P1,D1,1788508840.8342125,1788508841.209999,1788508841.2100017,1788508841.2100966,1788508844.961526,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0116,P1,D1,1788508845.8341086,1788508846.2063136,1788508846.2063162,1788508846.2064106,1788508849.9541404,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0117,P1,D1,1788508850.8330665,1788508851.2025337,1788508851.2025359,1788508851.202653,1788508854.9507358,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0118,P1,D1,1788508855.833504,1788508856.206057,1788508856.2060597,1788508856.2061589,1788508859.9532053,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0119,P1,D1,1788508860.8334901,1788508861.2060645,1788508861.2060666,1788508861.2061687,1788508864.9536548,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0120,P1,D1,1788508865.8341043,1788508866.2047,1788508866.2047024,1788508866.204798,1788508869.952015,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0121,P1,D1,1788508870.834345,1788508871.2097423,1788508871.2097447,1788508871.2098346,1788508874.9573781,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0122,P1,D1,1788508875.833788,1788508876.2071202,1788508876.2071223,1788508876.2072246,1788508879.9548392,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0123,P1,D1,1788508880.8342314,1788508881.200909,1788508881.2009108,1788508881.201002,1788508884.9487395,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0124,P1,D1,1788508885.8342288,1788508886.2055273,1788508886.2055295,1788508886.2056139,1788508889.9529834,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0125,P1,D1,1788508890.8345041,1788508891.2081707,1788508891.208173,1788508891.208262,1788508894.9561908,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0126,P1,D1,1788508895.8334587,1788508896.2047489,1788508896.204751,1788508896.2048378,1788508899.9512482,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0127,P1,D1,1788508900.8341985,1788508901.2107687,1788508901.2107708,1788508901.2108588,1788508904.957768,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0128,P1,D1,1788508905.8336382,1788508906.206732,1788508906.2067342,1788508906.2068202,1788508909.9531975,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0129,P1,D1,1788508910.8341773,1788508911.20787,1788508911.2078722,1788508911.207961,1788508914.955612,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0130,P1,D1,1788508915.8346252,1788508916.2096345,1788508916.2096372,1788508916.2098117,1788508919.9594908,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0131,P1,D1,1788508920.8341353,1788508921.2075539,1788508921.2075562,1788508921.2076392,1788508924.9546235,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0132,P1,D1,1788508925.8344777,1788508926.2037866,1788508926.2037892,1788508926.2038794,1788508929.9512558,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0133,P1,D1,1788508930.8343084,1788508931.2067566,1788508931.206759,1788508931.2068586,1788508934.954374,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0134,P1,D1,1788508935.8330572,1788508936.2159307,1788508936.2159333,1788508936.2160292,1788508939.9674475,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0135,P1,D1,1788508940.8342667,1788508941.215009,1788508941.2150116,1788508941.2151096,1788508944.963094,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0136,P1,D1,1788508945.8342695,1788508946.213336,1788508946.2133381,1788508946.2134287,1788508949.960584,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0137,P1,D1,1788508950.8341115,1788508951.2088575,1788508951.2088602,1788508951.208962,1788508954.955858,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0138,P1,D1,1788508955.834154,1788508956.2117875,1788508956.2117898,1788508956.2118778,1788508959.957655,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0139,P1,D1,1788508960.8337524,1788508961.2070193,1788508961.2070217,1788508961.20711,1788508964.9556057,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0140,P1,D1,1788508965.8361075,1788508966.2116532,1788508966.2116554,1788508966.2118206,1788508969.961536,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0141,P1,D1,1788508970.8338706,1788508971.2077947,1788508971.2077973,1788508971.2078922,1788508974.9590752,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0142,P1,D1,1788508975.8333557,1788508976.2032444,1788508976.2032468,1788508976.203345,1788508979.9509492,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0143,P1,D1,1788508980.8343923,1788508981.205355,1788508981.205357,1788508981.2054417,1788508984.9508972,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0144,P1,D1,1788508985.8343375,1788508985.9340088,1788508985.934011,1788508985.9341023,1788508993.1147833,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0145,P1,D1,1788508993.1231422,1788508993.2265751,1788508993.2265775,1788508993.226708,1788509000.4061997,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0146,P1,D1,1788509000.415052,1788509000.51735,1788509000.5173523,1788509000.5174422,1788509007.6991029,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0147,P1,D1,1788509007.708395,1788509007.8108616,1788509007.8108637,1788509007.8109522,1788509014.9914672,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0148,P1,D1,1788509015.0002213,1788509015.1012352,1788509015.1012378,1788509015.1013308,1788509022.281236,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0149,P1,D1,1788509022.2885711,1788509022.387866,1788509022.3878686,1788509022.3879607,1788509029.5686321,completed
phase3c-xpyd_feedback_2p2d_binary_energy_p95_r7b_257099-0150,P1,D1,1788509029.5772843,1788509029.679168,1788509029.6791704,1788509029.6792629,1788509036.8598552,completed
