request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-b02-r04-full_feedback-both_heavy-0000,512,128,128,P0,D1,239.84902401571162,58.05860718897375,58.056124149616366,7613.292137015378,152.61064798687585,7455.602382979123,True,True
phase3c-b02-r04-full_feedback-both_heavy-0001,512,128,128,P0,D1,228.25135602033697,58.07251139364286,58.06724211007657,7603.46030301298,143.1428919895552,7453.060541010927,True,True
phase3c-b02-r04-full_feedback-both_heavy-0002,512,128,128,P0,D1,233.17650900571607,58.06744405513952,58.065505102267636,7607.741904008435,149.05965901562013,7453.078007994918,True,True
phase3c-b02-r04-full_feedback-both_heavy-0003,512,128,128,P0,D1,242.72461101645604,58.06470518898747,58.06271925199168,7616.942170017865,157.05533101572655,7453.00893500098,True,True
