request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-b04-r02-static-small_light-0000,P0,D0,1788005273.646583,1788005273.738188,1788005273.7381904,1788005273.73829,1788005277.3369482,completed
phase3c-b04-r02-static-small_light-0001,P0,D1,1788005277.3416574,1788005277.440077,1788005277.4400797,1788005277.4401882,1788005281.0406356,completed
phase3c-b04-r02-static-small_light-0002,P1,D0,1788005281.0452156,1788005281.144954,1788005281.144956,1788005281.145055,1788005284.7499833,completed
phase3c-b04-r02-static-small_light-0003,P1,D1,1788005284.7553113,1788005284.854922,1788005284.8549237,1788005284.855008,1788005288.457177,completed
