request_id,selected_prefill_endpoint_id,selected_decode_endpoint_id,route_timestamp_wall_s,prefill_completion_wall_s,kv_handoff_completion_wall_s,decode_start_wall_s,decode_completion_wall_s,outcome
phase3c-xpyd_power_compare_baseline_256656-0015,P1,D1,1788366488.9355328,1788366489.0434873,1788366489.0434892,1788366489.0435975,1788366492.6408315,completed
phase3c-xpyd_power_compare_baseline_256656-0016,P1,D1,1788366513.9356315,1788366514.0697622,1788366514.0697649,1788366514.0698595,1788366517.6683419,completed
phase3c-xpyd_power_compare_baseline_256656-0017,P1,D1,1788366538.9218261,1788366539.0535803,1788366539.0535827,1788366539.0537236,1788366542.6507664,completed
phase3c-xpyd_power_compare_baseline_256656-0018,P1,D1,1788366563.934362,1788366564.0536106,1788366564.0536127,1788366564.0537663,1788366567.6496463,completed
phase3c-xpyd_power_compare_baseline_256656-0019,P1,D1,1788366588.927955,1788366589.0474029,1788366589.047405,1788366589.0475018,1788366592.643087,completed
phase3c-xpyd_power_compare_baseline_256656-0020,P1,D1,1788366613.9327638,1788366614.0510597,1788366614.0510619,1788366614.0511427,1788366617.647479,completed
phase3c-xpyd_power_compare_baseline_256656-0021,P1,D1,1788366638.9335053,1788366639.0556374,1788366639.0556395,1788366639.0557528,1788366642.6519377,completed
phase3c-xpyd_power_compare_baseline_256656-0022,P1,D1,1788366663.9211514,1788366664.041371,1788366664.041373,1788366664.0414605,1788366667.6365988,completed
phase3c-xpyd_power_compare_baseline_256656-0023,P1,D1,1788366688.934493,1788366689.059275,1788366689.0592773,1788366689.0593712,1788366692.6550088,completed
phase3c-xpyd_power_compare_baseline_256656-0024,P1,D1,1788366713.9197447,1788366714.0532339,1788366714.053236,1788366714.0533297,1788366717.6520798,completed
phase3c-xpyd_power_compare_baseline_256656-0025,P1,D1,1788366738.934579,1788366739.067634,1788366739.0676363,1788366739.0677855,1788366742.6646914,completed
phase3c-xpyd_power_compare_baseline_256656-0026,P1,D1,1788366763.9369254,1788366764.0704072,1788366764.0704093,1788366764.070503,1788366767.6694894,completed
phase3c-xpyd_power_compare_baseline_256656-0027,P1,D1,1788366788.9363258,1788366789.0710769,1788366789.071079,1788366789.0711708,1788366792.6698477,completed
phase3c-xpyd_power_compare_baseline_256656-0028,P1,D1,1788366813.934839,1788366814.0448983,1788366814.0449002,1788366814.0449734,1788366817.640692,completed
phase3c-xpyd_power_compare_baseline_256656-0029,P1,D1,1788366838.9351778,1788366839.068235,1788366839.068237,1788366839.068333,1788366842.666505,completed
phase3c-xpyd_power_compare_baseline_256656-0030,P1,D1,1788366863.9357274,1788366864.0685794,1788366864.0685813,1788366864.0686982,1788366867.665271,completed
phase3c-xpyd_power_compare_baseline_256656-0031,P1,D1,1788366888.9186969,1788366889.0219152,1788366889.0219169,1788366889.0219896,1788366892.6168194,completed
phase3c-xpyd_power_compare_baseline_256656-0032,P1,D1,1788366913.9355872,1788366914.0474312,1788366914.0474353,1788366914.0475893,1788366917.6436079,completed
phase3c-xpyd_power_compare_baseline_256656-0033,P1,D1,1788366938.933987,1788366939.0435834,1788366939.043585,1788366939.0436609,1788366942.63939,completed
phase3c-xpyd_power_compare_baseline_256656-0034,P1,D1,1788366963.9338622,1788366964.0407312,1788366964.0407333,1788366964.0408146,1788366967.6360543,completed
phase3c-xpyd_power_compare_baseline_256656-0035,P1,D1,1788366988.9187095,1788366989.0327852,1788366989.0327878,1788366989.0328796,1788366992.6282413,completed
phase3c-xpyd_power_compare_baseline_256656-0036,P1,D1,1788367013.934334,1788367014.0533626,1788367014.0533648,1788367014.0534523,1788367017.6489477,completed
phase3c-xpyd_power_compare_baseline_256656-0037,P1,D1,1788367038.9374402,1788367039.0554035,1788367039.0554056,1788367039.0554905,1788367042.65045,completed
phase3c-xpyd_power_compare_baseline_256656-0038,P1,D1,1788367063.9314227,1788367064.0506117,1788367064.0506144,1788367064.0507436,1788367067.6454453,completed
phase3c-xpyd_power_compare_baseline_256656-0039,P1,D1,1788367088.933144,1788367089.0415063,1788367089.041509,1788367089.0415983,1788367092.6358597,completed
phase3c-xpyd_power_compare_baseline_256656-0040,P1,D1,1788367113.9260085,1788367114.0337749,1788367114.0337775,1788367114.0338678,1788367117.628402,completed
phase3c-xpyd_power_compare_baseline_256656-0041,P1,D1,1788367138.9154546,1788367139.0225174,1788367139.0225198,1788367139.0226002,1788367142.6181223,completed
phase3c-xpyd_power_compare_baseline_256656-0042,P1,D1,1788367163.9369628,1788367164.0451295,1788367164.0451312,1788367164.0451975,1788367167.6405962,completed
phase3c-xpyd_power_compare_baseline_256656-0043,P1,D1,1788367188.916834,1788367189.0264306,1788367189.026433,1788367189.0265234,1788367192.6223307,completed
phase3c-xpyd_power_compare_baseline_256656-0044,P1,D1,1788367213.9342642,1788367214.0402844,1788367214.0402865,1788367214.0403736,1788367217.6356366,completed
phase3c-xpyd_power_compare_baseline_256656-0045,P1,D1,1788367238.9225183,1788367239.0443432,1788367239.0443454,1788367239.0444338,1788367242.6392226,completed
phase3c-xpyd_power_compare_baseline_256656-0046,P1,D1,1788367263.933967,1788367264.055989,1788367264.0559914,1788367264.0560777,1788367267.650804,completed
phase3c-xpyd_power_compare_baseline_256656-0047,P1,D1,1788367288.9334733,1788367289.056598,1788367289.0566,1788367289.0567343,1788367292.651447,completed
phase3c-xpyd_power_compare_baseline_256656-0048,P1,D1,1788367313.9344087,1788367314.1544106,1788367314.1544127,1788367314.154501,1788367317.8202171,completed
phase3c-xpyd_power_compare_baseline_256656-0049,P1,D1,1788367338.9335778,1788367339.1539862,1788367339.1539886,1788367339.1540773,1788367342.819593,completed
phase3c-xpyd_power_compare_baseline_256656-0050,P1,D1,1788367363.9126177,1788367364.129427,1788367364.1294293,1788367364.1295164,1788367367.792515,completed
phase3c-xpyd_power_compare_baseline_256656-0051,P1,D1,1788367388.9342673,1788367389.1526604,1788367389.15269,1788367389.1527827,1788367392.816869,completed
phase3c-xpyd_power_compare_baseline_256656-0052,P1,D1,1788367413.9156945,1788367414.1331298,1788367414.1331317,1788367414.1332207,1788367417.7991357,completed
phase3c-xpyd_power_compare_baseline_256656-0053,P1,D1,1788367438.9206095,1788367439.1365159,1788367439.1365185,1788367439.1366134,1788367442.8009527,completed
phase3c-xpyd_power_compare_baseline_256656-0054,P1,D1,1788367463.9333696,1788367464.1496139,1788367464.1496158,1788367464.1497536,1788367467.8140187,completed
phase3c-xpyd_power_compare_baseline_256656-0055,P1,D1,1788367488.9331656,1788367489.1512973,1788367489.1512992,1788367489.1513844,1788367492.815627,completed
phase3c-xpyd_power_compare_baseline_256656-0056,P1,D1,1788367513.9198196,1788367514.140487,1788367514.1404889,1788367514.140576,1788367517.8048713,completed
phase3c-xpyd_power_compare_baseline_256656-0057,P1,D1,1788367538.91649,1788367539.1345642,1788367539.134566,1788367539.1346521,1788367542.798519,completed
phase3c-xpyd_power_compare_baseline_256656-0058,P1,D1,1788367563.9151666,1788367564.1340597,1788367564.1340618,1788367564.1341505,1788367567.7979891,completed
phase3c-xpyd_power_compare_baseline_256656-0059,P1,D1,1788367588.933845,1788367589.1537445,1788367589.1537466,1788367589.1538339,1788367592.8189576,completed
phase3c-xpyd_power_compare_baseline_256656-0060,P1,D1,1788367613.9168174,1788367614.136971,1788367614.1369731,1788367614.1370606,1788367617.802044,completed
phase3c-xpyd_power_compare_baseline_256656-0061,P1,D1,1788367638.9136236,1788367639.130986,1788367639.1309886,1788367639.131076,1788367642.796271,completed
phase3c-xpyd_power_compare_baseline_256656-0062,P1,D1,1788367663.9245088,1788367664.1451838,1788367664.1451857,1788367664.1452756,1788367667.8104155,completed
phase3c-xpyd_power_compare_baseline_256656-0063,P1,D1,1788367688.9176297,1788367689.1364324,1788367689.1364343,1788367689.13652,1788367692.8021204,completed
phase3c-xpyd_power_compare_baseline_256656-0064,P1,D1,1788367713.9151578,1788367714.1335146,1788367714.1335168,1788367714.1336007,1788367717.798854,completed
phase3c-xpyd_power_compare_baseline_256656-0065,P1,D1,1788367738.9231734,1788367739.141936,1788367739.1419382,1788367739.1420233,1788367742.8070333,completed
phase3c-xpyd_power_compare_baseline_256656-0066,P1,D1,1788367763.934026,1788367764.1548712,1788367764.1548734,1788367764.1549597,1788367767.820167,completed
phase3c-xpyd_power_compare_baseline_256656-0067,P1,D1,1788367788.9333005,1788367789.151077,1788367789.1510792,1788367789.1511693,1788367792.81677,completed
phase3c-xpyd_power_compare_baseline_256656-0068,P1,D1,1788367813.9353619,1788367814.154104,1788367814.1541078,1788367814.15427,1788367817.819843,completed
phase3c-xpyd_power_compare_baseline_256656-0069,P1,D1,1788367838.9347575,1788367839.1543672,1788367839.1543698,1788367839.1544724,1788367842.8219533,completed
phase3c-xpyd_power_compare_baseline_256656-0070,P1,D1,1788367863.9330914,1788367864.1547985,1788367864.154801,1788367864.1548874,1788367867.8231554,completed
phase3c-xpyd_power_compare_baseline_256656-0071,P1,D1,1788367888.9354596,1788367889.156772,1788367889.1567755,1788367889.1569266,1788367892.8249464,completed
phase3c-xpyd_power_compare_baseline_256656-0072,P1,D1,1788367913.934565,1788367914.1548362,1788367914.154839,1788367914.1549513,1788367917.8220844,completed
phase3c-xpyd_power_compare_baseline_256656-0073,P1,D1,1788367938.9355197,1788367939.147851,1788367939.1478531,1788367939.147942,1788367942.813813,completed
phase3c-xpyd_power_compare_baseline_256656-0074,P1,D1,1788367963.9356463,1788367964.154762,1788367964.154765,1788367964.1548557,1788367967.8164444,completed
phase3c-xpyd_power_compare_baseline_256656-0075,P1,D1,1788367988.9355772,1788367989.153784,1788367989.1537867,1788367989.15389,1788367992.8207085,completed
phase3c-xpyd_power_compare_baseline_256656-0076,P1,D1,1788368013.935685,1788368014.1581712,1788368014.1581733,1788368014.1582766,1788368017.825203,completed
phase3c-xpyd_power_compare_baseline_256656-0077,P1,D1,1788368038.9360144,1788368039.1536496,1788368039.153652,1788368039.1537802,1788368042.8204927,completed
phase3c-xpyd_power_compare_baseline_256656-0078,P1,D1,1788368063.9351835,1788368064.154581,1788368064.1545827,1788368064.154659,1788368067.820459,completed
phase3c-xpyd_power_compare_baseline_256656-0079,P1,D1,1788368088.93456,1788368089.151592,1788368089.151594,1788368089.1517076,1788368092.8172193,completed
phase3c-xpyd_power_compare_baseline_256656-0080,P1,D1,1788368113.9355583,1788368114.155555,1788368114.155558,1788368114.1557322,1788368117.8219433,completed
phase3c-xpyd_power_compare_baseline_256656-0081,P1,D1,1788368138.934683,1788368139.152448,1788368139.1524518,1788368139.1526093,1788368142.8203673,completed
phase3c-xpyd_power_compare_baseline_256656-0082,P1,D1,1788368163.9347928,1788368164.1546097,1788368164.1546135,1788368164.1547823,1788368167.8204222,completed
phase3c-xpyd_power_compare_baseline_256656-0083,P1,D1,1788368188.9344983,1788368189.1523027,1788368189.1523054,1788368189.1523874,1788368192.8177528,completed
phase3c-xpyd_power_compare_baseline_256656-0084,P1,D1,1788368213.9346128,1788368214.155112,1788368214.155114,1788368214.1552014,1788368217.8208551,completed
phase3c-xpyd_power_compare_baseline_256656-0085,P1,D1,1788368238.9364078,1788368239.1564276,1788368239.1564302,1788368239.1565385,1788368242.8235474,completed
phase3c-xpyd_power_compare_baseline_256656-0086,P1,D1,1788368263.9353096,1788368264.1528804,1788368264.1528838,1788368264.153045,1788368267.8207521,completed
phase3c-xpyd_power_compare_baseline_256656-0087,P1,D1,1788368288.9345536,1788368289.1532776,1788368289.15328,1788368289.1533668,1788368292.8202271,completed
phase3c-xpyd_power_compare_baseline_256656-0088,P1,D1,1788368313.93505,1788368314.153793,1788368314.153796,1788368314.153898,1788368317.8204367,completed
phase3c-xpyd_power_compare_baseline_256656-0089,P1,D1,1788368338.9352367,1788368339.1540728,1788368339.154075,1788368339.1541398,1788368342.8196554,completed
phase3c-xpyd_power_compare_baseline_256656-0090,P1,D1,1788368363.9357576,1788368364.15516,1788368364.155162,1788368364.1552663,1788368367.8225417,completed
phase3c-xpyd_power_compare_baseline_256656-0091,P1,D1,1788368388.9343464,1788368389.1536393,1788368389.1536417,1788368389.1537955,1788368392.8209245,completed
phase3c-xpyd_power_compare_baseline_256656-0092,P1,D1,1788368413.9284253,1788368414.149748,1788368414.1497502,1788368414.149851,1788368417.8174436,completed
phase3c-xpyd_power_compare_baseline_256656-0093,P1,D1,1788368438.93578,1788368439.152846,1788368439.1528487,1788368439.15295,1788368442.8202326,completed
phase3c-xpyd_power_compare_baseline_256656-0094,P1,D1,1788368463.9354124,1788368464.1541677,1788368464.1541698,1788368464.1542768,1788368467.821591,completed
phase3c-xpyd_power_compare_baseline_256656-0095,P1,D1,1788368488.9370253,1788368489.158922,1788368489.1589246,1788368489.159023,1788368492.826146,completed
phase3c-xpyd_power_compare_baseline_256656-0096,P1,D1,1788368513.9348629,1788368514.3174405,1788368514.3174427,1788368514.3175294,1788368518.062761,completed
phase3c-xpyd_power_compare_baseline_256656-0097,P1,D1,1788368538.9340029,1788368539.3148344,1788368539.3148375,1788368539.314937,1788368543.0605638,completed
phase3c-xpyd_power_compare_baseline_256656-0098,P1,D1,1788368563.933395,1788368564.319359,1788368564.319361,1788368564.319447,1788368568.064254,completed
phase3c-xpyd_power_compare_baseline_256656-0099,P1,D1,1788368588.933746,1788368589.3114023,1788368589.3114045,1788368589.311493,1788368593.0556328,completed
phase3c-xpyd_power_compare_baseline_256656-0100,P1,D1,1788368613.934145,1788368614.3154037,1788368614.3154063,1788368614.3154914,1788368618.0588336,completed
phase3c-xpyd_power_compare_baseline_256656-0101,P1,D1,1788368638.9344692,1788368639.3140826,1788368639.3140857,1788368639.3141942,1788368643.0593507,completed
phase3c-xpyd_power_compare_baseline_256656-0102,P1,D1,1788368663.9344802,1788368664.3161912,1788368664.3161936,1788368664.3162806,1788368668.0604928,completed
phase3c-xpyd_power_compare_baseline_256656-0103,P1,D1,1788368688.935586,1788368689.3192055,1788368689.319208,1788368689.3193116,1788368693.0641813,completed
phase3c-xpyd_power_compare_baseline_256656-0104,P1,D1,1788368713.9352226,1788368714.3182716,1788368714.318274,1788368714.318382,1788368718.0636535,completed
phase3c-xpyd_power_compare_baseline_256656-0105,P1,D1,1788368738.9352355,1788368739.3165176,1788368739.3165197,1788368739.3166063,1788368743.0603771,completed
phase3c-xpyd_power_compare_baseline_256656-0106,P1,D1,1788368763.93538,1788368764.3171942,1788368764.3171968,1788368764.3173022,1788368768.0620637,completed
phase3c-xpyd_power_compare_baseline_256656-0107,P1,D1,1788368788.9323957,1788368789.3126082,1788368789.3126106,1788368789.3127477,1788368793.0562396,completed
phase3c-xpyd_power_compare_baseline_256656-0108,P1,D1,1788368813.9330409,1788368814.3128014,1788368814.3128035,1788368814.3128922,1788368818.0558689,completed
phase3c-xpyd_power_compare_baseline_256656-0109,P1,D1,1788368838.929254,1788368839.3091211,1788368839.3091235,1788368839.3092108,1788368843.0524528,completed
phase3c-xpyd_power_compare_baseline_256656-0110,P1,D1,1788368863.9351223,1788368864.3201857,1788368864.3201878,1788368864.320293,1788368868.0649436,completed
phase3c-xpyd_power_compare_baseline_256656-0111,P1,D1,1788368888.9136903,1788368889.2954981,1788368889.2955003,1788368889.2955894,1788368893.0392773,completed
phase3c-xpyd_power_compare_baseline_256656-0112,P1,D1,1788368913.9367888,1788368914.3174376,1788368914.3174403,1788368914.317546,1788368918.065631,completed
phase3c-xpyd_power_compare_baseline_256656-0113,P1,D1,1788368938.9362364,1788368939.316619,1788368939.316621,1788368939.316757,1788368943.0628526,completed
phase3c-xpyd_power_compare_baseline_256656-0114,P1,D1,1788368963.9352849,1788368964.3145335,1788368964.3145354,1788368964.3146384,1788368968.059122,completed
phase3c-xpyd_power_compare_baseline_256656-0115,P1,D1,1788368988.934885,1788368989.3157692,1788368989.315772,1788368989.3158786,1788368993.0611262,completed
phase3c-xpyd_power_compare_baseline_256656-0116,P1,D1,1788369013.9344482,1788369014.3187668,1788369014.3187695,1788369014.3188732,1788369018.0635397,completed
phase3c-xpyd_power_compare_baseline_256656-0117,P1,D1,1788369038.9351592,1788369039.3142529,1788369039.3142555,1788369039.3143601,1788369043.0588362,completed
phase3c-xpyd_power_compare_baseline_256656-0118,P1,D1,1788369063.9401069,1788369064.3215015,1788369064.3215046,1788369064.3216062,1788369068.066432,completed
phase3c-xpyd_power_compare_baseline_256656-0119,P1,D1,1788369088.9356482,1788369089.315833,1788369089.3158355,1788369089.3159382,1788369093.0611732,completed
phase3c-xpyd_power_compare_baseline_256656-0120,P1,D1,1788369113.9340742,1788369114.3132117,1788369114.3132133,1788369114.3133013,1788369118.0592775,completed
phase3c-xpyd_power_compare_baseline_256656-0121,P1,D1,1788369138.934653,1788369139.3180015,1788369139.318004,1788369139.3181124,1788369143.06286,completed
phase3c-xpyd_power_compare_baseline_256656-0122,P1,D1,1788369163.9391515,1788369164.3081872,1788369164.3081892,1788369164.3082747,1788369168.0533984,completed
phase3c-xpyd_power_compare_baseline_256656-0123,P1,D1,1788369188.9357574,1788369189.3055508,1788369189.3055534,1788369189.3056557,1788369193.0506043,completed
phase3c-xpyd_power_compare_baseline_256656-0124,P1,D1,1788369213.936309,1788369214.2726476,1788369214.2726521,1788369214.2728345,1788369218.0165615,completed
phase3c-xpyd_power_compare_baseline_256656-0125,P1,D1,1788369238.93454,1788369239.3055952,1788369239.3055975,1788369239.3057368,1788369243.0501065,completed
phase3c-xpyd_power_compare_baseline_256656-0126,P1,D1,1788369263.9280343,1788369264.3043177,1788369264.3043194,1788369264.304408,1788369268.048204,completed
phase3c-xpyd_power_compare_baseline_256656-0127,P1,D1,1788369288.935032,1788369289.3119931,1788369289.3119957,1788369289.3121078,1788369293.0571504,completed
phase3c-xpyd_power_compare_baseline_256656-0128,P1,D1,1788369313.9343758,1788369314.3113472,1788369314.3113499,1788369314.31146,1788369318.0562022,completed
phase3c-xpyd_power_compare_baseline_256656-0129,P1,D1,1788369338.9349241,1788369339.3116388,1788369339.3116424,1788369339.311826,1788369343.056048,completed
phase3c-xpyd_power_compare_baseline_256656-0130,P1,D1,1788369363.933449,1788369364.3029928,1788369364.3029954,1788369364.303099,1788369368.0475545,completed
phase3c-xpyd_power_compare_baseline_256656-0131,P1,D1,1788369388.9342146,1788369389.3019004,1788369389.3019025,1788369389.301991,1788369393.0462685,completed
phase3c-xpyd_power_compare_baseline_256656-0132,P1,D1,1788369413.935507,1788369414.3056238,1788369414.3056262,1788369414.3057525,1788369418.0490997,completed
phase3c-xpyd_power_compare_baseline_256656-0133,P1,D1,1788369438.935097,1788369439.3081145,1788369439.3081172,1788369439.3082273,1788369443.0531082,completed
phase3c-xpyd_power_compare_baseline_256656-0134,P1,D1,1788369463.935447,1788369464.3084304,1788369464.3084328,1788369464.30854,1788369468.0531151,completed
phase3c-xpyd_power_compare_baseline_256656-0135,P1,D1,1788369488.9303157,1788369489.3119538,1788369489.3119562,1788369489.3120673,1788369493.057347,completed
phase3c-xpyd_power_compare_baseline_256656-0136,P1,D1,1788369513.9354212,1788369514.3190355,1788369514.3190398,1788369514.3191977,1788369518.0634995,completed
phase3c-xpyd_power_compare_baseline_256656-0137,P1,D1,1788369538.935751,1788369539.3205092,1788369539.3205116,1788369539.3206174,1788369543.0652466,completed
phase3c-xpyd_power_compare_baseline_256656-0138,P1,D1,1788369563.9357176,1788369564.3122098,1788369564.3122122,1788369564.3123143,1788369568.0570872,completed
phase3c-xpyd_power_compare_baseline_256656-0139,P1,D1,1788369588.934688,1788369589.3157623,1788369589.315765,1788369589.3158798,1788369593.061119,completed
phase3c-xpyd_power_compare_baseline_256656-0140,P1,D1,1788369613.93443,1788369614.3153346,1788369614.3153372,1788369614.3154466,1788369618.060388,completed
phase3c-xpyd_power_compare_baseline_256656-0141,P1,D1,1788369638.9358115,1788369639.3168423,1788369639.3168447,1788369639.3169513,1788369643.0646412,completed
phase3c-xpyd_power_compare_baseline_256656-0142,P1,D1,1788369663.9380302,1788369664.3182013,1788369664.3182037,1788369664.3182948,1788369668.0623033,completed
phase3c-xpyd_power_compare_baseline_256656-0143,P1,D1,1788369688.9353876,1788369689.3168328,1788369689.3168366,1788369689.31699,1788369693.0632231,completed
phase3c-xpyd_power_compare_baseline_256656-0144,P1,D1,1788369713.935569,1788369714.062839,1788369714.0628424,1788369714.0629961,1788369721.2389426,completed
phase3c-xpyd_power_compare_baseline_256656-0145,P1,D1,1788369738.931604,1788369739.0565653,1788369739.056568,1788369739.0566952,1788369746.2299373,completed
phase3c-xpyd_power_compare_baseline_256656-0146,P1,D1,1788369763.93008,1788369764.0524874,1788369764.05249,1788369764.0525804,1788369771.226194,completed
phase3c-xpyd_power_compare_baseline_256656-0147,P1,D1,1788369788.9307811,1788369789.0558734,1788369789.0558758,1788369789.055964,1788369796.227875,completed
phase3c-xpyd_power_compare_baseline_256656-0148,P1,D1,1788369813.9310012,1788369814.0523865,1788369814.0523894,1788369814.0524795,1788369821.2245333,completed
phase3c-xpyd_power_compare_baseline_256656-0149,P1,D1,1788369838.9322891,1788369839.0543163,1788369839.0543184,1788369839.0544236,1788369846.227719,completed
phase3c-xpyd_power_compare_baseline_256656-0150,P1,D1,1788369863.9310524,1788369864.053173,1788369864.053175,1788369864.0532544,1788369871.2250466,completed
phase3c-xpyd_power_compare_baseline_256656-0151,P1,D1,1788369888.9326453,1788369889.0578508,1788369889.0578535,1788369889.0579553,1788369896.230786,completed
phase3c-xpyd_power_compare_baseline_256656-0152,P1,D1,1788369913.9221919,1788369914.0450594,1788369914.0450613,1788369914.0451517,1788369921.2179773,completed
phase3c-xpyd_power_compare_baseline_256656-0153,P1,D1,1788369938.9304168,1788369939.053838,1788369939.0538406,1788369939.0539446,1788369946.2274249,completed
phase3c-xpyd_power_compare_baseline_256656-0154,P1,D1,1788369963.9305015,1788369964.0509143,1788369964.0509183,1788369964.051077,1788369971.2232878,completed
phase3c-xpyd_power_compare_baseline_256656-0155,P1,D1,1788369988.9311047,1788369989.0537117,1788369989.0537145,1788369989.0538197,1788369996.226918,completed
phase3c-xpyd_power_compare_baseline_256656-0156,P1,D1,1788370013.9212465,1788370014.0445638,1788370014.0445654,1788370014.0446823,1788370021.2180772,completed
phase3c-xpyd_power_compare_baseline_256656-0157,P1,D1,1788370038.928596,1788370039.0477412,1788370039.047744,1788370039.0478363,1788370046.2214155,completed
phase3c-xpyd_power_compare_baseline_256656-0158,P1,D1,1788370063.929189,1788370064.04616,1788370064.0461626,1788370064.0462544,1788370071.218507,completed
phase3c-xpyd_power_compare_baseline_256656-0159,P1,D1,1788370088.9218507,1788370089.0451436,1788370089.0451458,1788370089.045248,1788370096.2187257,completed
phase3c-xpyd_power_compare_baseline_256656-0160,P1,D1,1788370113.9304159,1788370114.0534418,1788370114.0534444,1788370114.053534,1788370121.2266068,completed
phase3c-xpyd_power_compare_baseline_256656-0161,P1,D1,1788370138.9300215,1788370139.054154,1788370139.054157,1788370139.0542452,1788370146.2276073,completed
phase3c-xpyd_power_compare_baseline_256656-0162,P1,D1,1788370163.930637,1788370164.0508764,1788370164.050879,1788370164.0509686,1788370171.2227118,completed
phase3c-xpyd_power_compare_baseline_256656-0163,P1,D1,1788370188.9312224,1788370189.0533323,1788370189.0533345,1788370189.053432,1788370196.226417,completed
phase3c-xpyd_power_compare_baseline_256656-0164,P1,D1,1788370213.9315126,1788370214.0552175,1788370214.0552197,1788370214.0553179,1788370221.2288346,completed
phase3c-xpyd_power_compare_baseline_256656-0165,P1,D1,1788370238.931742,1788370239.0561914,1788370239.0561934,1788370239.0562963,1788370246.229727,completed
phase3c-xpyd_power_compare_baseline_256656-0166,P1,D1,1788370263.9303687,1788370264.0520196,1788370264.0520222,1788370264.0521104,1788370271.2241933,completed
phase3c-xpyd_power_compare_baseline_256656-0167,P1,D1,1788370288.9192832,1788370289.042537,1788370289.0425391,1788370289.0426276,1788370296.2145722,completed
phase3c-xpyd_power_compare_baseline_256656-0168,P1,D1,1788370313.9299712,1788370314.0518749,1788370314.0518768,1788370314.0519664,1788370321.2240171,completed
phase3c-xpyd_power_compare_baseline_256656-0169,P1,D1,1788370338.930261,1788370339.052553,1788370339.052555,1788370339.0526457,1788370346.2248101,completed
phase3c-xpyd_power_compare_baseline_256656-0170,P1,D1,1788370363.9311624,1788370364.0550673,1788370364.0550692,1788370364.0551584,1788370371.2278621,completed
phase3c-xpyd_power_compare_baseline_256656-0171,P1,D1,1788370388.9135349,1788370389.0352523,1788370389.0352542,1788370389.0353456,1788370396.2087443,completed
phase3c-xpyd_power_compare_baseline_256656-0172,P1,D1,1788370413.9313471,1788370414.053757,1788370414.0537598,1788370414.0538526,1788370421.2276042,completed
phase3c-xpyd_power_compare_baseline_256656-0173,P1,D1,1788370438.9303966,1788370439.052018,1788370439.05202,1788370439.052101,1788370446.225418,completed
phase3c-xpyd_power_compare_baseline_256656-0174,P1,D1,1788370463.9318364,1788370464.0367868,1788370464.0367892,1788370464.0368798,1788370471.2107422,completed
phase3c-xpyd_power_compare_baseline_256656-0175,P1,D1,1788370488.9323275,1788370489.0351803,1788370489.0351825,1788370489.0352838,1788370496.209319,completed
phase3c-xpyd_power_compare_baseline_256656-0176,P1,D1,1788370513.9331725,1788370514.0442002,1788370514.044203,1788370514.0443137,1788370521.2187088,completed
