request_id,workload_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,client_observed_ttft_ms,client_observed_tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-xpyd_power_compare_baseline_256656-0013,small_light,128,64,64,P1,D1,183.30529797822237,55.88527147599038,190.22542401216924,55.88925618951815,55.88480847562471,3711.2485639518127,107.55151300691068,3596.2655149633065,True,True
phase3c-xpyd_power_compare_baseline_256656-0014,small_light,128,64,64,P1,D1,183.851775014773,55.880978762630434,191.333418013528,55.887904507847175,55.88276042706437,3712.2714020079,109.10094203427434,3595.0348080368713,True,True
phase3c-xpyd_power_compare_baseline_256656-0015,small_light,128,64,64,P1,D1,184.80268795974553,55.880432222260254,193.8215629197657,55.885537540436616,55.881338842612294,3714.6104279672727,107.75516997091472,3597.1727180294693,True,True
phase3c-xpyd_power_compare_baseline_256656-0016,small_light,128,64,64,P1,D1,211.41525299753994,55.89269109380742,220.96512897405773,55.900720618886965,55.895794763244574,3742.7105279639363,133.93121398985386,3598.3946069609374,True,True
phase3c-xpyd_power_compare_baseline_256656-0017,small_light,128,64,64,P1,D1,209.42949398886412,55.86477668238952,217.76143403258175,55.86593231696281,55.86200142796669,3737.3151700012386,131.59141899086535,3596.9835370779037,True,True
phase3c-xpyd_power_compare_baseline_256656-0018,small_light,128,64,64,P1,D1,194.9983260128647,55.87690474561578,202.52696599345654,55.88208061886862,55.87813023862148,3723.09804498218,119.12870791275054,3595.8172789542004,True,True
phase3c-xpyd_power_compare_baseline_256656-0019,small_light,128,64,64,P1,D1,195.16231899615377,55.871984030726175,202.55879103206098,55.875750254869224,55.871306857582006,3722.731057088822,119.33022900484502,3595.529127982445,True,True
phase3c-xpyd_power_compare_baseline_256656-0020,small_light,128,64,64,P1,D1,193.79633001517504,55.88700979327162,200.29792201239616,55.892201460203125,55.88832312625729,3721.506614005193,118.17572091240436,3596.2779079563916,True,True
phase3c-xpyd_power_compare_baseline_256656-0021,small_light,128,64,64,P1,D1,197.89134489838034,55.88093042994539,204.85357497818768,55.88485838084053,55.88072447645818,3725.599652971141,122.00011790264398,3596.1194060510024,True,True
phase3c-xpyd_power_compare_baseline_256656-0022,small_light,128,64,64,P1,D1,194.79892496019602,55.88261096826976,201.53412502259016,55.89042450781793,55.883852301150675,3722.63086901512,120.10035896673799,3595.0754799414426,True,True
phase3c-xpyd_power_compare_baseline_256656-0023,small_light,128,64,64,P1,D1,200.3699920605868,55.8747463963098,207.7696459600702,55.87815174589023,55.874056618897214,3728.0932059511542,124.6657760348171,3595.579864922911,True,True
phase3c-xpyd_power_compare_baseline_256656-0024,small_light,128,64,64,P1,D1,210.88775002863258,55.8952369047181,220.01356107648462,55.902591919422974,55.89801365036576,3741.876852000132,133.3335730014369,3598.6730359727517,True,True
phase3c-xpyd_power_compare_baseline_256656-0025,small_light,128,64,64,P1,D1,210.75319300871342,55.86209830029735,219.50654999818653,55.865151840927346,55.86099807941724,3739.0111159766093,132.87446496542543,3596.829595975578,True,True
phase3c-xpyd_power_compare_baseline_256656-0026,small_light,128,64,64,P1,D1,210.44276794418693,55.905925285529406,219.56700598821044,55.91135804674455,55.90680079342472,3741.982562933117,133.31943505909294,3598.908170941286,True,True
phase3c-xpyd_power_compare_baseline_256656-0027,small_light,128,64,64,P1,D1,212.7253240905702,55.884743111193295,222.17699408065528,55.89339666489866,55.88890541167486,3743.460983969271,134.59383707959205,3598.5898710787296,True,True
phase3c-xpyd_power_compare_baseline_256656-0028,small_light,128,64,64,P1,D1,185.5467479908839,55.877414809185126,194.12251992616802,55.88026668336834,55.87623252474245,3714.5793209783733,109.79128303006291,3595.6519140163437,True,True
phase3c-xpyd_power_compare_baseline_256656-0029,small_light,128,64,64,P1,D1,210.74603591114283,55.88149893770201,219.1418280126527,55.88747952355161,55.88299573014771,3740.053037996404,132.89391808211803,3598.0966630158946,True,True
phase3c-xpyd_power_compare_baseline_256656-0030,small_light,128,64,64,P1,D1,210.17557894811034,55.86240347659599,218.9844559179619,55.86620161886371,55.86205184134462,3738.555157906376,132.70571792963892,3596.5138060273603,True,True
phase3c-xpyd_power_compare_baseline_256656-0031,small_light,128,64,64,P1,D1,177.98135697375983,55.8745992233208,184.46722195949405,55.87869931736754,55.87433074556646,3704.825278953649,103.09890401549637,3594.769919058308,True,True
phase3c-xpyd_power_compare_baseline_256656-0032,small_light,128,64,64,P1,D1,187.28638894390315,55.88412215925812,196.8647970352322,55.88888774611174,55.88458219010915,3717.864725040272,111.64173996075988,3595.9537349408492,True,True
phase3c-xpyd_power_compare_baseline_256656-0033,small_light,128,64,64,P1,D1,184.90560597274452,55.880224698090124,192.03134393319488,55.888824493786885,55.881063603529974,3713.0272870417684,109.46745693217963,3595.6657549832016,True,True
phase3c-xpyd_power_compare_baseline_256656-0034,small_light,128,64,64,P1,D1,181.3453990034759,55.88567577716377,189.17945900466293,55.890570269040175,55.88590069710913,3710.2853859541938,106.74980597104877,3595.1720729935914,True,True
phase3c-xpyd_power_compare_baseline_256656-0035,small_light,128,64,64,P1,D1,188.67674795910716,55.88579338066103,196.06990099418908,55.89116223725594,55.88702825341551,3717.213121941313,113.954295986332,3595.2928019687533,True,True
phase3c-xpyd_power_compare_baseline_256656-0036,small_light,128,64,64,P1,D1,193.51764698512852,55.88961761843945,201.3049980159849,55.89502104668922,55.89043604771769,3722.691323957406,118.90480807051063,3595.4259959980845,True,True
phase3c-xpyd_power_compare_baseline_256656-0037,small_light,128,64,64,P1,D1,192.90917296893895,55.874011492253175,204.14290006738156,55.877949920527286,55.87366731682172,3724.4537450606003,117.84528393764049,3594.9017009697855,True,True
phase3c-xpyd_power_compare_baseline_256656-0038,small_light,128,64,64,P1,D1,193.3963579358533,55.88234223920615,200.4260899266228,55.885392032371506,55.88141703305559,3721.205787966028,119.07154403161258,3594.643195043318,True,True
phase3c-xpyd_power_compare_baseline_256656-0039,small_light,128,64,64,P1,D1,182.25700897164643,55.87969977770828,189.25708893220872,55.882773811130654,55.87859228733809,3709.8718390334398,108.24367089662701,3594.203645014204,True,True
phase3c-xpyd_power_compare_baseline_256656-0040,small_light,128,64,64,P1,D1,181.97787809185684,55.87897155552157,194.0965170506388,55.88152530115275,55.87749415823806,3714.632611023262,107.64454200398177,3594.4752010982484,True,True
phase3c-xpyd_power_compare_baseline_256656-0041,small_light,128,64,64,P1,D1,181.43450003117323,55.891763539023934,188.67670407053083,55.89831139641031,55.893304190480166,3710.27032204438,106.94444400724024,3595.450487919152,True,True
phase3c-xpyd_power_compare_baseline_256656-0042,small_light,128,64,64,P1,D1,182.34261590987444,55.8931757788366,192.7174220327288,55.900686268975576,55.89653104765429,3714.46065697819,107.69874590914696,3595.3254390042275,True,True
phase3c-xpyd_power_compare_baseline_256656-0043,small_light,128,64,64,P1,D1,183.82692895829678,55.89876068194234,190.68322400562465,55.904329333099575,55.90017188880001,3712.6559719908983,109.4786049798131,3595.7401909399778,True,True
phase3c-xpyd_power_compare_baseline_256656-0044,small_light,128,64,64,P1,D1,180.6248410139233,55.88418401459912,188.2365730125457,55.889681508276794,55.885690031573176,3709.2865080339834,105.89884000364691,3595.1996529474854,True,True
phase3c-xpyd_power_compare_baseline_256656-0045,small_light,128,64,64,P1,D1,196.51727995369583,55.875357826210795,203.68599495850503,55.881198000399365,55.87713534958542,3724.201468983665,121.70679809059948,3594.7306860471144,True,True
phase3c-xpyd_power_compare_baseline_256656-0046,small_light,128,64,64,P1,D1,196.37899298686534,55.879708586467636,203.8925370434299,55.88608846024033,55.8805259033328,3724.716110038571,121.90560495946556,3594.669862999581,True,True
phase3c-xpyd_power_compare_baseline_256656-0047,small_light,128,64,64,P1,D1,197.57384900003672,55.87873314248605,204.8722009640187,55.88769706313513,55.878747031018726,3725.797115941532,123.00861394032836,3594.654169981368,True,True
phase3c-xpyd_power_compare_baseline_256656-0048,prefill_medium,1024,64,64,P1,D1,301.79944005794823,56.88838569802188,310.0458399858326,56.89461238216609,56.89041281030292,3894.406420062296,219.8860339121893,3665.656602010131,True,True
phase3c-xpyd_power_compare_baseline_256656-0049,prefill_medium,1024,64,64,P1,D1,301.6289690276608,56.89436247727523,308.9712020009756,56.8966146185255,56.89260882458517,3893.457922968082,220.27340903878212,3665.4560890747234,True,True
phase3c-xpyd_power_compare_baseline_256656-0050,prefill_medium,1024,64,64,P1,D1,296.7877530027181,56.87410268186044,302.6813530595973,56.88029433238424,56.875941650350654,3886.139895999804,216.68298391159624,3662.9374369513243,True,True
phase3c-xpyd_power_compare_baseline_256656-0051,prefill_medium,1024,64,64,P1,D1,298.83644089568406,56.88449354021854,306.429544929415,56.8908337459323,56.8867560646068,3890.5520709231496,218.27803901396692,3664.025323931128,True,True
phase3c-xpyd_power_compare_baseline_256656-0052,prefill_medium,1024,64,64,P1,D1,299.72077207639813,56.88377334884117,306.67068692855537,56.882428033055646,56.8786810322236,3890.2636530110613,217.31502003967762,3665.854584076442,True,True
phase3c-xpyd_power_compare_baseline_256656-0053,prefill_medium,1024,64,64,P1,D1,296.2874519871548,56.889102031062876,303.365564905107,56.89352433315464,56.88896884269539,3887.657597893849,215.77991102822125,3664.278575917706,True,True
phase3c-xpyd_power_compare_baseline_256656-0054,prefill_medium,1024,64,64,P1,D1,296.78385402075946,56.8860776349163,304.6338469721377,56.89022144568818,56.885498381840684,3888.717798050493,216.12630994059145,3664.2040610313416,True,True
phase3c-xpyd_power_compare_baseline_256656-0055,prefill_medium,1024,64,64,P1,D1,298.3395450282842,56.89013174675878,305.5769050261006,56.8922911271719,56.88826709483114,3889.7912460379303,218.01395993679762,3664.1801650403067,True,True
phase3c-xpyd_power_compare_baseline_256656-0056,prefill_medium,1024,64,64,P1,D1,301.4559360453859,56.8818114753369,308.4264809731394,56.885789000680525,56.88168122322254,3892.2311880160123,220.5427469452843,3664.2341089900583,True,True
phase3c-xpyd_power_compare_baseline_256656-0057,prefill_medium,1024,64,64,P1,D1,298.28476696275175,56.884135651801316,304.70861797221005,56.88769558799409,56.88370498532932,3888.6334400158376,217.95785205904394,3663.8047540327534,True,True
phase3c-xpyd_power_compare_baseline_256656-0058,prefill_medium,1024,64,64,P1,D1,299.12188195157796,56.88345214418535,305.6867929408327,56.88256171480236,56.87877519004461,3889.288180973381,218.77620602026582,3663.7770109809935,True,True
phase3c-xpyd_power_compare_baseline_256656-0059,prefill_medium,1024,64,64,P1,D1,300.2710029250011,56.90157711173275,307.42757592815906,56.90780596896296,56.903127667730644,3892.619351972826,219.78367993142456,3665.0631399825215,True,True
phase3c-xpyd_power_compare_baseline_256656-0060,prefill_medium,1024,64,64,P1,D1,301.0778130264953,56.89060607821577,308.95789701025933,56.89589674621525,56.89143604739377,3893.39939202182,220.03085096366704,3664.9249519687146,True,True
phase3c-xpyd_power_compare_baseline_256656-0061,prefill_medium,1024,64,64,P1,D1,298.6237860750407,56.88864698389634,305.90268899686635,56.89070950860956,56.88654625463107,3890.0173880392686,217.23480999935418,3665.13666708488,True,True
phase3c-xpyd_power_compare_baseline_256656-0062,prefill_medium,1024,64,64,P1,D1,301.6723239561543,56.89199588867643,309.22648101113737,56.895940000974825,56.89196101582003,3893.6707010725513,220.55735997855663,3665.082413936034,True,True
phase3c-xpyd_power_compare_baseline_256656-0063,prefill_medium,1024,64,64,P1,D1,299.98571693431586,56.896292604506016,307.6275219209492,56.89851293665549,56.89406288891203,3892.233836930245,218.67311897221953,3665.5418060254306,True,True
phase3c-xpyd_power_compare_baseline_256656-0064,prefill_medium,1024,64,64,P1,D1,299.17045298498124,56.89658785593652,306.74636096227914,56.8984341438091,56.89433533402662,3891.3477120222524,218.243686016649,3665.193996974267,True,True
phase3c-xpyd_power_compare_baseline_256656-0065,prefill_medium,1024,64,64,P1,D1,299.8794369632378,56.888020968818594,307.590129901655,56.891839143760976,56.88736227060121,3891.7759959585965,218.64366892259568,3664.9538670899346,True,True
phase3c-xpyd_power_compare_baseline_256656-0066,prefill_medium,1024,64,64,P1,D1,302.00407409574836,56.89044498343257,310.006279964,56.89501741324507,56.89047023816596,3894.3923769984394,220.72615893557668,3665.1494790567085,True,True
phase3c-xpyd_power_compare_baseline_256656-0067,prefill_medium,1024,64,64,P1,D1,299.0875610848889,56.894270967440825,306.1311630299315,56.90029944433638,56.8959544919106,3890.8500280231237,217.66203793231398,3665.539807989262,True,True
phase3c-xpyd_power_compare_baseline_256656-0068,prefill_medium,1024,64,64,P1,D1,300.1304840436205,56.89400655498344,309.6381489885971,56.899308951364624,56.895012302058085,3894.2946129245684,218.5623290715739,3665.5132160522044,True,True
phase3c-xpyd_power_compare_baseline_256656-0069,prefill_medium,1024,64,64,P1,D1,302.85613203886896,56.89384420734963,311.7147759767249,56.89815465094788,56.89330512679936,3896.298518986441,219.42960191518068,3667.4209639895707,True,True
phase3c-xpyd_power_compare_baseline_256656-0070,prefill_medium,1024,64,64,P1,D1,306.07647309079766,56.88808303112016,313.34148393943906,56.89019641269826,56.88553225500361,3897.4238579394296,221.56902006827295,3668.209137977101,True,True
phase3c-xpyd_power_compare_baseline_256656-0071,prefill_medium,1024,64,64,P1,D1,305.2921809721738,56.89154942852578,314.54207201022655,56.89576306262068,56.89042820669119,3898.9751449553296,221.13260300830007,3667.960037011653,True,True
phase3c-xpyd_power_compare_baseline_256656-0072,prefill_medium,1024,64,64,P1,D1,302.85144597291946,56.898623810238426,311.4000209607184,56.90799639671154,56.903592253562124,3896.6037939535454,220.0710860779509,3667.0466440264136,True,True
phase3c-xpyd_power_compare_baseline_256656-0073,prefill_medium,1024,64,64,P1,D1,294.0515138907358,56.89239222371567,303.02054597996175,56.90694949220097,56.89639280853231,3888.158363988623,212.09894702769816,3665.8103180816397,True,True
phase3c-xpyd_power_compare_baseline_256656-0074,prefill_medium,1024,64,64,P1,D1,296.4275610866025,56.894146744900986,305.1792940823361,56.90090341256961,56.896406713695754,3889.9362090742216,218.98092201445252,3661.528790020384,True,True
phase3c-xpyd_power_compare_baseline_256656-0075,prefill_medium,1024,64,64,P1,D1,300.825814018026,56.89271960392713,309.90533099975437,56.89578019045589,56.891463205425275,3894.3394829984754,218.00820901989937,3666.723123053089,True,True
phase3c-xpyd_power_compare_baseline_256656-0076,prefill_medium,1024,64,64,P1,D1,305.3674299735576,56.891135555425926,314.26460098009557,56.89559760318685,56.89081049243372,3898.687249980867,222.31601702515036,3666.8675208929926,True,True
phase3c-xpyd_power_compare_baseline_256656-0077,prefill_medium,1024,64,64,P1,D1,300.48541596625,56.88825866673142,310.2797049796209,56.89041357162216,56.886077047296105,3894.375759991817,217.4604310421273,3666.65289492812,True,True
phase3c-xpyd_power_compare_baseline_256656-0078,prefill_medium,1024,64,64,P1,D1,301.5488210367039,56.883941286258285,310.2331579430029,56.88764595256616,56.8831201276875,3894.154852954671,219.26832804456353,3665.739958989434,True,True
phase3c-xpyd_power_compare_baseline_256656-0079,prefill_medium,1024,64,64,P1,D1,298.7155319424346,56.887352207143394,306.63629504851997,56.89330830142671,56.8889342045175,3890.9147180384025,216.8951079947874,3665.451616048813,True,True
phase3c-xpyd_power_compare_baseline_256656-0080,prefill_medium,1024,64,64,P1,D1,302.25962097756565,56.890406302132064,311.4491399610415,56.8959898101018,56.89081509545859,3895.8964979974553,219.7967069223523,3666.150824050419,True,True
phase3c-xpyd_power_compare_baseline_256656-0081,prefill_medium,1024,64,64,P1,D1,301.66667606681585,56.88874323719314,310.38805295247585,56.89189047552645,56.887510984707326,3894.5771529106423,217.60324598290026,3667.6986298989505,True,True
phase3c-xpyd_power_compare_baseline_256656-0082,prefill_medium,1024,64,64,P1,D1,301.6077099600807,56.88872276103154,309.9586429307237,56.89286449295838,56.88837311223208,3894.209105987102,219.65040999930352,3665.5809429939836,True,True
phase3c-xpyd_power_compare_baseline_256656-0083,prefill_medium,1024,64,64,P1,D1,299.2463419213891,56.88837641436193,306.9924220908433,56.89722307891186,56.88833206197217,3891.5174760622904,217.68263902049512,3665.303824003786,True,True
phase3c-xpyd_power_compare_baseline_256656-0084,prefill_medium,1024,64,64,P1,D1,302.2897240007296,56.887493490995396,309.8796010017395,56.891617904757226,56.887245919954566,3894.0515290014446,220.3732969937846,3665.5936560127884,True,True
phase3c-xpyd_power_compare_baseline_256656-0085,prefill_medium,1024,64,64,P1,D1,303.4112349851057,56.88414522187991,312.98325303941965,56.88648544333225,56.882043095630785,3896.8318359693512,219.84171506483108,3666.9494319939986,True,True
phase3c-xpyd_power_compare_baseline_256656-0086,prefill_medium,1024,64,64,P1,D1,301.44126305822283,56.88785155495954,310.3134189732373,56.89165790543137,56.887397270960115,3894.487867015414,217.3975770128891,3667.6096620503813,True,True
phase3c-xpyd_power_compare_baseline_256656-0087,prefill_medium,1024,64,64,P1,D1,301.7887989990413,56.88643211217981,309.6583919832483,56.88879563517514,56.88425012686778,3893.652516999282,218.57625909615308,3666.8004189850762,True,True
phase3c-xpyd_power_compare_baseline_256656-0088,prefill_medium,1024,64,64,P1,D1,301.49759200867265,56.8866754756383,310.3424529545009,56.88837258743921,56.88411406322663,3894.309925963171,218.56145095080137,3666.478478931822,True,True
phase3c-xpyd_power_compare_baseline_256656-0089,prefill_medium,1024,64,64,P1,D1,300.5682759685442,56.885910080006674,309.27267693914473,56.89191485806885,56.88736712863107,3893.4633129974827,218.70599896647036,3665.45412002597,True,True
phase3c-xpyd_power_compare_baseline_256656-0090,prefill_medium,1024,64,64,P1,D1,302.8917290503159,56.886737460329655,311.92346499301493,56.88953934983898,56.88525231865545,3895.9644440328702,219.2268130602315,3667.215569061227,True,True
phase3c-xpyd_power_compare_baseline_256656-0091,prefill_medium,1024,64,64,P1,D1,302.6750320568681,56.886885570184816,310.4889059904963,56.89097093676941,56.88578968254169,3894.6200750069693,219.12562800571322,3667.0683679403737,True,True
phase3c-xpyd_power_compare_baseline_256656-0092,prefill_medium,1024,64,64,P1,D1,304.8549349186942,56.89104182630896,313.73123300727457,56.89348160318794,56.889163904882494,3898.0205740081146,221.14445304032415,3667.533159023151,True,True
phase3c-xpyd_power_compare_baseline_256656-0093,prefill_medium,1024,64,64,P1,D1,300.7163730217144,56.88424301629384,310.04818505607545,56.88708187228748,56.88270820593018,3893.934343010187,216.89506608527154,3667.2229930991307,True,True
phase3c-xpyd_power_compare_baseline_256656-0094,prefill_medium,1024,64,64,P1,D1,302.31345200445503,56.88631771472357,311.4300819579512,56.888910919605266,56.884399491421405,3895.431469893083,218.5730109922588,3667.254699044861,True,True
phase3c-xpyd_power_compare_baseline_256656-0095,prefill_medium,1024,64,64,P1,D1,305.24521006736904,56.88647174512938,314.7527539404109,56.88978412691208,56.8849591109606,3898.809153935872,221.7208370566368,3667.0631589367986,True,True
phase3c-xpyd_power_compare_baseline_256656-0096,prefill_heavy,2048,64,64,P1,D1,473.6288159620017,58.00368322155601,482.3959289351478,58.00647155699572,58.00191673176688,4136.803637025878,382.4483749922365,3745.171360904351,True,True
phase3c-xpyd_power_compare_baseline_256656-0097,prefill_heavy,2048,64,64,P1,D1,471.90809599123895,58.00983741221624,480.38432106841356,58.01233993510583,58.0081475865362,4135.161736980081,380.66420797258615,3745.566753903404,True,True
phase3c-xpyd_power_compare_baseline_256656-0098,prefill_heavy,2048,64,64,P1,D1,476.2626470765099,58.00884747545102,483.3967019803822,58.01254793602441,58.00841360293802,4138.18722194992,385.84049604833126,3744.7471040068194,True,True
phase3c-xpyd_power_compare_baseline_256656-0099,prefill_heavy,2048,64,64,P1,D1,466.8945079902187,58.01508628711518,474.7062139213085,58.019669968560926,58.01566706467715,4129.945421940647,377.5317369727418,3744.0771370893344,True,True
phase3c-xpyd_power_compare_baseline_256656-0100,prefill_heavy,2048,64,64,P1,D1,470.10155697353184,58.00871347587201,477.8504680143669,58.012544665308226,58.00795282370278,4132.640781928785,381.14455493632704,3743.282427894883,True,True
phase3c-xpyd_power_compare_baseline_256656-0101,prefill_heavy,2048,64,64,P1,D1,470.56971001438797,58.004429253439106,479.39206403680146,58.00818949235633,58.00378360297708,4133.90800205525,379.45993489120156,3745.0994070386514,True,True
phase3c-xpyd_power_compare_baseline_256656-0102,prefill_heavy,2048,64,64,P1,D1,471.7104129958898,58.00423136587062,480.0072170328349,58.00740180781022,58.00308968080947,4134.473530924879,381.58551196102053,3744.153482024558,True,True
phase3c-xpyd_power_compare_baseline_256656-0103,prefill_heavy,2048,64,64,P1,D1,474.0292070200667,58.00855830163946,483.32943895366043,58.01208514446718,58.00708096903113,4138.090803055093,383.4206850733608,3744.812023011036,True,True
phase3c-xpyd_power_compare_baseline_256656-0104,prefill_heavy,2048,64,64,P1,D1,473.8720669411123,58.008456318121816,483.1211679847911,58.01210714326728,58.00768862005382,4137.88391801063,382.8703420003876,3745.213160989806,True,True
phase3c-xpyd_power_compare_baseline_256656-0105,prefill_heavy,2048,64,64,P1,D1,470.50950408447534,58.00946939566602,478.8890340132639,58.015090666548716,58.01065971461376,4133.839746005833,381.15697796456516,3743.712577968836,True,True
phase3c-xpyd_power_compare_baseline_256656-0106,prefill_heavy,2048,64,64,P1,D1,472.14788291603327,58.00810860403414,481.1798660084605,58.0121134130639,58.00738450812383,4135.943011031486,381.64214394055307,3744.704346987419,True,True
phase3c-xpyd_power_compare_baseline_256656-0107,prefill_heavy,2048,64,64,P1,D1,469.27562705241144,58.00841901532655,475.92697490472347,58.01195395363879,58.007406985520255,4130.680073983967,380.0861589843407,3743.432919960469,True,True
phase3c-xpyd_power_compare_baseline_256656-0108,prefill_heavy,2048,64,64,P1,D1,468.3685330674052,58.00670534852774,475.45082203578204,58.01021249314386,58.00625303250161,4130.094209103845,379.64169890619814,3742.9175060242414,True,True
phase3c-xpyd_power_compare_baseline_256656-0109,prefill_heavy,2048,64,64,P1,D1,468.2251689955592,58.014846937213505,475.8871049853042,58.02032436495499,58.01589580969737,4131.167539977469,379.75413899403065,3743.183490005322,True,True
phase3c-xpyd_power_compare_baseline_256656-0110,prefill_heavy,2048,64,64,P1,D1,475.3548330627382,58.00697463379789,484.0392339974642,58.01068581012447,58.00638944538872,4138.712440035306,384.8843969171867,3744.592356029898,True,True
phase3c-xpyd_power_compare_baseline_256656-0111,prefill_heavy,2048,64,64,P1,D1,470.3508160309866,58.01920436455735,478.1919940141961,58.023901111150664,58.01949565232332,4133.697764016688,381.68226298876107,3743.6289540492,True,True
phase3c-xpyd_power_compare_baseline_256656-0112,prefill_heavy,2048,64,64,P1,D1,474.252020008862,58.00883703133358,483.9857639744878,58.01272909674379,58.008227985174884,4138.787697069347,380.48063206952065,3748.025674954988,True,True
phase3c-xpyd_power_compare_baseline_256656-0113,prefill_heavy,2048,64,64,P1,D1,472.18480391893536,58.006306112344774,481.03897902183235,58.009462079979365,58.00508558824067,4135.635090060532,380.25778997689486,3746.036611031741,True,True
phase3c-xpyd_power_compare_baseline_256656-0114,prefill_heavy,2048,64,64,P1,D1,469.4617830682546,58.00552119035274,479.07371597830206,58.00941807868343,58.00439814283025,4133.6670549353585,379.07543999608606,3744.425037992187,True,True
phase3c-xpyd_power_compare_baseline_256656-0115,prefill_heavy,2048,64,64,P1,D1,471.7598819406703,58.007197175544526,480.74795701541007,58.0119355230607,58.006678284737205,4135.499894968234,380.703691043891,3745.188047992997,True,True
phase3c-xpyd_power_compare_baseline_256656-0116,prefill_heavy,2048,64,64,P1,D1,474.8445519944653,58.00340606254481,483.42188994865865,58.005397191404235,58.00111866777851,4137.761913007125,384.15829895529896,3744.6089489385486,True,True
phase3c-xpyd_power_compare_baseline_256656-0117,prefill_heavy,2048,64,64,P1,D1,469.42335995845497,58.003597698795296,478.3318500267342,58.00641306291615,58.002179460821765,4132.735872990452,378.9203600026667,3744.418313028291,True,True
phase3c-xpyd_power_compare_baseline_256656-0118,prefill_heavy,2048,64,64,P1,D1,472.1300640376285,58.00268217544293,485.6800149427727,58.00535279466578,58.001104191625636,4140.017241006717,381.21421402320266,3744.7675310540944,True,True
phase3c-xpyd_power_compare_baseline_256656-0119,prefill_heavy,2048,64,64,P1,D1,471.14969592075795,58.00553025411708,480.6482100393623,58.00869466648216,58.00357795069142,4135.195974027738,379.9991389969364,3745.177525910549,True,True
phase3c-xpyd_power_compare_baseline_256656-0120,prefill_heavy,2048,64,64,P1,D1,470.59345594607294,58.00913393660079,478.8325149565935,58.011115491685885,58.0067691736899,4133.532790932804,379.00128797627985,3745.9176540141925,True,True
