endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,188807.023892537,1788010447.4949062,1788010447.6385143,0.1436092290095985,False,
D1,0,188807.023892537,1788010447.4954736,1788010447.635361,0.1398887149989605,False,
P0,0,188807.023892537,1788010447.4961843,1788010447.6412756,0.14509226300287992,False,
P1,0,188807.023892537,1788010447.4976315,1788010447.631407,0.13377641199622303,False,
D0,1,188808.023892537,1788010448.494727,1788010448.619758,0.1250310070172418,False,
D1,1,188808.023892537,1788010448.496283,1788010448.6409876,0.14470428798813373,False,
P0,1,188808.023892537,1788010448.4952834,1788010448.6454253,0.1501416609971784,False,
P1,1,188808.023892537,1788010448.4970315,1788010448.649719,0.1526877050055191,False,
D0,2,188809.023892537,1788010449.4953766,1788010449.6609137,0.16553652498987503,False,
D1,2,188809.023892537,1788010449.4973905,1788010449.6753519,0.1779609660152346,False,
P0,2,188809.023892537,1788010449.4947433,1788010449.6716146,0.17687089697574265,False,
P1,2,188809.023892537,1788010449.496586,1788010449.667404,0.1708178659901023,False,
D0,3,188810.023892537,1788010450.494731,1788010450.6580167,0.16328595799859613,False,
D1,3,188810.023892537,1788010450.4952579,1788010450.6539943,0.15873636098694988,False,
P0,3,188810.023892537,1788010450.4963267,1788010450.64865,0.15232368500437587,False,
P1,3,188810.023892537,1788010450.4957945,1788010450.6617255,0.1659314399876166,False,
D0,4,188811.023892537,1788010451.4953372,1788010451.6350696,0.1397327670129016,False,
D1,4,188811.023892537,1788010451.497196,1788010451.6465168,0.1493208379833959,False,
P0,4,188811.023892537,1788010451.4947286,1788010451.6401246,0.14539606901234947,False,
P1,4,188811.023892537,1788010451.496644,1788010451.6436367,0.14699251399724744,False,
D0,5,188812.023892537,1788010452.4972994,1788010452.6298509,0.13255137400119565,False,
D1,5,188812.023892537,1788010452.496277,1788010452.6405506,0.14427344998694025,False,
P0,5,188812.023892537,1788010452.4947278,1788010452.5950525,0.1003246339969337,False,
P1,5,188812.023892537,1788010452.4952693,1788010452.6441643,0.14889493500231765,False,
D0,6,188813.023892537,1788010453.4947333,1788010453.6216862,0.1269534390012268,False,
D1,6,188813.023892537,1788010453.4966593,1788010453.6460948,0.14943556100479327,False,
P0,6,188813.023892537,1788010453.4952762,1788010453.6419005,0.14662435097852722,False,
P1,6,188813.023892537,1788010453.4958467,1788010453.6504383,0.15459154400741681,False,
D0,7,188814.023892537,1788010454.4979353,1788010454.6573915,0.15945614699739963,False,
D1,7,188814.023892537,1788010454.4947405,1788010454.6538117,0.1590707800060045,False,
P0,7,188814.023892537,1788010454.4959214,1788010454.627105,0.1311838169931434,False,
P1,7,188814.023892537,1788010454.4953446,1788010454.6494272,0.15408216798095964,False,
D0,8,188815.023892537,1788010455.4960592,1788010455.646774,0.15071486099623144,False,
D1,8,188815.023892537,1788010455.4953644,1788010455.6405878,0.14522298402152956,False,
P0,8,188815.023892537,1788010455.494736,1788010455.617087,0.12235170300118625,False,
P1,8,188815.023892537,1788010455.4973047,1788010455.6439242,0.14661924098618329,False,
D0,9,188816.023892537,1788010456.495335,1788010456.6565163,0.16118056600680575,False,
D1,9,188816.023892537,1788010456.4977276,1788010456.6634455,0.1657181440095883,False,
P0,9,188816.023892537,1788010456.4947417,1788010456.6601927,0.16545051499269903,False,
P1,9,188816.023892537,1788010456.496641,1788010456.6663465,0.16970523100462742,False,
D0,10,188817.023892537,1788010457.497505,1788010457.6556482,0.15814295600284822,False,
D1,10,188817.023892537,1788010457.494733,1788010457.6483164,0.1535836039984133,False,
P0,10,188817.023892537,1788010457.4957626,1788010457.6522303,0.15646726699196734,False,
P1,10,188817.023892537,1788010457.495234,1788010457.616874,0.121639930002857,False,
D0,11,188818.023892537,1788010458.495181,1788010458.5978048,0.10262372199213132,False,
D1,11,188818.023892537,1788010458.4947152,1788010458.5824037,0.08768832599162124,False,
P0,11,188818.023892537,1788010458.4967556,1788010458.6175008,0.12074526600190438,False,
P1,11,188818.023892537,1788010458.4956493,1788010458.6239817,0.1283315790060442,False,
D0,12,188819.023892537,1788010459.4951413,1788010459.5599942,0.06485211098333821,False,
D1,12,188819.023892537,1788010459.496576,1788010459.5817733,0.08519735498703085,False,
P0,12,188819.023892537,1788010459.495645,1788010459.6307507,0.135105619992828,False,
P1,12,188819.023892537,1788010459.4947011,1788010459.6343212,0.13962006298243068,False,
D0,13,188820.023892537,1788010460.4946895,1788010460.5484743,0.053784941002959386,False,
D1,13,188820.023892537,1788010460.4959786,1788010460.6361086,0.14012960900436155,False,
P0,13,188820.023892537,1788010460.4967322,1788010460.6294155,0.13268306202371605,False,
P1,13,188820.023892537,1788010460.4951336,1788010460.6332288,0.13809513300657272,False,
D0,14,188821.023892537,1788010461.4951458,1788010461.6260295,0.13088354002684355,False,
D1,14,188821.023892537,1788010461.4947088,1788010461.603298,0.10858943100902252,False,
P0,14,188821.023892537,1788010461.497239,1788010461.6410613,0.1438223909935914,False,
P1,14,188821.023892537,1788010461.4962618,1788010461.6441524,0.147889594984008,False,
D0,15,188822.023892537,1788010462.4951053,1788010462.6324348,0.13732956399326213,False,
D1,15,188822.023892537,1788010462.4956374,1788010462.6281402,0.13250279700150713,False,
P0,15,188822.023892537,1788010462.4970193,1788010462.636396,0.13937652899767272,False,
P1,15,188822.023892537,1788010462.4946988,1788010462.6397216,0.14502276299754158,False,
D0,16,188823.023892537,1788010463.4951081,1788010463.6266174,0.1315089550043922,False,
D1,16,188823.023892537,1788010463.4956489,1788010463.5918958,0.09624682599678636,False,
P0,16,188823.023892537,1788010463.4947052,1788010463.6408517,0.14614632801385596,False,
P1,16,188823.023892537,1788010463.4966247,1788010463.6372893,0.14066439599264413,False,
D0,17,188824.023892537,1788010464.4946992,1788010464.544526,0.04982632299652323,False,
D1,17,188824.023892537,1788010464.4952602,1788010464.6320143,0.13675450699520297,False,
P0,17,188824.023892537,1788010464.4967792,1788010464.6475432,0.15076410898473114,False,
P1,17,188824.023892537,1788010464.49573,1788010464.6437151,0.14798481299658306,False,
D0,18,188825.023892537,1788010465.494678,1788010465.5471435,0.05246509000426158,False,
