endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,183284.017431089,1788004924.4884455,1788004924.6108088,0.12236446497263387,False,
D1,0,183284.017431089,1788004924.4891894,1788004924.6260235,0.13683500699698925,False,
P0,0,183284.017431089,1788004924.4901729,1788004924.6296177,0.13944594500935636,False,
P1,0,183284.017431089,1788004924.490916,1788004924.6220345,0.1311191960121505,False,
D0,1,183285.017431089,1788004925.4888353,1788004925.650637,0.16180135897593573,False,
D1,1,183285.017431089,1788004925.4897206,1788004925.6425407,0.15281985202454962,False,
P0,1,183285.017431089,1788004925.4906118,1788004925.6541414,0.16352958901552483,False,
P1,1,183285.017431089,1788004925.4882233,1788004925.64696,0.15873699999065138,False,
D0,2,183286.017431089,1788004926.4888828,1788004926.6339874,0.14510451300884597,False,
D1,2,183286.017431089,1788004926.491029,1788004926.6499965,0.15896729598171078,False,
P0,2,183286.017431089,1788004926.4882524,1788004926.6423476,0.15409463999094442,False,
P1,2,183286.017431089,1788004926.4895675,1788004926.6463819,0.15681374099222012,False,
D0,3,183287.017431089,1788004927.4907022,1788004927.6410596,0.1503576940158382,False,
D1,3,183287.017431089,1788004927.4892726,1788004927.6370564,0.14778354900772683,False,
P0,3,183287.017431089,1788004927.48875,1788004927.6264458,0.1376957060128916,False,
P1,3,183287.017431089,1788004927.4882228,1788004927.633432,0.14520951398299076,False,
D0,4,183288.017431089,1788004928.488922,1788004928.6418161,0.15289386099902913,False,
D1,4,183288.017431089,1788004928.4882648,1788004928.6454742,0.15720988699467853,False,
P0,4,183288.017431089,1788004928.4900837,1788004928.637563,0.14747916802298278,False,
P1,4,183288.017431089,1788004928.4894903,1788004928.6492708,0.15978015901055187,False,
D0,5,183289.017431089,1788004929.4900398,1788004929.6054578,0.11541784499422647,False,
D1,5,183289.017431089,1788004929.4894762,1788004929.6155186,0.1260424430074636,False,
P0,5,183289.017431089,1788004929.4882522,1788004929.5601034,0.07185172601020895,False,
P1,5,183289.017431089,1788004929.4888191,1788004929.6126049,0.12378543900558725,False,
D0,6,183290.017431089,1788004930.4882624,1788004930.6571066,0.16884401498828083,False,
D1,6,183290.017431089,1788004930.489788,1788004930.649569,0.1597808090155013,False,
P0,6,183290.017431089,1788004930.4892263,1788004930.6534812,0.16425488199456595,False,
P1,6,183290.017431089,1788004930.490397,1788004930.6447093,0.15431195200653747,False,
D0,7,183291.017431089,1788004931.4889665,1788004931.6160882,0.12712165102129802,False,
D1,7,183291.017431089,1788004931.4882646,1788004931.559246,0.07098154700361192,False,
P0,7,183291.017431089,1788004931.4895153,1788004931.6236832,0.13416823197621852,False,
P1,7,183291.017431089,1788004931.4900954,1788004931.6271255,0.13702932401793078,False,
D0,8,183292.017431089,1788004932.4893513,1788004932.6433313,0.1539798579760827,False,
D1,8,183292.017431089,1788004932.4902723,1788004932.6389344,0.14866139300283976,False,
P0,8,183292.017431089,1788004932.488254,1788004932.5816236,0.09336962198722176,False,
P1,8,183292.017431089,1788004932.488854,1788004932.634052,0.1451981819991488,False,
D0,9,183293.017431089,1788004933.4901311,1788004933.6449108,0.15477928399923258,False,
D1,9,183293.017431089,1788004933.488955,1788004933.6537554,0.16479981600423343,False,
P0,9,183293.017431089,1788004933.48826,1788004933.6250901,0.13682983999024145,False,
P1,9,183293.017431089,1788004933.4895825,1788004933.6493218,0.15973897601361386,False,
D0,10,183294.017431089,1788004934.4912164,1788004934.6537852,0.16256828600307927,False,
D1,10,183294.017431089,1788004934.489206,1788004934.6495843,0.1603779690049123,False,
P0,10,183294.017431089,1788004934.4882495,1788004934.6337383,0.145488768001087,False,
P1,10,183294.017431089,1788004934.4901817,1788004934.6452637,0.15508169698296115,False,
D0,11,183295.017431089,1788004935.4887888,1788004935.6248825,0.13609420700231567,False,
D1,11,183295.017431089,1788004935.4893599,1788004935.629337,0.13997712198761292,False,
P0,11,183295.017431089,1788004935.490761,1788004935.6333592,0.1425977050093934,False,
P1,11,183295.017431089,1788004935.4882553,1788004935.6370366,0.14878140899236314,False,
D0,12,183296.017431089,1788004936.491298,1788004936.6449673,0.15366890700533986,False,
D1,12,183296.017431089,1788004936.4892151,1788004936.6403117,0.15109692301484756,False,
P0,12,183296.017431089,1788004936.488254,1788004936.6489098,0.16065590898506343,False,
P1,12,183296.017431089,1788004936.4901683,1788004936.6527805,0.16261217699502595,False,
D0,13,183297.017431089,1788004937.4900115,1788004937.6431105,0.15309916701517068,False,
D1,13,183297.017431089,1788004937.4906175,1788004937.639432,0.14881406401400454,False,
P0,13,183297.017431089,1788004937.4882495,1788004937.6343799,0.146130599983735,False,
P1,13,183297.017431089,1788004937.4887826,1788004937.6469665,0.15818407002370805,False,
D0,14,183298.017431089,1788004938.4896264,1788004938.6234741,0.13384819400380366,False,
D1,14,183298.017431089,1788004938.4904432,1788004938.64717,0.15672676000394858,False,
P0,14,183298.017431089,1788004938.4887316,1788004938.638604,0.14987223499338143,False,
P1,14,183298.017431089,1788004938.4882352,1788004938.643312,0.15507723699556664,False,
D0,15,183299.017431089,1788004939.4893713,1788004939.6454735,0.15610192599706352,False,
D1,15,183299.017431089,1788004939.4882581,1788004939.6024864,0.11422855799901299,False,
P0,15,183299.017431089,1788004939.4900212,1788004939.6371872,0.1471660470124334,False,
P1,15,183299.017431089,1788004939.4887958,1788004939.641422,0.15262646798510104,False,
D0,16,183300.017431089,1788004940.490404,1788004940.631389,0.14098433899926022,False,
D1,16,183300.017431089,1788004940.489721,1788004940.6387136,0.14899230797891505,False,
P0,16,183300.017431089,1788004940.4891646,1788004940.6165318,0.12736733199562877,False,
P1,16,183300.017431089,1788004940.4882545,1788004940.6351635,0.14690884100855328,False,
D0,17,183301.017431089,1788004941.4901428,1788004941.653476,0.16333298597601242,False,
D1,17,183301.017431089,1788004941.4892414,1788004941.6491504,0.1599092499818653,False,
P0,17,183301.017431089,1788004941.488749,1788004941.6448052,0.15605606298777275,False,
P1,17,183301.017431089,1788004941.4882343,1788004941.6399324,0.15169817101559602,False,
D0,18,183302.017431089,1788004942.489309,1788004942.6322896,0.14298045900068246,False,
D1,18,183302.017431089,1788004942.490648,1788004942.6254878,0.13483955699484795,False,
P0,18,183302.017431089,1788004942.4887733,1788004942.6185756,0.1298026389849838,False,
P1,18,183302.017431089,1788004942.4882443,1788004942.62924,0.14099600198096596,False,
D0,19,183303.017431089,1788004943.4897273,1788004943.6444137,0.1546861969982274,False,
D1,19,183303.017431089,1788004943.48905,1788004943.648181,0.1591312290111091,False,
P0,19,183303.017431089,1788004943.4907932,1788004943.6513367,0.16054341598646715,False,
P1,19,183303.017431089,1788004943.4882545,1788004943.628089,0.13983484197524376,False,
D0,20,183304.017431089,1788004944.4896567,1788004944.6198618,0.1302056839922443,False,
D1,20,183304.017431089,1788004944.4887385,1788004944.5922987,0.10356040101032704,False,
P0,20,183304.017431089,1788004944.4892197,1788004944.6300042,0.1407841210020706,False,
P1,20,183304.017431089,1788004944.4882352,1788004944.6274774,0.1392422990174964,False,
D0,21,183305.017431089,1788004945.48971,1788004945.5640163,0.07430698999087326,False,
D1,21,183305.017431089,1788004945.4892373,1788004945.6361697,0.14693243301007897,False,
P0,21,183305.017431089,1788004945.488737,1788004945.6333477,0.14461041399044916,False,
P1,21,183305.017431089,1788004945.4882336,1788004945.630551,0.1423175550007727,False,
D0,22,183306.017431089,1788004946.489989,1788004946.6638196,0.1738298849959392,False,
D1,22,183306.017431089,1788004946.4911406,1788004946.6607409,0.16959996899822727,False,
P0,22,183306.017431089,1788004946.4887722,1788004946.6574435,0.16867095499765128,False,
P1,22,183306.017431089,1788004946.4882455,1788004946.653089,0.16484310300438665,False,
D0,23,183307.017431089,1788004947.4900782,1788004947.6111462,0.12106784799834713,False,
D1,23,183307.017431089,1788004947.4891624,1788004947.632061,0.14289865898899734,False,
P0,23,183307.017431089,1788004947.4913905,1788004947.6396015,0.14821080100955442,False,
P1,23,183307.017431089,1788004947.4882512,1788004947.6361513,0.14790013901074417,False,
D0,24,183308.017431089,1788004948.4900472,1788004948.5883849,0.09833743900526315,False,
D1,24,183308.017431089,1788004948.4891572,1788004948.6110034,0.12184655500459485,False,
P0,24,183308.017431089,1788004948.4912248,1788004948.6319983,0.1407732290099375,False,
P1,24,183308.017431089,1788004948.4882452,1788004948.6282136,0.13996857701567933,False,
D0,25,183309.017431089,1788004949.4882495,1788004949.625876,0.1376264370046556,False,
D1,25,183309.017431089,1788004949.4893618,1788004949.6303096,0.140947909996612,False,
P0,25,183309.017431089,1788004949.4904037,1788004949.633507,0.14310308298445307,False,
P1,25,183309.017431089,1788004949.4887908,1788004949.5676382,0.07884773300611414,False,
D0,26,183310.017431089,1788004950.4908817,1788004950.6439972,0.15311507499427535,False,
D1,26,183310.017431089,1788004950.490022,1788004950.6371095,0.1470874740043655,False,
P0,26,183310.017431089,1788004950.4891934,1788004950.6477356,0.1585418829927221,False,
P1,26,183310.017431089,1788004950.4882462,1788004950.605977,0.1177313549851533,False,
D0,27,183311.017431089,1788004951.4882317,1788004951.643891,0.1556596830196213,False,
D1,27,183311.017431089,1788004951.4907339,1788004951.652041,0.1613074690103531,False,
P0,27,183311.017431089,1788004951.4887433,1788004951.637918,0.14918062801007181,False,
P1,27,183311.017431089,1788004951.4892447,1788004951.6479988,0.15875423600664362,False,
D0,28,183312.017431089,1788004952.4898677,1788004952.5836415,0.09377428499283269,False,
D1,28,183312.017431089,1788004952.4914083,1788004952.6155784,0.1241700749960728,False,
P0,28,183312.017431089,1788004952.4903905,1788004952.6266072,0.1362163940211758,False,
P1,28,183312.017431089,1788004952.4882405,1788004952.6227255,0.13448495499324054,False,
D0,29,183313.017431089,1788004953.4882464,1788004953.6527972,0.1645504749903921,False,
D1,29,183313.017431089,1788004953.4909554,1788004953.643909,0.15295350199448876,False,
P0,29,183313.017431089,1788004953.4896958,1788004953.65729,0.16759385901968926,False,
P1,29,183313.017431089,1788004953.4891174,1788004953.6487606,0.15964277400053106,False,
