request_id,input_len,requested_output_len,observed_output_tokens,prefill_endpoint_id,decode_endpoint_id,ttft_ms,tpot_ms,mean_itl_ms,e2e_latency_ms,prefill_latency_ms,decode_stream_latency_ms,real_sse,logical_request_id_propagated
phase3c-b05-r02-feedback_routing_only-both_heavy-0000,512,128,128,P0,D1,228.70278402115218,56.39128444082008,56.388724724327645,7390.395908005303,142.9608129838016,7241.934609977761,True,True
phase3c-b05-r02-feedback_routing_only-both_heavy-0001,512,128,128,P0,D1,219.6541760058608,56.402548464467955,56.400098866099256,7382.777830993291,137.67750398255885,7239.938658021856,True,True
phase3c-b05-r02-feedback_routing_only-both_heavy-0002,512,128,128,P0,D1,233.8660429813899,56.40043113399003,56.39823755903873,7396.720796998125,150.90532900649123,7240.383078024024,True,True
phase3c-b05-r02-feedback_routing_only-both_heavy-0003,512,128,128,P0,D1,212.53054300905205,56.40379907072918,56.40163933069951,7375.813024991658,128.8143650162965,7240.8483850013,True,True
