run_id,window_id,policy,workload,input_len,output_len,rate_rps,repeat,duration_s,timing_start_unix_s,timing_end_unix_s,completed_requests,output_tokens,measurement_valid,slo_pass,total_gpu_gross_energy_j,joules_per_request,joules_per_output_token,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_itl_ms,mean_e2e_latency_ms,throughput_requests_s,route_distribution_json,selected_pairs_json,phase4a_oracle_joules_per_request,oracle_gap,oracle_gap_class,phase4a_near_optimal_match,P0_requested_freq_mhz,P0_requested_level,P0_observed_freq_mhz,P0_frequency_match_fraction,P0_gross_energy_j,P1_requested_freq_mhz,P1_requested_level,P1_observed_freq_mhz,P1_frequency_match_fraction,P1_gross_energy_j,D0_requested_freq_mhz,D0_requested_level,D0_observed_freq_mhz,D0_frequency_match_fraction,D0_gross_energy_j,D1_requested_freq_mhz,D1_requested_level,D1_observed_freq_mhz,D1_frequency_match_fraction,D1_gross_energy_j,hard_gates_json
xpyd_phase4b_r3_255320,b05-r05-feedback_routing_only-both_heavy,FEEDBACK_ROUTING_ONLY,both_heavy,512,128,1.0,5,29.556495428085327,1788005840.1410217,1788005869.6975172,4,512,True,True,7353.514,1838.3785,14.36233203125,226.03963225265034,240.9398564932053,56.39983516723407,56.40262799048531,56.397079586603226,7388.818698491377,0.13533404221527223,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,2350.959,2520,HIGH,2520.0,1.0,2329.608,1500,HIGH,1500.0,1.0,685.181,1500,HIGH,1500.0,1.0,1987.766,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b06-r01-full_feedback-decode_heavy,FULL_FEEDBACK,decode_heavy,128,256,0.5,1,58.39230012893677,1788006011.976404,1788006070.368704,4,1024,True,True,13200.141,3300.03525,12.8907626953125,191.28584399732063,195.45733480132185,56.49565082159254,56.49780424900225,56.49377799021678,14597.676803503418,0.06850218249953419,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1890,MID,1890.0,1.0,3728.198,2520,HIGH,2520.0,1.0,4618.691,1125,MID,1125.0,1.0,3481.767,1500,HIGH,1500.0,1.0,1371.485,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b06-r02-full_feedback-decode_heavy,FULL_FEEDBACK,decode_heavy,128,256,0.5,2,59.29331636428833,1788006115.4928348,1788006174.7861512,4,1024,True,True,13188.863,3297.21575,12.8797490234375,200.26687549398048,221.7890799648012,57.34366955787432,57.34591701107017,57.34171883528938,14822.902612751932,0.06746122911096188,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3651.54,2520,HIGH,2520.0,1.0,4703.003,750,LOW,750.0,1.0,3463.622,1500,HIGH,1500.0,1.0,1370.698,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b06-r03-full_feedback-decode_heavy,FULL_FEEDBACK,decode_heavy,128,256,0.5,3,59.24900031089783,1788006215.9349859,1788006275.1839862,4,1024,True,True,13197.247,3299.31175,12.8879365234375,190.13994875422213,191.2319783377461,57.34003598233411,57.34321727279537,57.338368168640564,14811.84912424942,0.06751168760672353,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3658.166,2520,HIGH,2520.0,1.0,4690.548,750,LOW,750.0,1.0,3483.579,1500,HIGH,1500.0,1.0,1364.954,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b06-r04-full_feedback-decode_heavy,FULL_FEEDBACK,decode_heavy,128,256,0.5,4,59.29073619842529,1788006316.111484,1788006375.4022202,4,1024,True,True,13206.773000000001,3301.6932500000003,12.897239257812501,200.18846850143746,210.7231048931135,57.341551843131256,57.34566797669771,57.33964693037491,14822.284188499907,0.06746416483366648,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3659.026,2520,HIGH,2520.0,1.0,4713.813,750,LOW,750.0,1.0,3483.938,1500,HIGH,1500.0,1.0,1349.996,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b06-r05-full_feedback-decode_heavy,FULL_FEEDBACK,decode_heavy,128,256,0.5,5,59.29172110557556,1788006417.5684187,1788006476.8601398,4,1024,True,True,13153.094999999998,3288.2737499999994,12.844819335937498,200.32765251380624,209.0142568506417,57.341950811735614,57.344225258924816,57.340072751942316,14822.525109506387,0.0674630441723483,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3647.08,2520,HIGH,2520.0,1.0,4672.628,750,LOW,750.0,1.0,3481.39,1500,HIGH,1500.0,1.0,1351.997,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b07-r01-full_feedback-prefill_heavy,FULL_FEEDBACK,prefill_heavy,2048,64,0.5,1,16.55317759513855,1788006575.2365959,1788006591.7897735,4,256,True,True,4209.146000000001,1052.2865000000002,16.441976562500003,479.11344999738503,484.3474194925511,58.078009059600944,58.085274679377484,58.07356816293331,4138.028020752245,0.2416454470454511,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1470.748,2520,HIGH,2520.0,1.0,1306.027,1500,HIGH,1500.0,1.0,1054.035,1500,HIGH,1500.0,1.0,378.336,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b07-r02-full_feedback-prefill_heavy,FULL_FEEDBACK,prefill_heavy,2048,64,0.5,2,16.523457288742065,1788006632.2448974,1788006648.7683547,4,256,True,True,4196.0509999999995,1049.0127499999999,16.390824218749998,472.22708324261475,480.98774786194554,58.070160087409604,58.07807070210517,58.06559419845201,4130.6471687494195,0.24208008833147296,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1466.356,2520,HIGH,2520.0,1.0,1299.657,1500,HIGH,1500.0,1.0,1053.449,1500,HIGH,1500.0,1.0,376.589,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b07-r03-full_feedback-prefill_heavy,FULL_FEEDBACK,prefill_heavy,2048,64,0.5,3,16.52977466583252,1788006692.3053799,1788006708.8351545,4,256,True,True,4162.205,1040.55125,16.25861328125,473.6911924992455,484.65601359843276,58.07184653565942,58.08119478978731,58.067266345171944,4132.217524245789,0.24198756975605393,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1452.752,2520,HIGH,2520.0,1.0,1279.866,1500,HIGH,1500.0,1.0,1052.883,1500,HIGH,1500.0,1.0,376.704,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b07-r04-full_feedback-prefill_heavy,FULL_FEEDBACK,prefill_heavy,2048,64,0.5,4,16.54469084739685,1788006758.9992821,1788006775.543973,4,256,True,True,4198.759,1049.68975,16.40140234375,477.6073117463966,488.52677803544793,58.06865002384819,58.078843725458086,58.06444981343313,4135.932263248833,0.24176940124749213,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1467.38,2520,HIGH,2520.0,1.0,1302.84,1500,HIGH,1500.0,1.0,1053.44,1500,HIGH,1500.0,1.0,375.099,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b07-r05-full_feedback-prefill_heavy,FULL_FEEDBACK,prefill_heavy,2048,64,0.5,5,16.510417222976685,1788006813.5395267,1788006830.049944,4,256,True,True,4190.715,1047.67875,16.36998046875,468.6958294987562,480.16463612380903,58.07185121040444,58.0845797517834,58.06438502391785,4127.222455754236,0.2422712852121877,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,2520,HIGH,2520.0,1.0,1478.864,2520,HIGH,2520.0,1.0,1297.063,1500,HIGH,1500.0,1.0,1044.132,1500,HIGH,1500.0,1.0,370.656,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b08-r01-feedback_dvfs_only-decode_heavy,FEEDBACK_DVFS_ONLY,decode_heavy,128,256,0.5,1,58.39367341995239,1788006969.7706878,1788007028.1643612,4,1024,True,True,13210.095,3302.52375,12.9004833984375,192.43450399517315,216.3894469648949,56.49264733724789,56.49465833553661,56.49101695684401,14598.059574993385,0.06850057147857476,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1890,MID,1890.0,1.0,3738.149,2520,HIGH,2520.0,1.0,4637.378,1125,MID,1125.0,1.0,3501.249,1500,HIGH,1500.0,1.0,1333.319,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b08-r02-feedback_dvfs_only-decode_heavy,FEEDBACK_DVFS_ONLY,decode_heavy,128,256,0.5,2,59.24977707862854,1788007072.941822,1788007132.1915991,4,1024,True,True,13171.416000000001,3292.8540000000003,12.862710937500001,190.73984675196698,194.25891996681457,57.33869057936211,57.34226884537344,57.33739645882308,14812.105944489304,0.06751080252490611,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3670.275,2520,HIGH,2520.0,1.0,4692.297,750,LOW,750.0,1.0,3459.993,1500,HIGH,1500.0,1.0,1348.851,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b08-r03-feedback_dvfs_only-decode_heavy,FEEDBACK_DVFS_ONLY,decode_heavy,128,256,0.5,3,59.26810050010681,1788007172.9561512,1788007232.2242517,4,1024,True,True,13120.368,3280.092,12.812859375,195.14354150305735,212.5466976701864,57.33925491470419,57.342364345220666,57.33778134805,14816.653544752626,0.06748993077638436,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3634.835,2520,HIGH,2520.0,1.0,4674.026,750,LOW,750.0,1.0,3464.478,1500,HIGH,1500.0,1.0,1347.029,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b08-r04-feedback_dvfs_only-decode_heavy,FEEDBACK_DVFS_ONLY,decode_heavy,128,256,0.5,4,59.27254676818848,1788007273.5168965,1788007332.7894433,4,1024,True,True,13183.435000000001,3295.8587500000003,12.874448242187501,195.76198999857297,197.06982435804093,57.34106265884418,57.34301367030347,57.33934981867159,14817.732968003838,0.06748486808983879,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3656.992,2520,HIGH,2520.0,1.0,4711.602,750,LOW,750.0,1.0,3464.757,1500,HIGH,1500.0,1.0,1350.084,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b08-r05-feedback_dvfs_only-decode_heavy,FEEDBACK_DVFS_ONLY,decode_heavy,128,256,0.5,5,59.314149379730225,1788007382.9321318,1788007442.2462811,4,1024,True,True,13166.786,3291.6965,12.858189453125,206.36139599810122,226.9007280378719,57.34007675491738,57.343861606559834,57.337963897032964,14828.080968502036,0.06743753458204264,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,3650.271,2520,HIGH,2520.0,1.0,4692.443,750,LOW,750.0,1.0,3470.815,1500,HIGH,1500.0,1.0,1353.257,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b09-r01-feedback_dvfs_only-small_light,FEEDBACK_DVFS_ONLY,small_light,128,64,0.5,1,15.048929452896118,1788007563.9099555,1788007578.958885,4,256,True,True,3354.133,838.53325,13.10208203125,210.49323451006785,227.20450429449556,56.371870007766006,56.3931715647812,56.36656258323614,3761.921044999326,0.2657996379423663,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1890,MID,1890.0,1.0,971.172,2520,HIGH,2520.0,1.0,1175.962,1125,MID,1125.0,1.0,867.092,1500,HIGH,1500.0,1.0,339.907,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b09-r02-feedback_dvfs_only-small_light,FEEDBACK_DVFS_ONLY,small_light,128,64,0.5,2,15.24291729927063,1788007625.576434,1788007640.8193512,4,256,True,True,3361.66,840.415,13.131484375,208.97708099073498,220.67344999988563,57.16567495648402,57.19649593935752,57.15999309131082,3810.414603249228,0.26241695874000437,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,959.204,2520,HIGH,2520.0,1.0,1204.475,750,LOW,750.0,1.0,853.516,1500,HIGH,1500.0,1.0,344.465,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b09-r03-feedback_dvfs_only-small_light,FEEDBACK_DVFS_ONLY,small_light,128,64,0.5,3,15.253663539886475,1788007691.20848,1788007706.4621434,4,256,True,True,3350.386,837.5965,13.0874453125,209.83999776217388,223.3764885753044,57.19577094044773,57.1996910094435,57.191062674512125,3813.173567010381,0.2622320853964352,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,947.387,2520,HIGH,2520.0,1.0,1194.646,750,LOW,750.0,1.0,860.7,1500,HIGH,1500.0,1.0,347.653,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b09-r04-feedback_dvfs_only-small_light,FEEDBACK_DVFS_ONLY,small_light,128,64,0.5,4,15.22053575515747,1788007756.8482306,1788007772.0687664,4,256,True,True,3329.413,832.35325,13.00551953125,201.71019975532545,220.91450832318515,57.19354455158325,57.19863360301898,57.18949482933755,3804.9035065050703,0.2628028385035397,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,943.731,2520,HIGH,2520.0,1.0,1191.044,750,LOW,750.0,1.0,850.833,1500,HIGH,1500.0,1.0,343.805,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b09-r05-feedback_dvfs_only-small_light,FEEDBACK_DVFS_ONLY,small_light,128,64,0.5,5,15.2129647731781,1788007822.0427577,1788007837.2557225,4,256,True,True,3337.489,834.37225,13.03706640625,200.02504951844458,221.07584581361152,57.1889537577157,57.19205304370021,57.182325396708976,3802.9291362545337,0.2629336266558889,"{""P0->D0"": 4, ""P0->D1"": 0, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D0""]]",,,,,1260,LOW,1260.0,1.0,949.494,2520,HIGH,2520.0,1.0,1195.318,750,LOW,750.0,1.0,849.494,1500,HIGH,1500.0,1.0,343.183,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b10-r01-feedback_routing_only-small_light,FEEDBACK_ROUTING_ONLY,small_light,128,64,0.5,1,14.834734678268433,1788007943.5105085,1788007958.3452432,4,256,True,True,3625.7,906.425,14.162890625,183.75150874635438,187.80760969006224,55.94740059914618,55.95250162175886,55.94327010326124,3708.4377464925637,0.26963744797267214,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,1163.198,2520,HIGH,2520.0,1.0,1156.395,1500,HIGH,1500.0,1.0,345.753,1500,HIGH,1500.0,1.0,960.354,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b10-r02-feedback_routing_only-small_light,FEEDBACK_ROUTING_ONLY,small_light,128,64,0.5,2,14.867251634597778,1788008008.338518,1788008023.2057695,4,256,True,True,3673.8779999999997,918.4694999999999,14.351085937499999,190.43594450340606,197.84098878852092,55.97031192860053,56.01931941995789,55.96581738883822,3716.565596005239,0.2690477095774411,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,1193.243,2520,HIGH,2520.0,1.0,1170.031,1500,HIGH,1500.0,1.0,343.008,1500,HIGH,1500.0,1.0,967.596,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b10-r03-feedback_routing_only-small_light,FEEDBACK_ROUTING_ONLY,small_light,128,64,0.5,3,14.859231948852539,1788008073.2307413,1788008088.0899732,4,256,True,True,3653.2720000000004,913.3180000000001,14.270593750000002,188.6320609919494,194.6387582848547,55.96716852377295,56.00678321976115,55.96272017848807,3714.563677989645,0.26919291749186863,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,1167.987,2520,HIGH,2520.0,1.0,1162.64,1500,HIGH,1500.0,1.0,347.483,1500,HIGH,1500.0,1.0,975.162,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b10-r04-feedback_routing_only-small_light,FEEDBACK_ROUTING_ONLY,small_light,128,64,0.5,4,14.890154838562012,1788008125.7076735,1788008140.5978284,4,256,True,True,3654.975,913.74375,14.27724609375,197.46531575219706,199.1780038207071,55.94968320644786,55.95559422297233,55.94549358335956,3722.295357758412,0.26863387542760386,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,1167.335,2520,HIGH,2520.0,1.0,1160.542,1500,HIGH,1500.0,1.0,345.739,1500,HIGH,1500.0,1.0,981.359,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
xpyd_phase4b_r3_255320,b10-r05-feedback_routing_only-small_light,FEEDBACK_ROUTING_ONLY,small_light,128,64,0.5,5,14.915218353271484,1788008191.060768,1788008205.9759862,4,256,True,True,3654.9129999999996,913.7282499999999,14.277003906249998,203.687104745768,215.82016938133165,55.950495329318706,55.958406621532966,55.945920047561806,3728.5683104928466,0.26818246339133517,"{""P0->D0"": 0, ""P0->D1"": 4, ""P1->D0"": 0, ""P1->D1"": 0}","[[""P0"", ""D1""]]",,,,,2520,HIGH,2520.0,1.0,1166.606,2520,HIGH,2520.0,1.0,1160.049,1500,HIGH,1500.0,1.0,347.014,1500,HIGH,1500.0,1.0,981.244,"{""endpoint_assignment"": true, ""endpoint_coverage"": true, ""explicit_compatibility"": true, ""fixed_clocks"": true, ""logical_request_id"": true, ""no_invalidating_thermal_or_hw_slowdown"": true, ""no_resource_overlap"": true, ""nvml_energy_windows"": true, ""pair_coverage"": true, ""phase3a_token_semantics"": true, ""real_sse_and_latency"": true, ""requested_output_tokens"": true}"
