unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511420926120955,1136790969650386,combined,http://127.0.0.1:8000/metrics,True,23.760000942274928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785511421428290693,1136791471821104,combined,http://127.0.0.1:8000/metrics,True,27.850606944411993,3.0,0.0,0.0,0.003092783505154628,0.0,96.0,0.0,0.0,0.0,96.0,8.0,0.0,0.0,0.0,3.0,0.3841421604156494,5.0,0.3057044888846576,4.0,104.0,
1785511421929563403,1136791973093620,combined,http://127.0.0.1:8000/metrics,True,28.675435110926628,8.0,0.0,0.0,0.008247422680412342,0.0,256.0,0.0,0.0,0.0,256.0,53.0,0.0,0.0,0.0,8.0,1.1904065608978271,45.0,2.776114291511476,12.0,309.0,
1785511422430471218,1136792474053717,combined,http://127.0.0.1:8000/metrics,True,29.285260010510683,13.0,0.0,0.0,0.014432989690721598,0.0,416.0,0.0,0.0,0.0,416.0,138.0,0.0,0.0,0.0,13.0,1.9909391403198242,125.0,7.795150637393817,20.0,554.0,
1785511422931256612,1136792974786947,combined,http://127.0.0.1:8000/metrics,True,28.9050058927387,19.0,0.0,0.0,0.021993127147766356,0.0,608.0,0.0,0.0,0.0,576.0,263.0,0.0,0.0,0.0,18.0,2.815584182739258,245.0,15.473443659720942,28.0,839.0,
1785511423432364262,1136793475894150,combined,http://127.0.0.1:8000/metrics,True,28.948573162779212,20.0,0.0,0.0,0.023367697594501746,0.0,736.0,0.0,0.0,0.0,704.0,401.0,3.0,3.0,6.268365383148193,22.0,3.498040199279785,398.0,25.602020711172372,35.0,1105.0,
1785511423933636728,1136793977166560,combined,http://127.0.0.1:8000/metrics,True,22.77102298103273,20.0,0.0,0.0,0.023711340206185594,0.0,896.0,0.0,0.0,0.0,896.0,565.0,8.0,8.0,17.031367540359497,28.0,4.561251163482666,537.0,34.79451270704158,43.0,1461.0,
1785511424435611015,1136794479140954,combined,http://127.0.0.1:8000/metrics,True,23.53983512148261,21.0,0.0,0.0,0.02439862542955329,0.0,1088.0,0.0,0.0,0.0,1056.0,730.0,13.0,13.0,27.94685411453247,33.0,5.494595050811768,697.0,45.39736592606641,51.0,1786.0,
1785511424937350025,1136794980879840,combined,http://127.0.0.1:8000/metrics,True,26.071850210428238,21.0,0.0,0.0,0.025085910652920984,0.0,1216.0,0.0,0.0,0.0,1216.0,877.0,17.0,17.0,36.77871489524841,38.0,6.369735479354858,839.0,54.78596714208834,58.0,2093.0,
1785511425439461761,1136795482991798,combined,http://127.0.0.1:8000/metrics,True,23.04759598337114,22.0,0.0,0.0,0.02577319587628868,0.0,1408.0,0.0,0.0,0.0,1376.0,1046.0,22.0,22.0,47.890281438827515,43.0,7.265894412994385,1003.0,65.65584382484667,66.0,2422.0,
