window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt1,1785511421020058898,1785511471021041172,1785511472936624185,1.915583013,500,500,0,0,0,0,10.022019130085518,308.32963426657864,183.30548802799998,182.8265265,215.15159375,221.85171684,66.17470984870968,66.57249500064516,2234.721493338,2274.62548805
