endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,185110.183109279,1788006750.6542168,1788006750.8057601,0.15154459699988365,False,
D1,0,185110.183109279,1788006750.6548133,1788006750.7243297,0.06951754598412663,False,
P0,0,185110.183109279,1788006750.6554945,1788006750.7983546,0.1428611600131262,False,
P1,0,185110.183109279,1788006750.6565478,1788006750.802177,0.14562993400613777,False,
D0,1,185111.183109279,1788006751.6558583,1788006751.7105775,0.05471787299029529,False,
D1,1,185111.183109279,1788006751.6550357,1788006751.746538,0.0915015560167376,False,
P0,1,185111.183109279,1788006751.6539352,1788006751.750752,0.09681589200044982,False,
P1,1,185111.183109279,1788006751.6544733,1788006751.7525694,0.09809472097549587,False,
D0,2,185112.183109279,1788006752.6557243,1788006752.799649,0.1439242830092553,False,
D1,2,185112.183109279,1788006752.6545613,1788006752.7328894,0.07832818297902122,False,
P0,2,185112.183109279,1788006752.655204,1788006752.7964303,0.1412253839953337,False,
P1,2,185112.183109279,1788006752.653935,1788006752.7927506,0.13881550999940373,False,
D0,3,185113.183109279,1788006753.654778,1788006753.7156272,0.06084911699872464,False,
D1,3,185113.183109279,1788006753.6554306,1788006753.7710345,0.11560299200937152,False,
P0,3,185113.183109279,1788006753.6542466,1788006753.7739685,0.11972056800732389,False,
P1,3,185113.183109279,1788006753.6539009,1788006753.743367,0.08946634197491221,False,
D0,4,185114.183109279,1788006754.6555939,1788006754.788265,0.13267022700165398,False,
D1,4,185114.183109279,1788006754.6539145,1788006754.7073789,0.05346375500084832,False,
P0,4,185114.183109279,1788006754.6545155,1788006754.7852497,0.1307338819897268,False,
P1,4,185114.183109279,1788006754.6565275,1788006754.772285,0.11575676398933865,False,
D0,5,185115.183109279,1788006755.655456,1788006755.781309,0.12585283102816902,False,
D1,5,185115.183109279,1788006755.6539128,1788006755.70921,0.05529525299789384,False,
P0,5,185115.183109279,1788006755.6562924,1788006755.7967262,0.14043362700613216,False,
P1,5,185115.183109279,1788006755.6544335,1788006755.7929173,0.13848366599995643,False,
D0,6,185116.183109279,1788006756.6543849,1788006756.713429,0.05904383401502855,False,
D1,6,185116.183109279,1788006756.6539228,1788006756.7698174,0.11589362999075092,False,
P0,6,185116.183109279,1788006756.6561382,1788006756.773282,0.11714330600807443,False,
P1,6,185116.183109279,1788006756.6549127,1788006756.7526927,0.09777958600898273,False,
D0,7,185117.183109279,1788006757.656416,1788006757.766144,0.10972779398434795,False,
D1,7,185117.183109279,1788006757.6539042,1788006757.7196321,0.06572817897540517,False,
P0,7,185117.183109279,1788006757.6555076,1788006757.7942965,0.13878911797655746,False,
P1,7,185117.183109279,1788006757.6545212,1788006757.79056,0.13603824799065478,False,
D0,8,185118.183109279,1788006758.655124,1788006758.7566123,0.1014880400034599,False,
D1,8,185118.183109279,1788006758.6539056,1788006758.7225354,0.06862966498010792,False,
P0,8,185118.183109279,1788006758.6543524,1788006758.7631238,0.10877080599311739,False,
P1,8,185118.183109279,1788006758.6560035,1788006758.7606344,0.10463094900478609,False,
D0,9,185119.183109279,1788006759.6563182,1788006759.8119247,0.1556057569978293,False,
D1,9,185119.183109279,1788006759.6545236,1788006759.7381618,0.0836378640087787,False,
P0,9,185119.183109279,1788006759.6558328,1788006759.8047683,0.14893488000961952,False,
P1,9,185119.183109279,1788006759.6539385,1788006759.8085558,0.1546169240027666,False,
