endpoint_id,schedule_index,scheduled_monotonic_s,actual_start_wall_s,actual_finish_wall_s,scrape_latency_s,missed,error
D0,0,188480.153468283,1788010120.6244311,1788010120.7695434,0.14511335498536937,False,
D1,0,188480.153468283,1788010120.6251478,1788010120.7862418,0.16109440400032327,False,
P0,0,188480.153468283,1788010120.6258447,1788010120.7792351,0.15339148900238797,False,
P1,0,188480.153468283,1788010120.6266415,1788010120.7830117,0.15637116000289097,False,
D0,1,188481.153468283,1788010121.6273353,1788010121.77895,0.1516142089967616,False,
D1,1,188481.153468283,1788010121.6243007,1788010121.6975944,0.07329377002315596,False,
P0,1,188481.153468283,1788010121.6249,1788010121.7753375,0.1504369619942736,False,
P1,1,188481.153468283,1788010121.6254854,1788010121.7704608,0.144975630013505,False,
D0,2,188482.153468283,1788010122.62495,1788010122.7687585,0.14380809699650854,False,
D1,2,188482.153468283,1788010122.626696,1788010122.765658,0.13896076497621834,False,
P0,2,188482.153468283,1788010122.6254992,1788010122.7718418,0.14634214399848133,False,
P1,2,188482.153468283,1788010122.6242957,1788010122.7223828,0.0980873639928177,False,
D0,3,188483.153468283,1788010123.6242962,1788010123.7687037,0.14440746899344958,False,
D1,3,188483.153468283,1788010123.624922,1788010123.7628722,0.13795057398965582,False,
P0,3,188483.153468283,1788010123.6254628,1788010123.7761214,0.15065842200419866,False,
P1,3,188483.153468283,1788010123.6260192,1788010123.7724257,0.14640630900976248,False,
D0,4,188484.153468283,1788010124.624919,1788010124.7722757,0.1473564080079086,False,
D1,4,188484.153468283,1788010124.6265662,1788010124.7793987,0.1528324109967798,False,
P0,4,188484.153468283,1788010124.6254482,1788010124.7763462,0.15089786998578347,False,
P1,4,188484.153468283,1788010124.62429,1788010124.75804,0.13375014800112695,False,
D0,5,188485.153468283,1788010125.6242871,1788010125.7721097,0.14782204499351792,False,
D1,5,188485.153468283,1788010125.6254237,1788010125.754301,0.1288778409943916,False,
P0,5,188485.153468283,1788010125.6273863,1788010125.7753878,0.14800085499882698,False,
P1,5,188485.153468283,1788010125.6248868,1788010125.7691412,0.1442542579898145,False,
D0,6,188486.153468283,1788010126.6242795,1788010126.788241,0.1639608420082368,False,
D1,6,188486.153468283,1788010126.625952,1788010126.791614,0.1656621919828467,False,
P0,6,188486.153468283,1788010126.626899,1788010126.7849915,0.15809257197543047,False,
P1,6,188486.153468283,1788010126.6248193,1788010126.7807689,0.15594932698877528,False,
D0,7,188487.153468283,1788010127.6249697,1788010127.7664013,0.1414313220011536,False,
D1,7,188487.153468283,1788010127.6255503,1788010127.7732663,0.14771613798802719,False,
P0,7,188487.153468283,1788010127.6267793,1788010127.7701998,0.14342032599961385,False,
P1,7,188487.153468283,1788010127.6242971,1788010127.7281327,0.1038358139921911,False,
D0,8,188488.153468283,1788010128.625313,1788010128.7695942,0.14428077300544828,False,
D1,8,188488.153468283,1788010128.626487,1788010128.7651684,0.1386816410231404,False,
P0,8,188488.153468283,1788010128.6259334,1788010128.7316272,0.1056933089857921,False,
P1,8,188488.153468283,1788010128.624292,1788010128.773788,0.14949565602000803,False,
D0,9,188489.153468283,1788010129.6258972,1788010129.7892094,0.1633122579951305,False,
D1,9,188489.153468283,1788010129.626927,1788010129.7933881,0.16646084500825964,False,
P0,9,188489.153468283,1788010129.624913,1788010129.7848146,0.15990070899715647,False,
P1,9,188489.153468283,1788010129.624293,1788010129.733131,0.10883821698371321,False,
D0,10,188490.153468283,1788010130.6259978,1788010130.779629,0.15363075898494571,False,
D1,10,188490.153468283,1788010130.626862,1788010130.783901,0.15703900897642598,False,
P0,10,188490.153468283,1788010130.6251044,1788010130.7876182,0.16251350101083517,False,
P1,10,188490.153468283,1788010130.6242845,1788010130.7506862,0.12640167199424468,False,
D0,11,188491.153468283,1788010131.6247609,1788010131.7703404,0.14557973499177024,False,
D1,11,188491.153468283,1788010131.6252322,1788010131.7672205,0.1419883010094054,False,
P0,11,188491.153468283,1788010131.624292,1788010131.7186286,0.09433715301565826,False,
P1,11,188491.153468283,1788010131.625813,1788010131.754416,0.12860270898090675,False,
D0,12,188492.153468283,1788010132.624261,1788010132.7807174,0.15645622601732612,False,
D1,12,188492.153468283,1788010132.6261213,1788010132.7770958,0.1509743200149387,False,
P0,12,188492.153468283,1788010132.6247334,1788010132.7229085,0.09817502900841646,False,
P1,12,188492.153468283,1788010132.6252024,1788010132.771027,0.14582464899285696,False,
D0,13,188493.153468283,1788010133.6259904,1788010133.7837281,0.1577374459884595,False,
D1,13,188493.153468283,1788010133.6264129,1788010133.7517343,0.12532105698483065,False,
P0,13,188493.153468283,1788010133.6251018,1788010133.77611,0.15100804099347442,False,
P1,13,188493.153468283,1788010133.6242678,1788010133.7803228,0.1560551539878361,False,
D0,14,188494.153468283,1788010134.6242619,1788010134.7790492,0.15478736098157242,False,
D1,14,188494.153468283,1788010134.625764,1788010134.7839468,0.15818285799468867,False,
P0,14,188494.153468283,1788010134.624726,1788010134.7910976,0.16637137599173002,False,
P1,14,188494.153468283,1788010134.6251929,1788010134.7878141,0.1626210450194776,False,
D0,15,188495.153468283,1788010135.6247017,1788010135.7687054,0.14400374601245858,False,
D1,15,188495.153468283,1788010135.6264913,1788010135.7746234,0.14813174697337672,False,
P0,15,188495.153468283,1788010135.6255167,1788010135.7719717,0.1464548239891883,False,
P1,15,188495.153468283,1788010135.6242704,1788010135.7772686,0.15299836499616504,False,
D0,16,188496.153468283,1788010136.624728,1788010136.7774353,0.1527070100128185,False,
D1,16,188496.153468283,1788010136.6264253,1788010136.7801037,0.1536778769805096,False,
P0,16,188496.153468283,1788010136.6242642,1788010136.7717369,0.1474724980071187,False,
P1,16,188496.153468283,1788010136.6256201,1788010136.775139,0.14951882298919372,False,
D0,17,188497.153468283,1788010137.624786,1788010137.7695017,0.14471404501819052,False,
D1,17,188497.153468283,1788010137.6270075,1788010137.7882583,0.16125084200757556,False,
P0,17,188497.153468283,1788010137.6242688,1788010137.7830234,0.1587545539950952,False,
P1,17,188497.153468283,1788010137.6253827,1788010137.785763,0.16038024699082598,False,
D0,18,188498.153468283,1788010138.625199,1788010138.7211618,0.09596263398998417,False,
D1,18,188498.153468283,1788010138.6265397,1788010138.7474737,0.12093386700144038,False,
P0,18,188498.153468283,1788010138.6242647,1788010138.744457,0.1201922949985601,False,
P1,18,188498.153468283,1788010138.6247334,1788010138.7498412,0.12510721100261435,False,
D0,19,188499.153468283,1788010139.6251948,1788010139.7557635,0.13056829199194908,False,
D1,19,188499.153468283,1788010139.6263316,1788010139.7743142,0.14798222499666736,False,
P0,19,188499.153468283,1788010139.6247325,1788010139.7690668,0.14433418097905815,False,
