unix_ns,monotonic_ns,event,client_request_id,internal_request_id,route_index,stage,upstream_url,http_status,bytes,prefill_http,decode_http,traceparent,error
1785364434882760050,989804926290676,proxy_arrival,baseline_short-00000-21625f3ea815,,,,,,,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364434886035392,989804929565938,proxy_route,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,,,,,10.1.0.6:32327,10.1.0.3:33327,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364434887044898,989804930574650,upstream_dispatch,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435040748081,989805084278599,upstream_headers,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435523279567,989805566810175,upstream_first_chunk,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435528372586,989805571903348,upstream_complete,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435530760225,989805574290070,upstream_dispatch,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,decode,http://10.1.0.3:33327/v1/completions,,,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435618454501,989805661985110,upstream_headers,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435725646879,989805769177444,upstream_first_chunk,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,decode,http://10.1.0.3:33327/v1/completions,200,377,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364435885457865,989805928988322,proxy_arrival,baseline_short-00001-55c49c43cc27,,,,,,,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435888481190,989805932010949,proxy_route,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,,,,,10.1.0.6:32327,10.1.0.3:33327,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435890934496,989805934463864,upstream_dispatch,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435899378704,989805942908579,upstream_headers,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435958991015,989806002521380,upstream_first_chunk,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435963020948,989806006551530,upstream_complete,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435965908825,989806009438677,upstream_dispatch,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,decode,http://10.1.0.3:33327/v1/completions,,,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364435974033069,989806017563109,upstream_headers,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364436121748625,989806165279104,upstream_first_chunk,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,decode,http://10.1.0.3:33327/v1/completions,200,378,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364436886139872,989806929670117,proxy_arrival,baseline_short-00002-f58ddc05efc7,,,,,,,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436889319645,989806932849463,proxy_route,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,,,,,10.1.0.6:32327,10.1.0.3:33327,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436891391464,989806934920879,upstream_dispatch,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436899396615,989806942926524,upstream_headers,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436970377167,989807013907636,upstream_first_chunk,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436974926616,989807018457394,upstream_complete,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,prefill,http://10.1.0.6:32327/v1/completions,200,710,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436978486998,989807022016950,upstream_dispatch,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,decode,http://10.1.0.3:33327/v1/completions,,,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364436984430906,989807027960927,upstream_headers,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364437106582961,989807150113602,upstream_first_chunk,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,decode,http://10.1.0.3:33327/v1/completions,200,378,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364437513322601,989807556853196,upstream_complete,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,decode,http://10.1.0.3:33327/v1/completions,200,12485,,,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364437517886570,989807561416964,proxy_complete,baseline_short-00000-21625f3ea815,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00000-21625f3ea815_0b4374fc0ff04a5f8df40523fbb6939e,0,,,,,10.1.0.6:32327,10.1.0.3:33327,00-86fd469fdd9b45f1ac4ec19dd23302e2-53a14a6d423d4d7c-01,
1785364437882770354,989807926300812,proxy_arrival,baseline_short-00003-1267b44f1d37,,,,,,,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437884844975,989807928375425,proxy_route,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,,,,,10.1.0.6:32327,10.1.0.3:33327,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437886591433,989807930121025,upstream_dispatch,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437902874315,989807946404746,upstream_headers,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437917940508,989807961471126,upstream_complete,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,decode,http://10.1.0.3:33327/v1/completions,200,12485,,,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364437920258407,989807963788315,proxy_complete,baseline_short-00001-55c49c43cc27,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00001-55c49c43cc27_be75ef140ee24a1390b4c8692595af61,1,,,,,10.1.0.6:32327,10.1.0.3:33327,00-13d3eac3b41d433ba0927fe68f832b69-56fbb28ec4b049a6-01,
1785364437966126843,989808009657334,upstream_first_chunk,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437968406560,989808011937322,upstream_complete,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437970509571,989808014039423,upstream_dispatch,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,decode,http://10.1.0.3:33327/v1/completions,,,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364437977553701,989808021083656,upstream_headers,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364438143084869,989808186615379,upstream_first_chunk,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,decode,http://10.1.0.3:33327/v1/completions,200,377,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364438882635275,989808926165758,proxy_arrival,baseline_short-00004-f809f4d91c81,,,,,,,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438884658662,989808928189204,proxy_route,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,,,,,10.1.0.6:32327,10.1.0.3:33327,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438886284633,989808929814175,upstream_dispatch,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438895508961,989808939038909,upstream_complete,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,decode,http://10.1.0.3:33327/v1/completions,200,12484,,,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364438899025276,989808942555001,proxy_complete,baseline_short-00002-f58ddc05efc7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00002-f58ddc05efc7_bb7cf9cee5e94b99a5f7c188db0c47ea,2,,,,,10.1.0.6:32327,10.1.0.3:33327,00-917bf4a7b7df454baa5900a9ede73a1e-9fbecfd27b894199-01,
1785364438904560760,989808948090335,upstream_headers,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438972532126,989809016062614,upstream_first_chunk,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438976319893,989809019850668,upstream_complete,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438979806198,989809023336124,upstream_dispatch,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,decode,http://10.1.0.3:33327/v1/completions,,,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364438987153895,989809030683950,upstream_headers,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364439121786496,989809165317076,upstream_first_chunk,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,decode,http://10.1.0.3:33327/v1/completions,200,380,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364439883433453,989809926963898,proxy_arrival,baseline_short-00005-7c6bf07db1ec,,,,,,,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439885769525,989809929300034,proxy_route,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,,,,,10.1.0.6:32327,10.1.0.3:33327,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439888273087,989809931802751,upstream_dispatch,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439906736403,989809950266959,upstream_headers,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439936423182,989809979953727,upstream_complete,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,decode,http://10.1.0.3:33327/v1/completions,200,12411,,,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364439941044219,989809984574517,proxy_complete,baseline_short-00003-1267b44f1d37,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00003-1267b44f1d37_428543edd6bf487ca44764fb3518656f,3,,,,,10.1.0.6:32327,10.1.0.3:33327,00-e58abb9e484c44faa2094dbf9a5b9a9b-fa093626f8a3404e-01,
1785364439974647732,989810018178081,upstream_first_chunk,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439978151597,989810021682236,upstream_complete,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,prefill,http://10.1.0.6:32327/v1/completions,200,712,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439980995791,989810024525763,upstream_dispatch,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,decode,http://10.1.0.3:33327/v1/completions,,,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364439990150836,989810033681251,upstream_headers,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364440158175786,989810201706439,upstream_first_chunk,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,decode,http://10.1.0.3:33327/v1/completions,200,380,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
1785364440883990683,989810927521233,proxy_arrival,baseline_short-00006-ce8b38c10d4d,,,,,,,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440886520924,989810930051429,proxy_route,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,,,,,10.1.0.6:32327,10.1.0.3:33327,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440888510546,989810932040173,upstream_dispatch,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440909708507,989810953239012,upstream_complete,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,decode,http://10.1.0.3:33327/v1/completions,200,12482,,,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364440914839265,989810958369737,upstream_headers,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440917963939,989810961493774,proxy_complete,baseline_short-00004-f809f4d91c81,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00004-f809f4d91c81_b503d329c5a74c24b499888f7e686a64,4,,,,,10.1.0.6:32327,10.1.0.3:33327,00-8511f779de584431b09b5dceca4e1f5e-e3ef9b0fa8754c71-01,
1785364440971797865,989811015328386,upstream_first_chunk,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440975198822,989811018729464,upstream_complete,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,prefill,http://10.1.0.6:32327/v1/completions,200,709,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440977863955,989811021393780,upstream_dispatch,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,decode,http://10.1.0.3:33327/v1/completions,,,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364440986393773,989811029923835,upstream_headers,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,decode,http://10.1.0.3:33327/v1/completions,200,,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364441137105799,989811180636267,upstream_first_chunk,baseline_short-00006-ce8b38c10d4d,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00006-ce8b38c10d4d_07dc92e515244304b3eeca89415bf69c,6,decode,http://10.1.0.3:33327/v1/completions,200,377,,,00-8d528db050004ae8b60fb0d70ba78da5-daf5dce2f6cb4746-01,
1785364441884581816,989811928112097,proxy_arrival,baseline_short-00007-1ae627f6b0e7,,,,,,,,,00-ef6aa8532ed6441fa095227a6b8c6934-4d08b55f28d549e4-01,
1785364441887257695,989811930788373,proxy_route,baseline_short-00007-1ae627f6b0e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00007-1ae627f6b0e7_07aa527b96b64181b5ef504937fedc71,7,,,,,10.1.0.6:32327,10.1.0.3:33327,00-ef6aa8532ed6441fa095227a6b8c6934-4d08b55f28d549e4-01,
1785364441889714937,989811933244699,upstream_dispatch,baseline_short-00007-1ae627f6b0e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00007-1ae627f6b0e7_07aa527b96b64181b5ef504937fedc71,7,prefill,http://10.1.0.6:32327/v1/completions,,,,,00-ef6aa8532ed6441fa095227a6b8c6934-4d08b55f28d549e4-01,
1785364441911751623,989811955282258,upstream_headers,baseline_short-00007-1ae627f6b0e7,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00007-1ae627f6b0e7_07aa527b96b64181b5ef504937fedc71,7,prefill,http://10.1.0.6:32327/v1/completions,200,,,,00-ef6aa8532ed6441fa095227a6b8c6934-4d08b55f28d549e4-01,
1785364441950071875,989811993602296,upstream_complete,baseline_short-00005-7c6bf07db1ec,___prefill_addr_10.1.0.6:34327___decode_addr_10.1.0.3:34327_baseline_short-00005-7c6bf07db1ec_2b6b01997f18496faff722a8d8c5d5f4,5,decode,http://10.1.0.3:33327/v1/completions,200,12493,,,00-dcea9bd274a24512aa0fca73353a038e-138df46e4e9f4c49-01,
