unix_ts,host,gpu_index,gpu_uuid,power_w,sm_clock_mhz,gpu_util_pct
1786139225.548593,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139225.548593,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139225.548593,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139226.049038,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139226.049038,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139226.049038,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139226.049038,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139226.549523,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139226.549523,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139226.549523,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139226.549523,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139227.049974,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139227.049974,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139227.049974,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139227.049974,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139227.550421,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139227.550421,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139227.550421,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139227.550421,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139228.050866,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139228.050866,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139228.050866,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139228.050866,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139228.551312,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139228.551312,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139228.551312,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139228.551312,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139229.051762,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139229.051762,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139229.051762,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139229.051762,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139229.552210,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139229.552210,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139229.552210,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139229.552210,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139230.052660,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139230.052660,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139230.052660,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139230.052660,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139230.553106,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139230.553106,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139230.553106,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139230.553106,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139231.053561,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139231.053561,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139231.053561,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139231.053561,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139231.554007,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139231.554007,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139231.554007,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139231.554007,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139232.054455,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139232.054455,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139232.054455,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139232.054455,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139232.554901,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139232.554901,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139232.554901,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139232.554901,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139233.055353,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139233.055353,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139233.055353,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139233.055353,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139233.555819,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139233.555819,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139233.555819,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139233.555819,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139234.056264,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139234.056264,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139234.056264,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139234.056264,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139234.556710,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139234.556710,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139234.556710,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139234.556710,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139235.057159,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139235.057159,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139235.057159,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139235.057159,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139235.557597,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139235.557597,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139235.557597,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139235.557597,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139236.058050,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139236.058050,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139236.058050,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139236.058050,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139236.558534,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139236.558534,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139236.558534,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139236.558534,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139237.058984,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139237.058984,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139237.058984,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139237.058984,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139237.559432,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139237.559432,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139237.559432,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139237.559432,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139238.059878,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139238.059878,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139238.059878,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139238.059878,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139238.560325,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139238.560325,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139238.560325,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139238.560325,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139239.060789,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139239.060789,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139239.060789,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139239.060789,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139239.561233,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139239.561233,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139239.561233,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139239.561233,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139240.061682,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139240.061682,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139240.061682,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139240.061682,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139240.562128,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139240.562128,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139240.562128,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139240.562128,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139241.062578,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139241.062578,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139241.062578,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139241.062578,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139241.563027,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139241.563027,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139241.563027,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139241.563027,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139242.063524,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139242.063524,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139242.063524,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139242.063524,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139242.563973,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139242.563973,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139242.563973,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139242.563973,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139243.064430,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139243.064430,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139243.064430,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139243.064430,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139243.564902,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139243.564902,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139243.564902,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139243.564902,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139244.065362,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139244.065362,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139244.065362,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139244.065362,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139244.565683,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139244.565683,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139244.565683,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139244.565683,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139245.066138,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139245.066138,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139245.066138,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139245.066138,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139245.566603,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139245.566603,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139245.566603,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139245.566603,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139246.067055,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139246.067055,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139246.067055,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139246.067055,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139246.567514,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.05,210.0,0.0
1786139246.567514,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139246.567514,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139246.567514,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139247.067987,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.05,210.0,0.0
1786139247.067987,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139247.067987,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139247.067987,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139247.568464,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139247.568464,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139247.568464,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139247.568464,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139248.068914,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139248.068914,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139248.068914,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139248.068914,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139248.569365,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.11,210.0,0.0
1786139248.569365,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139248.569365,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139248.569365,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139249.069762,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.11,210.0,0.0
1786139249.069762,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139249.069762,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139249.069762,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139249.570259,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.11,210.0,0.0
1786139249.570259,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139249.570259,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139249.570259,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139250.070715,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.11,210.0,0.0
1786139250.070715,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.95,210.0,0.0
1786139250.070715,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139250.070715,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139250.571180,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139250.571180,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139250.571180,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139250.571180,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139251.071636,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139251.071636,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.9,210.0,0.0
1786139251.071636,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139251.071636,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139251.572138,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139251.572138,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139251.572138,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139251.572138,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139252.072572,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139252.072572,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139252.072572,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.88,210.0,0.0
1786139252.072572,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.46,210.0,0.0
1786139252.573030,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139252.573030,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139252.573030,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.87,210.0,0.0
1786139252.573030,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139253.073535,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139253.073535,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139253.073535,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.87,210.0,0.0
1786139253.073535,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139253.574016,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139253.574016,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139253.574016,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.87,210.0,0.0
1786139253.574016,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139254.074542,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139254.074542,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139254.074542,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.87,210.0,0.0
1786139254.074542,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.56,210.0,0.0
1786139254.574993,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139254.574993,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
1786139254.574993,ganymede,2,GPU-4c457bed-02f9-0e41-a2aa-223bc07a6d30,15.87,210.0,0.0
1786139254.574993,ganymede,3,GPU-4fcfdc09-de3b-156a-5d01-453f2b97235f,16.51,210.0,0.0
1786139255.075516,ganymede,0,GPU-07e36d4f-3eca-a88d-1c31-445fc0d863e8,16.06,210.0,0.0
1786139255.075516,ganymede,1,GPU-1a75a85d-1f07-6519-507b-f1ff9def0ab9,15.85,210.0,0.0
