adaptive,attempt,axis,candidate_id,control_inclusive_duration_sum_s,control_inclusive_energy_sum_j,decode_frequency_mhz,duration_s,early_stop_reason,end,energy_statistic,event,grid_index,latency_statistic,mean_power_w,measured_energy_j,measured_power_w,prefill_frequency_mhz,probe_id,repeat_index,request_duration_sum_s,request_energy_sum_j,sample_count,search_stage,slo_met,start,tpot_ms,ttft_ms,workload_id
True,1,D,production-00209-attempt-1-energy-refine-D-5,45.64657807350159,5514.924673784524,825,44.62778615951538,stable_with_slo_headroom,1788698232.0906494,mean_request_energy_j,probe_candidate_aggregated,5,p95,121.82959675463567,1797.7045123366017,121.82961946850162,1200,production-00209-attempt-1-energy-refine-D-5,,44.26767945289612,5393.113537009805,3,energy-refine,True,1788698187.4628632,57.13094232955436,182.7789137721993,decode_heavy
False,1,,production-00209-attempt-1-confirm,45.587565422058105,5502.334015838802,900,44.43744134902954,,1788698278.1146326,mean_request_energy_j,probe_candidate_aggregated,,p95,121.94496880127608,1793.6531765957673,121.94496347371522,1200,production-00209-attempt-1-confirm,,44.12612986564636,5380.959529787302,3,confirmation,True,1788698233.6771913,56.96099526020607,180.13350467663258,decode_heavy
True,1,P,production-00273-attempt-1-binary-slo-P-8,26.01607656478882,3230.686408061534,1500,22.466432094573975,stable_with_slo_headroom,1788698924.1992714,mean_request_energy_j,probe_candidate_aggregated,8,p95,130.87323146616518,965.8894469601413,130.8739263096845,1710,production-00273-attempt-1-binary-slo-P-8,,22.141031503677368,2897.668340880424,3,binary-slo,True,1788698901.7328393,56.39343090441562,225.36963544553146,balanced_medium
True,1,P,production-00273-attempt-1-binary-slo-P-3,24.437496662139893,3089.0870766192675,1500,22.49754500389099,stable_with_slo_headroom,1788698949.134577,mean_request_energy_j,probe_candidate_aggregated,3,p95,130.46283513899232,964.6247809492052,130.4629177961838,1200,production-00273-attempt-1-binary-slo-P-3,,22.181599378585815,2893.8743428476155,3,binary-slo,True,1788698926.637032,56.39222385572622,227.20117277931422,balanced_medium
True,1,P,production-00273-attempt-1-binary-slo-P-1,24.45362377166748,3094.5927828624845,1500,22.540557622909546,stable_with_slo_headroom,1788698974.0991898,mean_request_energy_j,probe_candidate_aggregated,1,p95,130.63878739529068,967.1205467693508,130.63880202037512,1005,production-00273-attempt-1-binary-slo-P-1,,22.209036827087402,2901.3616403080523,3,binary-slo,True,1788698951.5586321,56.390354946057684,236.30211488343775,balanced_medium
True,1,P,production-00273-attempt-1-binary-slo-P-0,23.649556159973145,3028.386069662869,1500,22.541192531585693,stable_with_slo_headroom,1788698998.1947463,mean_request_energy_j,probe_candidate_aggregated,0,p95,130.62511001716544,967.7866157504419,130.62498352332068,900,production-00273-attempt-1-binary-slo-P-0,,22.226659536361694,2903.359847251326,3,binary-slo,True,1788698975.6535537,56.39136703070766,244.59654389647767,balanced_medium
True,1,P,production-00273-attempt-1-energy-refine-P-2,23.59914803504944,3053.3210590668023,1500,22.45321488380432,stable_with_slo_headroom,1788699022.1857696,mean_request_energy_j,probe_candidate_aggregated,2,p95,131.97564023744175,976.16386849309,131.97558661405873,1110,production-00273-attempt-1-energy-refine-P-2,,22.189637422561646,2928.49160547927,3,energy-refine,True,1788698999.7325547,56.393151056831776,230.69120049476624,balanced_medium
True,1,P,production-00273-attempt-1-energy-refine-P-4,23.58005928993225,3081.377248529345,1500,22.375799417495728,stable_with_slo_headroom,1788699046.1082318,mean_request_energy_j,probe_candidate_aggregated,4,p95,133.1935418298492,983.8803491977354,133.19348790364117,1305,production-00273-attempt-1-energy-refine-P-4,,22.160541772842407,2951.641047593206,3,energy-refine,True,1788699023.7324324,56.39474204059427,221.11947446828708,balanced_medium
True,1,D,production-00273-attempt-1-binary-slo-D-7,25.182193756103516,3008.186843328178,975,22.75877594947815,stable_with_slo_headroom,1788699071.644246,mean_request_energy_j,probe_candidate_aggregated,7,p95,123.40343089070105,927.0691925225159,123.40342291790118,1200,production-00273-attempt-1-binary-slo-D-7,,22.537522315979004,2781.2075775675476,3,binary-slo,True,1788699048.8854702,57.32562979105787,227.58948332630098,balanced_medium
True,1,D,production-00273-attempt-1-binary-slo-D-3,24.38808035850525,2920.019875254482,675,23.31277084350586,stable_with_slo_headroom,1788699096.53918,mean_request_energy_j,probe_candidate_aggregated,3,p95,122.03204717246017,933.1486989309391,122.03206205347465,1200,production-00273-attempt-1-binary-slo-D-3,,22.940253496170044,2799.446096792817,3,binary-slo,True,1788699073.2264092,58.39274993292827,228.06419945554808,balanced_medium
True,1,D,production-00273-attempt-1-binary-slo-D-1,24.77948260307312,2938.6090939454734,525,23.702174425125122,stable_with_slo_headroom,1788699121.822002,mean_request_energy_j,probe_candidate_aggregated,1,p95,120.69602604731078,938.6343320310116,120.69597263430082,1200,production-00273-attempt-1-binary-slo-D-1,,23.330536127090454,2815.9029960930347,3,binary-slo,True,1788699098.1198275,59.413154973780486,229.69414425315335,balanced_medium
True,1,D,production-00273-attempt-1-binary-slo-D-0,25.099356174468994,2963.9439323320985,450,23.91425657272339,stable_with_slo_headroom,1788699147.3255765,mean_request_energy_j,probe_candidate_aggregated,0,p95,120.17307562712799,946.9632575636109,120.1730738658171,1200,production-00273-attempt-1-binary-slo-D-0,,23.63998556137085,2840.8897726908326,3,binary-slo,True,1788699123.41132,60.2156848048124,227.83774349372834,balanced_medium
True,1,D,production-00273-attempt-1-energy-refine-D-6,24.091455459594727,2912.282897170633,900,22.932819843292236,stable_with_slo_headroom,1788699171.8136222,mean_request_energy_j,probe_candidate_aggregated,6,p95,122.9956184555443,927.2189196435114,122.99555820152268,1200,production-00273-attempt-1-energy-refine-D-6,,22.615901231765747,2781.656758930534,3,energy-refine,True,1788699148.8808024,57.55893712905492,225.010870792903,balanced_medium
True,1,D,production-00273-attempt-1-energy-refine-D-8,23.882264375686646,2901.833711165935,1050,22.776647090911865,stable_with_slo_headroom,1788699196.0914712,mean_request_energy_j,probe_candidate_aggregated,8,p95,123.88544359294565,927.5566614021858,123.88513184659752,1200,production-00273-attempt-1-energy-refine-D-8,,22.4616379737854,2782.6699842065573,3,energy-refine,True,1788699173.314824,57.122300139822684,233.7161765433848,balanced_medium
False,1,,production-00273-attempt-1-confirm,23.96907329559326,2904.422726497054,975,22.796491146087646,,1788699220.457245,mean_request_energy_j,probe_candidate_aggregated,,p95,123.56302794611156,927.9082571702698,123.56307243175299,1200,production-00273-attempt-1-confirm,,22.528784036636353,2783.7247715108097,3,confirmation,True,1788699197.660754,57.32392168889834,223.72379677835852,balanced_medium
True,1,P,production-00329-attempt-1-binary-slo-P-8,49.32094359397888,6395.765340905637,1500,46.28074097633362,,1788699658.4930058,mean_request_energy_j,probe_candidate_aggregated,8,p95,132.88053707731453,2036.2063253546755,132.8808937393997,1710,production-00329-attempt-1-binary-slo-P-8,,45.970757722854614,6108.618976064026,3,binary-slo,False,1788699612.2122648,58.137408249381494,503.1511370325461,both_heavy
True,1,P,production-00329-attempt-1-binary-slo-P-12,47.561163902282715,6476.193420812488,1500,46.17126989364624,,1788699706.5235417,mean_request_energy_j,probe_candidate_aggregated,12,p95,137.77897204631157,2107.342363341401,137.7790619819399,2115,production-00329-attempt-1-binary-slo-P-12,,45.88528275489807,6322.027090024203,3,binary-slo,True,1788699660.3522718,58.13907577345769,463.3445797255263,both_heavy
True,1,P,production-00329-attempt-1-binary-slo-P-10,47.60392761230469,6416.134931776673,1500,46.13047242164612,,1788699754.5372424,mean_request_energy_j,probe_candidate_aggregated,10,p95,136.41881235392188,2087.4399518606565,136.41885165840912,1920,production-00329-attempt-1-binary-slo-P-10,,45.905104637145996,6262.319855581969,3,binary-slo,True,1788699708.40677,58.137045033166515,473.0388024705462,both_heavy
True,1,P,production-00329-attempt-1-binary-slo-P-9,47.65732502937317,6415.0466846339405,1500,46.21736717224121,,1788699802.602135,mean_request_energy_j,probe_candidate_aggregated,9,p95,136.216601493016,2086.1815521332123,136.21658077808434,1815,production-00329-attempt-1-binary-slo-P-9,,45.94553518295288,6258.5446563996375,3,binary-slo,True,1788699756.3847678,58.13739563238022,485.31173071824014,both_heavy
True,1,D,production-00329-attempt-1-binary-slo-D-7,48.7946662902832,6102.008283060044,975,47.698793172836304,,1788699851.856832,mean_request_energy_j,probe_candidate_aggregated,7,p95,126.04256054881644,1990.5248960716028,126.0425625854188,1815,production-00329-attempt-1-binary-slo-D-7,,47.37744665145874,5971.574688214809,3,binary-slo,True,1788699804.1580389,60.01429073083416,483.574477059301,both_heavy
True,1,D,production-00329-attempt-1-binary-slo-D-3,50.534730672836304,6210.0372454077005,675,49.433860063552856,,1788699902.8098664,mean_request_energy_j,probe_candidate_aggregated,3,p95,123.92841084790709,2028.2626233038802,123.92840568949843,1815,production-00329-attempt-1-binary-slo-D-3,,49.09921646118164,6084.787869911641,3,binary-slo,True,1788699853.3760064,62.2511924908259,487.46295504970476,both_heavy
True,1,D,production-00329-attempt-1-binary-slo-D-1,52.1964008808136,6327.43092995137,525,51.110796213150024,,1788699955.5435495,mean_request_energy_j,probe_candidate_aggregated,1,p95,122.2625985989277,2066.9381809085608,122.26260105754504,1815,production-00329-attempt-1-binary-slo-D-1,,50.717182636260986,6200.814542725682,3,binary-slo,True,1788699904.4327533,64.35391506819309,489.78375137085095,both_heavy
True,1,D,production-00329-attempt-1-binary-slo-D-0,53.45656132698059,6437.257248044014,450,52.314255475997925,,1788700009.4179518,mean_request_energy_j,probe_candidate_aggregated,0,p95,121.3426553625614,2101.401729064683,121.34263937404889,1815,production-00329-attempt-1-binary-slo-D-0,,51.95374345779419,6304.205187194049,3,binary-slo,True,1788699957.1036963,65.9730260601888,490.05072941072285,both_heavy
True,1,D,production-00329-attempt-1-energy-refine-D-6,49.177796363830566,6082.267987243831,900,48.027756690979004,,1788700059.0654504,mean_request_energy_j,probe_candidate_aggregated,6,p95,124.88247731055395,1985.8554924751322,124.88248014027484,1815,production-00329-attempt-1-energy-refine-D-6,,47.70538353919983,5957.566477425396,3,energy-refine,True,1788700011.0376937,60.46610399893503,476.5626862295903,both_heavy
True,1,D,production-00329-attempt-1-energy-refine-D-8,48.4428071975708,6051.547342583537,1050,47.39254975318909,,1788700108.025198,mean_request_energy_j,probe_candidate_aggregated,8,p95,126.06469688952257,1977.567136420558,126.06470202344087,1815,production-00329-attempt-1-energy-refine-D-8,,47.06076765060425,5932.701409261674,3,energy-refine,True,1788700060.6326482,59.61736101351277,478.64657305181026,both_heavy
True,1,D,production-00329-attempt-1-energy-refine-D-9,48.23927664756775,6065.03065251559,1125,47.08392262458801,,1788700156.6925557,mean_request_energy_j,probe_candidate_aggregated,9,p95,126.91673091326741,1979.8514455718298,126.91675898507377,1815,production-00329-attempt-1-energy-refine-D-9,,46.79882860183716,5939.55433671549,3,energy-refine,True,1788700109.608633,59.28609627504449,476.1166416457854,both_heavy
False,1,,production-00329-attempt-1-confirm,48.483527421951294,6076.19940199703,1050,47.33421540260315,,1788700205.5895762,mean_request_energy_j,probe_candidate_aggregated,,p95,126.5144336907559,1984.4961906298995,126.51444075404423,1815,production-00329-attempt-1-confirm,,47.057781457901,5953.4885718896985,3,confirmation,True,1788700158.2553608,59.61620519234452,478.7638528039679,both_heavy
