phase,request_id,p_mhz,d_mhz,input_len,output_len,burst_size,rank,rep,background_target,background_active,status,error,ttft_ms,tpot_ms,client_first_chunk_ms,client_done_ms,chunks,t_request_received_ms,t_route_selected_ms,t_prefill_started_ms,t_prefill_completed_ms,t_kv_handoff_completed_ms,t_decode_request_started_ms,t_decode_response_headers_received_ms,t_decode_first_real_chunk_received_ms,t_decode_first_real_chunk_forwarded_ms,t_decode_last_chunk_received_ms,t_response_completed_ms
bursts_reference,k1-bursts_reference-000011,2520,1500,1024,16,1,0,3,,,ok,,276.8151699565351,56.94768813749155,276.8787872046232,1133.4458193741739,16,0.05053402855992317,0.10470207780599594,0.21356530487537384,197.18680018559098,197.19058508053422,197.2770392894745,210.43787524104118,276.865703985095,276.8727643415332,1131.0810260474682,1131.0984259471297
bursts_reference,k1-bursts_reference-000013,2520,1500,1024,16,2,1,0,,,ok,,509.5470123924315,60.47077951952815,509.5939892344177,1419.275885913521,16,0.0348798930644989,0.04979688674211502,0.12488896027207375,419.5792740210891,419.5834659039974,419.68288319185376,436.7692209780216,509.581892285496,509.5880990847945,1416.6435850784183,1416.661391966045
bursts_reference,k1-bursts_reference-000012,2520,1500,1024,16,2,0,0,,,ok,,510.51998510956764,60.48806492860118,510.57415176182985,1422.121456824243,16,0.04650698974728584,0.06339186802506447,0.20638201385736465,421.3715656660497,421.37397173792124,421.44182510674,437.86397809162736,510.5664920993149,510.57053869590163,1417.8874660283327,1417.9023057222366
bursts_reference,k1-bursts_reference-000014,2520,1500,128,16,1,0,3,,,ok,,154.95476871728897,56.00369448463122,155.01424809917808,997.8034780360758,16,0.04325713962316513,0.058823730796575546,0.1535499468445778,81.80948393419385,81.8126411177218,81.89422078430653,90.54918494075537,154.99802585691214,155.0075327977538,995.0534431263804,995.0897437520325
bursts_reference,k1-bursts_reference-000015,2520,1500,128,16,2,0,3,,,ok,,240.43596116825938,58.23834231123328,240.51389703527093,1116.80579604581,16,0.04671188071370125,0.06413692608475685,0.16753608360886574,163.56063075363636,163.56442589312792,163.64703979343176,175.55723385885358,240.48267304897308,240.49241980537772,1114.0578077174723,1114.086867775768
bursts_reference,k1-bursts_reference-000016,2520,1500,128,16,2,1,3,,,ok,,298.1498381122947,58.05797868718704,298.19523077458143,1171.931074000895,16,0.03456277772784233,0.04915380850434303,0.12666592374444008,164.436100050807,164.43896805867553,164.50814483687282,174.8447921127081,298.1844008900225,298.19108080118895,1169.054081197828,1169.0770271234214
bursts_reference,k1-bursts_reference-000017,2520,1500,1024,16,4,0,0,,,ok,,887.47743004933,61.80862818534175,887.5616290606558,1817.1717817895114,16,0.07203593850135803,0.08821208029985428,0.19313395023345947,799.3452888913453,799.3487888015807,799.4373016990721,817.276103887707,887.5494659878314,887.5565431080759,1814.6788887679577,1814.685334917158
bursts_reference,k1-bursts_reference-000019,2520,1500,1024,16,4,2,0,,,ok,,947.8401797823608,61.731064754227795,947.8783090598881,1876.067684032023,16,0.030889175832271576,0.04353933036327362,0.11136429384350777,806.3943842425942,806.3977612182498,806.4681901596487,824.0110720507801,947.8710689581931,947.875046171248,1873.83704027161,1873.8451693207026
bursts_reference,k1-bursts_reference-000018,2520,1500,1024,16,4,1,0,,,ok,,948.5398507677019,61.739211405316986,948.5812080092728,1879.2220861651003,16,0.03671925514936447,0.05016196519136429,0.12253411114215851,806.2409078702331,806.2444790266454,806.3279590569437,824.8198442161083,948.5765700228512,948.5793132334948,1874.664741102606,1874.6698261238635
bursts_reference,k1-bursts_reference-000020,2520,1500,1024,16,4,3,0,,,ok,,1009.2763667926192,61.30078167965015,1009.307871107012,1930.9948030859232,16,0.028263311833143234,0.039118342101573944,0.10218936949968338,806.4491883851588,806.4521360211074,806.5160000696778,832.3296480812132,1009.3046301044524,1009.3064741231501,1928.8163552992046,1928.827506955713
