window_id,request_index,request_id,trace_id,client_span_id,planned_send_unix_ns,client_ready_unix_ns,actual_send_unix_ns,response_headers_unix_ns,first_token_unix_ns,completed_unix_ns,planned_to_ready_ms,client_queue_delay_ms,send_lag_ms,ttft_ms,tpot_ms,e2e_ms,planned_input_tokens,actual_input_tokens,max_tokens,actual_output_tokens,token_event_count,stream_chunk_count,token_id_event_count,token_timestamp_complete,http_status,response_request_id,outcome,timeout,cancelled,retry_count,attempt_count,response_bytes,error
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,2,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00002-6eb852336eef,a919b10b57d3456ea97e54cc42e3a11c,dccc921216a342b9,1785511814415305326,1785511814417236421,1785511814419761458,1785511814437633630,1785511814481030758,1785511815371790906,1.931095,2.525037,4.456132,61.2693,28.734198322580642,952.029448,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00002-6eb852336eef,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,1,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00001-ad32163e234d,8d66580b137040ca8ec0f16da2883434,77d430aa18e64494,1785511814395305326,1785511814395897960,1785511814397811102,1785511814436219509,1785511814482618490,1785511815388955445,0.592634,1.913142,2.505776,84.807388,29.236675967741935,991.144343,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00001-ad32163e234d,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,0,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00000-d577a7fa9912,f46f3cee3a3040c8af0b4cb7a4534e75,271133d0abae454b,1785511814375305326,1785511814386853781,1785511814390792364,1785511814433704746,1785511814484074031,1785511815392137518,11.548455,3.938583,15.487038,93.281667,29.292370548387098,1001.345154,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00000-d577a7fa9912,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,3,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00003-ff159a9030e2,8e5e264333c44b87976b0e365d40076d,13c243b979084aa3,1785511814435305326,1785511814438778332,1785511814439818429,1785511814445386542,1785511814503345566,1785511815419081172,3.473006,1.040097,4.513103,63.527137,29.539858258064516,979.262743,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00003-ff159a9030e2,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,4,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00004-042c9b278017,db94d3c863524546a3e08688639282be,feed5bfe10fd464e,1785511814455305326,1785511814456733695,1785511814459125413,1785511814468928434,1785511814527776776,1785511815448780419,1.428369,2.391718,3.820087,68.651363,29.70979493548387,989.655006,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00004-042c9b278017,success,False,False,0,1,12383,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,5,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00005-aaf854b3184c,e256b3797ed548a7a0bf7e24780f6f9b,630d287d06b74dc3,1785511814475305326,1785511814475459437,1785511814477305703,1785511814490437817,1785511814565123183,1785511815479583768,0.154111,1.846266,2.000377,87.81748,29.4987285483871,1002.278065,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00005-aaf854b3184c,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,6,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00006-60a91f632faf,e318c52d2592497281fbec9a7d6e5f79,083a5e7d416548e6,1785511814495305326,1785511814496008123,1785511814497974150,1785511814510749854,1785511814582611141,1785511815495609409,0.702797,1.966027,2.668824,84.636991,29.451557032258066,997.635259,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00006-60a91f632faf,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,7,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00007-cf65b5e4cdb5,6266b7775d2a48eea55e2fdc0b79dbb6,f344c00fd53a41ab,1785511814515305326,1785511814515567847,1785511814516937304,1785511814525805265,1785511814606326698,1785511815523088800,0.262521,1.369457,1.631978,89.389394,29.572971032258064,1006.151496,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00007-cf65b5e4cdb5,success,False,False,0,1,12364,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,8,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00008-d9230035e7e4,33cce50ab49948df9f0b9148e78c44e5,b37da7e706884c50,1785511814535305326,1785511814535954961,1785511814538225898,1785511814567206492,1785511814629534786,1785511815557497975,0.649635,2.270937,2.920572,91.308888,29.93429641935484,1019.272077,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00008-d9230035e7e4,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,10,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00010-44511a0bd4ab,21c3136da8854dc1beb244434a69db71,553ef165f0fa4399,1785511814575305326,1785511814576865297,1785511814578211492,1785511814589800092,1785511814665465934,1785511815586599346,1.559971,1.346195,2.906166,87.254442,29.713981032258065,1008.387854,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00010-44511a0bd4ab,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,9,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00009-80559a990648,8c27c457d1614a0ca01aa77a340699f5,caffdb63f54f4699,1785511814555305326,1785511814557359325,1785511814560196711,1785511814574742753,1785511814668560728,1785511815589573910,2.053999,2.837386,4.891385,108.364017,29.710102645161292,1029.377199,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00009-80559a990648,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,11,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00011-820e8fda4614,f484eb1e336b48ce9730eea2faa8213b,2878d5a479054b37,1785511814595305326,1785511814595595763,1785511814597140534,1785511814608655017,1785511814686011479,1785511815628861292,0.290437,1.544771,1.835208,88.870945,30.414510096774194,1031.720758,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00011-820e8fda4614,success,False,False,0,1,12338,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,12,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00012-e88080c0ae25,cf20e3c5a75444b5939bdf0bdfbdd7af,766a569979df4c9d,1785511814615305326,1785511814616190238,1785511814617992744,1785511814627124926,1785511814722732354,1785511815648358927,0.884912,1.802506,2.687418,104.73961,29.85892170967742,1030.366183,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00012-e88080c0ae25,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,13,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00013-5c654781e264,c1eb7d37ab1448ce8f8b949796bd92a3,e07512eff3d04156,1785511814635305326,1785511814635889359,1785511814637292286,1785511814645917595,1785511814724269134,1785511815652025419,0.584033,1.402927,1.98696,86.976848,29.927622096774193,1014.733133,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00013-5c654781e264,success,False,False,0,1,12339,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,14,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00014-5e01cace9c36,b74c996382f7435fa5f7f06001721705,97b1647fb53c4719,1785511814655305326,1785511814657563115,1785511814660089772,1785511814675665302,1785511814742867184,1785511815686898148,2.257789,2.526657,4.784446,82.777412,30.452611741935485,1026.808376,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00014-5e01cace9c36,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,15,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00015-f737cce069ea,66e5bfb8c3414146a04c3afa6a0e5ec3,dc164139ecea4c64,1785511814675305326,1785511814677570891,1785511814679077417,1785511814688690177,1785511814778655435,1785511815712578206,2.265565,1.506526,3.772091,99.578018,30.126541,1033.500789,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00015-f737cce069ea,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,16,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00016-e0f0e2e519f8,d74a0fcb9d1c4f8bbfddd4b5c56335be,c03fc9a9e60f4a7f,1785511814695305326,1785511814696123718,1785511814698002139,1785511814708168395,1785511814775379603,1785511815713265357,0.818392,1.878421,2.696813,77.377464,30.254379161290323,1015.263218,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00016-e0f0e2e519f8,success,False,False,0,1,12338,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,17,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00017-32e19b6f43dd,9d4674471ad14cd6aa742ef652e00fb6,9c82901afc7d4c8e,1785511814715305326,1785511814715762046,1785511814717875091,1785511814731183211,1785511814801955313,1785511815740485354,0.45672,2.113045,2.569765,84.080222,30.275162612903227,1022.610263,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00017-32e19b6f43dd,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,18,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00018-d67d0f8cd3ea,0094dc17e5a54ec893b76d13294363b5,084ef5a344a24b9e,1785511814735305326,1785511814735805754,1785511814737198899,1785511814745877708,1785511814830451539,1785511815770799039,0.500428,1.393145,1.893573,93.25264,30.333790322580644,1033.60014,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00018-d67d0f8cd3ea,success,False,False,0,1,12411,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,19,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00019-c44e615398bc,fb7f078dc2a24780bbd4516165411ac1,41cb45071e5a4825,1785511814755305326,1785511814757350719,1785511814760163928,1785511814780819189,1785511814852314970,1785511815802250928,2.045393,2.813209,4.858602,92.151042,30.64309541935484,1042.087,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00019-c44e615398bc,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,21,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00021-33777049cad6,006d638becd740268411cd3a011a9a09,0aa44c0ca60b41c5,1785511814795305326,1785511814796002541,1785511814797213228,1785511814809526776,1785511814885775155,1785511815824284267,0.697215,1.210687,1.907902,88.561927,30.274487483870967,1027.071039,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00021-33777049cad6,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,20,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00020-d24343e869de,01d8e37d93784a75a1f3b3b20bd35492,800a38c6140e4b6a,1785511814775305326,1785511814782104022,1785511814783298124,1785511814792432376,1785511814887974530,1785511815825043519,6.798696,1.194102,7.992798,104.676406,30.228031903225805,1041.745395,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00020-d24343e869de,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,22,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00022-e96f051c3753,b5c806ec692e4ffc80434a1ab24d6671,fb45535023ec4907,1785511814815305326,1785511814816175739,1785511814818168616,1785511814833520139,1785511814912357838,1785511815874564635,0.870413,1.992877,2.86329,94.189222,31.038928935483874,1056.396019,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00022-e96f051c3753,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,24,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00024-5260895fec5e,6df32129b95f4375af05dab1606c30bf,89ded7753d1a409f,1785511814855305326,1785511814856175156,1785511814857610237,1785511814866137829,1785511814944910334,1785511815905034305,0.86983,1.435081,2.304911,87.300097,30.971740999999998,1047.424068,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00024-5260895fec5e,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,23,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00023-6f49290b8a1d,1035dbd036754bfc927e70ae202531fc,621aa6c87e794207,1785511814835305326,1785511814835990143,1785511814837101988,1785511814845636710,1785511814948120165,1785511815906929784,0.684817,1.111845,1.796662,111.018177,30.929342548387098,1069.827796,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00023-6f49290b8a1d,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,25,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00025-5a706eb8a383,a8ac2452fd9740c2a0f541e47c98b3d7,05c4b7987f61478f,1785511814875305326,1785511814876005451,1785511814878288324,1785511814890617125,1785511814976941345,1785511815941086329,0.700125,2.282873,2.982998,98.653021,31.101451096774195,1062.798005,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00025-5a706eb8a383,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,26,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00026-f31b19e2f1a0,1d8bd92e5aaf4d5ba68738e2f4f8823b,e5bdaa5ce2ee4678,1785511814895305326,1785511814896123331,1785511814897618341,1785511814906477584,1785511815003608675,1785511815961330846,0.818005,1.49501,2.313015,105.990334,30.894263580645163,1063.712505,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00026-f31b19e2f1a0,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,27,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00027-c09ac2a6c26f,b273e1b96d924e42a952e46638925a16,93ca36d1a3674724,1785511814915305326,1785511814916091302,1785511814917444737,1785511814926084245,1785511815006804363,1785511815961936520,0.785976,1.353435,2.139411,89.359626,30.810714741935485,1044.491783,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00027-c09ac2a6c26f,success,False,False,0,1,12400,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,28,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00028-22d6c7d11b9d,a34c8fa6362f4129821c0f362b381a25,0d5bd2e0d3fd4be3,1785511814935305326,1785511814936170703,1785511814938886626,1785511814954392958,1785511815032222194,1785511815999959094,0.865377,2.715923,3.5813,93.335568,31.21731935483871,1061.072468,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00028-22d6c7d11b9d,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,29,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00029-1393a5cfdb8b,bc78561498a84fb59a16f33422bb0da8,ddf374f595014825,1785511814955305326,1785511814956576964,1785511814957955761,1785511814972912071,1785511815064650224,1785511816035259834,1.271638,1.378797,2.650435,106.694463,31.309987419354837,1077.304073,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00029-1393a5cfdb8b,success,False,False,0,1,12336,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,30,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00030-814ba431c214,b14b2d290ac54802922f039be5d02fe7,8427e1621d454688,1785511814975305326,1785511814978945651,1785511814980433898,1785511814989129629,1785511815066991825,1785511816036868850,3.640325,1.488247,5.128572,86.557927,31.28635564516129,1056.434952,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00030-814ba431c214,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,32,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00032-2dd69d6f97c5,aa7d40d09be84da0b38e9897b388b8f7,01b5e882c65548bc,1785511815015305326,1785511815016210208,1785511815018022652,1785511815036309253,1785511815123174842,1785511816072054242,0.904882,1.812444,2.717326,105.15219,30.609012903225807,1054.03159,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00032-2dd69d6f97c5,success,False,False,0,1,12337,
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,33,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00033-02d8741f98e4,b1940685b2c54377bfe2786318d0a114,ecac54bb063c4516,1785511815035305326,1785511815038047916,1785511815039503258,1785511815047955552,1785511815125199048,1785511816072475860,2.74259,1.455342,4.197932,85.69579,30.55731651612903,1032.972602,128,128,32,32,32,32,32,True,200,phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1-00033-02d8741f98e4,success,False,False,0,1,12337,
