unix_ns,monotonic_ns,role,endpoint,scrape_ok,scrape_duration_ms,running,waiting,waiting_growth_per_s,kv_cache_usage,prefix_cache_hits,prefix_cache_queries,external_prefix_cache_hits,external_prefix_cache_queries,preemptions,prompt_tokens,generation_tokens,successful_requests,e2e_count,e2e_sum_s,ttft_count,ttft_sum_s,inter_token_count,inter_token_sum_s,iteration_tokens_count,iteration_tokens_sum,error
1785511814300054056,1137159295510516,combined,http://127.0.0.1:8000/metrics,True,24.825651897117496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1785511814801889768,1137159797347283,combined,http://127.0.0.1:8000/metrics,True,32.42832608520985,19.0,0.0,0.0,0.012866116703246777,0.0,2432.0,0.0,0.0,0.0,2304.0,129.0,0.0,0.0,0.0,18.0,1.192525863647461,111.0,3.017027179012075,13.0,2433.0,
1785511815302763889,1137160298221319,combined,http://127.0.0.1:8000/metrics,True,31.19380888529122,44.0,0.0,0.0,0.03133277832437753,0.0,5632.0,0.0,0.0,0.0,5504.0,652.0,0.0,0.0,0.0,43.0,3.1982874870300293,609.0,17.84801125782542,30.0,6156.0,
1785511815804228585,1137160799685927,combined,http://127.0.0.1:8000/metrics,True,37.20607119612396,47.0,0.0,0.0,0.03345190342844173,0.0,8832.0,0.0,0.0,0.0,8448.0,1420.0,22.0,22.0,21.52343249320984,66.0,5.157892227172852,1354.0,40.08708881097846,47.0,9868.0,
1785511816305662278,1137161301119636,combined,http://127.0.0.1:8000/metrics,True,29.23426404595375,46.0,0.0,0.0,0.03261938999470215,0.0,11776.0,0.0,0.0,0.0,11392.0,2160.0,46.0,46.0,46.07461929321289,89.0,7.150176763534546,2071.0,62.09134729811922,63.0,13552.0,
1785511816806977850,1137161802435301,combined,http://127.0.0.1:8000/metrics,True,42.790879029780626,52.0,0.0,0.0,0.036933323242261396,0.0,14976.0,0.0,0.0,0.0,14720.0,2836.0,65.0,65.0,66.15059089660645,115.0,9.546509027481079,2721.0,84.28563671326265,77.0,17556.0,
1785511817308211506,1137162303668984,combined,http://127.0.0.1:8000/metrics,True,28.870147187262774,57.0,0.0,0.0,0.040793158253235484,0.0,18432.0,0.0,0.0,0.0,18176.0,3689.0,87.0,87.0,90.35556936264038,142.0,12.034330368041992,3547.0,111.44674353068694,93.0,21865.0,
1785511817809240157,1137162804697682,combined,http://127.0.0.1:8000/metrics,True,32.93050802312791,49.0,0.0,0.0,0.03519261333535151,0.0,21248.0,0.0,0.0,0.0,21120.0,4540.0,117.0,117.0,123.58162045478821,165.0,14.051264762878418,4375.0,137.4621181602124,109.0,25660.0,
1785511818310103241,1137163305560636,combined,http://127.0.0.1:8000/metrics,True,37.05711103975773,52.0,0.0,0.0,0.036857640202830555,0.0,24704.0,0.0,0.0,0.0,24576.0,5240.0,141.0,141.0,149.69415068626404,192.0,16.649353742599487,5048.0,160.77208810462616,123.0,29816.0,
1785511818811344471,1137163806801884,combined,http://127.0.0.1:8000/metrics,True,39.343301905319095,57.0,0.0,0.0,0.040868841292666325,0.0,28160.0,0.0,0.0,0.0,27904.0,6112.0,163.0,163.0,174.19185853004456,218.0,18.94308376312256,5894.0,188.21216245368123,139.0,34016.0,
1785511819312055604,1137164307513051,combined,http://127.0.0.1:8000/metrics,True,39.024255936965346,47.0,0.0,0.0,0.033830318625596045,0.0,30592.0,0.0,0.0,0.0,30592.0,6927.0,192.0,192.0,206.8708460330963,239.0,20.836884021759033,6688.0,213.74550043186173,154.0,37519.0,
1785511819813741729,1137164809199101,combined,http://127.0.0.1:8000/metrics,True,25.86769498884678,47.0,0.0,0.0,0.03337622038901078,0.0,33920.0,0.0,0.0,0.0,33536.0,7658.0,218.0,218.0,234.80133271217346,262.0,22.867217540740967,7396.0,236.2181395094376,170.0,41194.0,
1785511820315711209,1137165311168590,combined,http://127.0.0.1:8000/metrics,True,27.327412040904164,50.0,0.0,0.0,0.03557102853250582,0.0,36992.0,0.0,0.0,0.0,36608.0,8368.0,239.0,239.0,257.4973108768463,286.0,25.12458872795105,8082.0,258.2636554792989,185.0,44976.0,
1785511820817268386,1137165812725811,combined,http://127.0.0.1:8000/metrics,True,29.469476081430912,59.0,0.0,0.0,0.041928403844698425,0.0,40576.0,0.0,0.0,0.0,40320.0,9111.0,258.0,258.0,278.65958166122437,315.0,28.02557897567749,8796.0,284.1659427266568,199.0,49431.0,
1785511821318396768,1137166313854223,combined,http://127.0.0.1:8000/metrics,True,45.51749909296632,61.0,0.0,0.0,0.04344206463331568,0.0,43904.0,0.0,0.0,0.0,43648.0,9950.0,282.0,282.0,306.85617089271545,341.0,30.662781715393066,9609.0,313.0796120574232,213.0,53598.0,
1785511821819878526,1137166815335808,combined,http://127.0.0.1:8000/metrics,True,27.59819501079619,58.0,0.0,0.0,0.04170135472640579,0.0,46976.0,0.0,0.0,0.0,46976.0,10876.0,309.0,309.0,339.2781720161438,367.0,33.12219190597534,10509.0,343.8704064041376,228.0,57852.0,
1785511822322064083,1137167317521301,combined,http://127.0.0.1:8000/metrics,True,27.40363497287035,57.0,0.0,0.0,0.04056610913494285,0.0,50560.0,0.0,0.0,0.0,50176.0,11704.0,338.0,338.0,372.97199606895447,392.0,35.38918161392212,11312.0,370.46489071426913,243.0,61880.0,
1785511822822821165,1137167818278403,combined,http://127.0.0.1:8000/metrics,True,37.27681981399655,55.0,0.0,0.0,0.03935518050404907,0.0,53632.0,0.0,0.0,0.0,53376.0,12514.0,364.0,364.0,402.34429597854614,417.0,37.62393879890442,12097.0,396.38300804933533,258.0,65890.0,
1785511823324183534,1137168319640892,combined,http://127.0.0.1:8000/metrics,True,36.765991942957044,53.0,0.0,0.0,0.037765836676000863,0.0,56832.0,0.0,0.0,0.0,56576.0,13322.0,391.0,391.0,432.54377579689026,442.0,39.81078600883484,12880.0,422.2591805665288,273.0,69898.0,
1785511823825232909,1137168820690242,combined,http://127.0.0.1:8000/metrics,True,31.743118073791265,53.0,0.0,0.0,0.037841519715431815,0.0,60160.0,0.0,0.0,0.0,59904.0,14166.0,417.0,417.0,461.4694449901581,468.0,42.218169927597046,13698.0,449.20892527489923,289.0,74070.0,
1785511824325970444,1137169321427694,combined,http://127.0.0.1:8000/metrics,True,22.671439917758107,53.0,0.0,0.0,0.037841519715431815,0.0,63360.0,0.0,0.0,0.0,63104.0,14958.0,442.0,442.0,489.1514959335327,493.0,44.41924476623535,14465.0,474.3023189997766,304.0,78062.0,
1785511824828368907,1137169823826212,combined,http://127.0.0.1:8000/metrics,True,32.04922215081751,27.0,0.0,0.0,0.02028305456747148,0.0,64000.0,0.0,0.0,0.0,64000.0,15772.0,473.0,473.0,521.8918011188507,500.0,45.04148745536804,15272.0,495.92016974813305,323.0,79772.0,
