window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l40s-l40s-tp1-f2520-i128-o32-r50-rep1-seg1-attempt1,1785511814375305326,1785511824383650969,1785511825172295736,0.788644767,500,500,0,0,0,0,50.16290543997768,1484.797110005159,135.890885664,124.858789,214.83766245,245.59454914999998,32.24002633058064,35.50524278935484,1135.331701912,1280.12631966
