unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789751647,P1,62.49413333333333,1005,15
1789751648,P1,62.66513333333333,1005,15
1789751649,P1,63.42426666666667,1005,15
1789751650,P1,62.854,1005,14
1789751651,P1,66.37306666666666,1005,15
1789751652,P1,73.98657142857142,1005,14
1789751653,P1,68.488,1005,15
1789751654,P1,63.016333333333336,1005,15
1789751655,P1,62.44566666666667,1005,15
1789751656,P1,62.15414285714286,1005,14
1789751657,P1,62.3724,1005,15
1789751658,P1,62.6982,1005,15
1789751659,P1,62.44506666666666,1005,15
1789751660,P1,62.02953333333333,1005,15
1789751661,P1,62.16292857142857,1005,14
1789751662,P1,62.405,1005,15
1789751663,P1,62.69,1005,15
1789751664,P1,72.66213333333333,1005,15
1789751665,P1,70.324,1005,14
1789751666,P1,62.64233333333333,1005,15
1789751667,P1,62.09126666666666,1005,15
1789751668,P1,62.058,1005,14
1789751669,P1,62.29026666666667,1005,15
1789751670,P1,62.428599999999996,1005,15
1789751671,P1,62.1922,1005,15
1789751672,P1,61.997,1005,15
1789751673,P1,62.18,1005,14
1789751674,P1,62.29793333333333,1005,15
1789751675,P1,74.50993333333334,1005,15
1789751676,P1,73.42057142857144,1005,14
1789751677,P1,66.07746666666667,1005,15
1789751678,P1,62.09073333333333,1005,15
1789751679,P1,62.0698,1005,15
1789751680,P1,62.328714285714284,1005,14
1789751681,P1,62.4204,1005,15
1789751682,P1,62.232866666666666,1005,15
1789751683,P1,62.119,1005,15
1789751684,P1,62.119,1005,14
1789751685,P1,62.4046,1005,15
1789751686,P1,62.61666666666667,1005,15
1789751687,P1,62.20086666666666,1005,15
1789751688,P1,74.42342857142857,1005,14
1789751689,P1,72.34213333333334,1005,15
1789751690,P1,65.14733333333334,1005,15
1789751691,P1,62.02242857142857,1005,14
1789751692,P1,62.07833333333333,1005,15
1789751693,P1,62.282333333333334,1005,15
1789751694,P1,62.282,1005,15
1789751695,P1,62.07833333333333,1005,15
1789751696,P1,61.997,1005,14
1789751697,P1,62.0702,1005,15
1789751698,P1,62.266,1005,15
1789751699,P1,62.2902,1005,15
1789751700,P1,62.0946,1005,15
1789751701,P1,77.29621428571429,1005,14
1789751702,P1,70.411,1005,15
1789751703,P1,63.454857142857136,1005,14
1789751704,P1,62.1086,1005,15
1789751705,P1,62.22473333333333,1005,15
1789751706,P1,62.66566666666667,1005,15
1789751707,P1,62.41642857142857,1005,14
1789751708,P1,62.0704,1005,15
1789751709,P1,62.0946,1005,15
1789751710,P1,62.5102,1005,15
1789751711,P1,62.5104,1005,15
1789751712,P1,79.02814285714285,1005,14
1789751713,P1,71.98806666666667,1005,15
1789751714,P1,63.9272,1005,15
1789751715,P1,62.000142857142855,1005,14
1789751716,P1,62.10273333333333,1005,15
1789751717,P1,62.6494,1005,15
1789751718,P1,62.41293333333333,1005,15
1789751719,P1,62.04942857142857,1005,14
1789751720,P1,61.997,1005,15
1789751721,P1,62.1922,1005,15
1789751722,P1,62.135266666666666,1005,15
1789751723,P1,61.906666666666666,1005,15
1789751724,P1,61.97942857142857,1005,14
1789751725,P1,62.1922,1005,15
1789751726,P1,64.15506666666667,1005,15
1789751727,P1,75.97221428571429,1005,14
1789751728,P1,69.20466666666667,1005,15
1789751729,P1,61.864666666666665,1005,15
1789751730,P1,61.874,1005,14
1789751731,P1,62.02146666666667,1005,15
1789751732,P1,62.355866666666664,1005,15
1789751733,P1,62.209399999999995,1005,15
1789751734,P1,61.761066666666665,1005,15
1789751735,P1,61.874,1005,14
1789751736,P1,62.119,1005,15
1789751737,P1,62.119,1005,15
1789751738,P1,61.875,1005,15
1789751739,P1,61.892428571428574,1005,14
1789751740,P1,62.151666666666664,1005,15
1789751741,P1,67.63013333333333,1005,15
1789751742,P1,72.71635714285713,1005,14
1789751743,P1,66.06473333333334,1005,15
1789751744,P1,62.043933333333335,1005,15
1789751745,P1,61.997,1005,14
1789751746,P1,62.0938,1005,15
1789751747,P1,62.181599999999996,1005,15
1789751748,P1,62.00306666666667,1005,15
1789751749,P1,61.92671428571429,1005,14
1789751750,P1,62.0946,1005,15
1789751751,P1,62.1922,1005,15
1789751752,P1,62.021,1005,15
1789751753,P1,61.935500000000005,1005,14
1789751754,P1,71.86946666666667,1005,15
1789751755,P1,73.13128571428571,1005,14
1789751756,P1,65.87033333333333,1005,15
1789751757,P1,62.32266666666666,1005,15
1789751758,P1,61.997,1005,15
1789751759,P1,61.875,1005,15
1789751760,P1,61.953428571428574,1005,14
1789751761,P1,62.2172,1005,15
1789751762,P1,62.282,1005,15
1789751763,P1,61.91566666666667,1005,15
1789751764,P1,61.83433333333333,1005,15
1789751765,P1,62.03185714285714,1005,14
1789751766,P1,62.119,1005,15
1789751767,P1,61.972,1005,15
1789751768,P1,61.96185714285714,1005,14
1789751769,P1,80.2908,1005,15
1789751770,P1,71.73864285714285,1005,14
1789751771,P1,65.16406666666667,1005,15
1789751772,P1,63.2448,1005,15
1789751773,P1,62.24953333333333,1005,15
1789751774,P1,62.32814285714286,1005,14
1789751775,P1,62.6574,1005,15
1789751776,P1,62.51866666666666,1005,15
1789751777,P1,62.16793333333333,1005,15
1789751778,P1,62.2256,1005,15
1789751779,P1,62.34657142857142,1005,14
1789751780,P1,62.8536,1005,15
1789751781,P1,64.679,1005,15
1789751782,P1,79.35371428571429,1005,14
1789751783,P1,69.559,1005,15
1789751784,P1,62.032333333333334,1005,15
1789751785,P1,62.14521428571429,1005,14
1789751786,P1,62.46973333333333,1005,15
1789751787,P1,62.209399999999995,1005,15
1789751788,P1,61.76113333333333,1005,15
1789751789,P1,61.875,1005,14
1789751790,P1,62.364,1005,15
1789751791,P1,62.364,1005,15
1789751792,P1,61.87493333333333,1005,15
1789751793,P1,61.89033333333334,1005,15
1789751794,P1,66.08314285714286,1005,14
1789751795,P1,75.56271428571429,1005,14
1789751796,P1,67.80153333333334,1005,15
1789751797,P1,61.867,1005,15
1789751798,P1,61.91566666666667,1005,15
1789751799,P1,62.101,1005,14
1789751800,P1,62.328466666666664,1005,15
1789751801,P1,62.141933333333334,1005,15
1789751802,P1,61.90753333333333,1005,15
1789751803,P1,62.136714285714284,1005,14
1789751804,P1,62.453466666666664,1005,15
1789751805,P1,62.20106666666666,1005,15
1789751806,P1,61.78553333333333,1005,15
1789751807,P1,68.29557142857144,1005,14
1789751808,P1,74.47313333333334,1005,15
1789751809,P1,68.197,1005,15
1789751810,P1,61.839,1005,14
1789751811,P1,61.95633333333333,1005,15
1789751812,P1,62.404666666666664,1005,15
1789751813,P1,62.7316,1005,15
1789751814,P1,62.14642857142857,1005,14
1789751815,P1,61.79366666666667,1005,15
1789751816,P1,62.0706,1005,15
1789751817,P1,62.3152,1005,15
1789751818,P1,62.0464,1005,15
1789751819,P1,61.796571428571426,1005,14
1789751820,P1,62.038,1005,15
1789751821,P1,62.364,1005,15
1789751822,P1,72.99185714285714,1005,14
1789751823,P1,72.66633333333334,1005,15
1789751824,P1,65.27,1005,15
1789751825,P1,62.092,1005,14
1789751826,P1,61.9232,1005,15
1789751827,P1,61.874,1005,15
1789751828,P1,62.053666666666665,1005,15
