actuation_duration_ms,applied_policy,client_first_token_mono_ns,client_first_token_wall_ns,client_last_chunk_wall_ns,client_stream_chunk_count,clock_compliant,control_inclusive,d_mhz,duration_s,endpoints,energy_j,frequency_changed,frequency_source,idle_energy_excluded,input_len,intervals,mean_power_w,observed_output_tokens,output_len,p_mhz,pair_id,phase,proxy_timestamps_monotonic_s,proxy_timestamps_wall_s,request_active_boundary,request_complete_mono_ns,request_complete_wall_ns,request_id,request_send_mono_ns,request_send_wall_ns,settle_wait_s,slo_met,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
0.813584,table,1926170551841929,1789747811022501131,1789747814671730898,64,True,"{""duration_s"": 4.013246297836304, ""end"": 1789747814.6763241, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 223.11970973014832, ""mean_power_w"": 55.59581774246968, ""samples"": 57}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 272.99812114983797, ""mean_power_w"": 68.02426287592212, ""samples"": 61}}, ""energy_j"": 496.1178308799863, ""mean_power_w"": 123.6200806183918, ""start"": 1789747810.6630778}",1050,4.012409448623657,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.012409448623657, ""energy_j"": 223.11970973014832, ""interval_count"": 1, ""intervals"": [[1789747810.6639147, 1789747814.6763241]], ""mean_power_w"": 55.60741309855184, ""observed_clock_max_mhz"": 1050, ""observed_clock_min_mhz"": 1050, ""samples"": 57}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.012409448623657, ""energy_j"": 272.8989212810993, ""interval_count"": 1, ""intervals"": [[1789747810.6639147, 1789747814.6763241]], ""mean_power_w"": 68.01372710721472, ""observed_clock_max_mhz"": 1200, ""observed_clock_min_mhz"": 1200, ""samples"": 61}}",496.01863101124763,False,table,True,1024,"[[1789747810.6639147, 1789747814.6763241]]",123.62114020576657,64,64,1200,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1926170.551831694, ""decode_first_real_chunk_received"": 1926170.551820112, ""decode_last_chunk_received"": 1926174.201054567, ""decode_request_started"": 1926170.468352253, ""decode_response_headers_received"": 1926170.484199652, ""kv_handoff_completed"": 1926170.468225895, ""prefill_completed"": 1926170.468221472, ""prefill_started"": 1926170.193478674, ""request_received"": 1926170.193307711, ""response_completed"": 1926174.201204387, ""route_selected"": 1926170.193331956}","{""decode_first_real_chunk_forwarded"": 1789747811.0224948, ""decode_first_real_chunk_received"": 1789747811.0224917, ""decode_last_chunk_received"": 1789747814.671725, ""decode_request_started"": 1789747810.9390156, ""decode_response_headers_received"": 1789747810.954865, ""kv_handoff_completed"": 1789747810.938888, ""prefill_completed"": 1789747810.938886, ""prefill_started"": 1789747810.664142, ""request_received"": 1789747810.6639736, ""response_completed"": 1789747814.6718678, ""route_selected"": 1789747810.663997}",client_send_to_completed_stream,1926174205664085,1789747814676324184,transfer-00119,1926170193254074,1789747810663914756,0.0,True,True,1,57.92435642982286,358.5124008823186,prefill_medium
0.839001,table,1926179745543747,1789747820216203203,1789747822919823137,48,True,"{""duration_s"": 3.0096325874328613, ""end"": 1789747822.9235454, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 166.07678417116404, ""mean_power_w"": 55.18174705598308, ""samples"": 43}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 206.83189538121223, ""mean_power_w"": 68.72330404876247, ""samples"": 46}}, ""energy_j"": 372.90867955237627, ""mean_power_w"": 123.90505110474555, ""start"": 1789747819.9139128}",1050,3.0087456703186035,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.0087456703186035, ""energy_j"": 166.04882384836674, ""interval_count"": 1, ""intervals"": [[1789747819.9147997, 1789747822.9235454]], ""mean_power_w"": 55.18872049786229, ""observed_clock_max_mhz"": 1050, ""observed_clock_min_mhz"": 1050, ""samples"": 43}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.0087456703186035, ""energy_j"": 206.74976415932178, ""interval_count"": 1, ""intervals"": [[1789747819.9147997, 1789747822.9235454]], ""mean_power_w"": 68.716264787322, ""observed_clock_max_mhz"": 1200, ""observed_clock_min_mhz"": 1200, ""samples"": 46}}",372.7985880076885,False,table,True,768,"[[1789747819.9147997, 1789747822.9235454]]",123.9049852851843,48,48,1200,,production_canary_transfer,"{""decode_first_real_chunk_forwarded"": 1926179.745533987, ""decode_first_real_chunk_received"": 1926179.745522152, ""decode_last_chunk_received"": 1926182.449147212, ""decode_request_started"": 1926179.663746102, ""decode_response_headers_received"": 1926179.678541168, ""kv_handoff_completed"": 1926179.663625497, ""prefill_completed"": 1926179.663620304, ""prefill_started"": 1926179.444373024, ""request_received"": 1926179.444196981, ""response_completed"": 1926182.449295356, ""route_selected"": 1926179.44422343}","{""decode_first_real_chunk_forwarded"": 1789747820.2161968, ""decode_first_real_chunk_received"": 1789747820.2161942, ""decode_last_chunk_received"": 1789747822.9198177, ""decode_request_started"": 1789747820.1344092, ""decode_response_headers_received"": 1789747820.149206, ""kv_handoff_completed"": 1789747820.134288, ""prefill_completed"": 1789747820.1342854, ""prefill_started"": 1789747819.9150362, ""request_received"": 1789747819.9148638, ""response_completed"": 1789747822.9199588, ""route_selected"": 1789747819.914888}",client_send_to_completed_stream,1926182452884649,1789747822923545345,transfer-00120,1926179444139191,1789747819914799533,0.0,True,True,1,57.52393745004814,301.3251710217446,prefill_medium
2950.97259,safe_high,1926191284909081,1789747831755568410,1789747835414273181,64,True,"{""duration_s"": 7.247918605804443, ""end"": 1789747835.4184344, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 333.09600000083447, ""mean_power_w"": 45.95746973953004, ""samples"": 105}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 619.9270000010729, ""mean_power_w"": 85.53172761965192, ""samples"": 110}}, ""energy_j"": 953.0230000019073, ""mean_power_w"": 131.48919735918196, ""start"": 1789747828.1705158}",1500,4.146389007568359,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.146389007568359, ""energy_j"": 262.63926021009684, ""interval_count"": 1, ""intervals"": [[1789747831.2720454, 1789747835.4184344]], ""mean_power_w"": 63.34168350598659, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 59}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.146389007568359, ""energy_j"": 385.4530000016093, ""interval_count"": 1, ""intervals"": [[1789747831.2720454, 1789747835.4184344]], ""mean_power_w"": 92.96112817635927, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 64}}",648.0922602117062,True,safe_high,True,2048,"[[1789747831.2720454, 1789747835.4184344]]",156.30281168234583,64,64,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926191.284899045, ""decode_first_real_chunk_received"": 1926191.284887258, ""decode_last_chunk_received"": 1926194.94359804, ""decode_request_started"": 1926191.193326252, ""decode_response_headers_received"": 1926191.215292788, ""kv_handoff_completed"": 1926191.193203732, ""prefill_completed"": 1926191.193198253, ""prefill_started"": 1926190.801773521, ""request_received"": 1926190.801473229, ""response_completed"": 1926194.943746422, ""route_selected"": 1926190.801515581}","{""decode_first_real_chunk_forwarded"": 1789747831.755562, ""decode_first_real_chunk_received"": 1789747831.755559, ""decode_last_chunk_received"": 1789747835.414268, ""decode_request_started"": 1789747831.6639898, ""decode_response_headers_received"": 1789747831.685958, ""kv_handoff_completed"": 1789747831.663866, ""prefill_completed"": 1789747831.6638637, ""prefill_started"": 1789747831.2724366, ""request_received"": 1789747831.272142, ""response_completed"": 1789747835.4144096, ""route_selected"": 1789747831.2721803}",client_send_to_completed_stream,1926194947773756,1789747835418434354,baseline-00121,1926190801385130,1789747831272045232,0.15,True,False,0,58.07477431667466,483.4140290040523,prefill_heavy
0.648321,safe_high,1926200605078198,1789747841075737885,1789747843792752379,48,True,"{""duration_s"": 3.148205518722534, ""end"": 1789747843.7965105, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 195.52079212665558, ""mean_power_w"": 62.10547277294438, ""samples"": 42}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 299.17449329793453, ""mean_power_w"": 95.03016607992363, ""samples"": 48}}, ""energy_j"": 494.6952854245901, ""mean_power_w"": 157.135638852868, ""start"": 1789747840.648305}",1500,3.147535562515259,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.147535562515259, ""energy_j"": 195.52079212665558, ""interval_count"": 1, ""intervals"": [[1789747840.648975, 1789747843.7965105]], ""mean_power_w"": 62.11869198720379, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 42}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.147535562515259, ""energy_j"": 299.17449329793453, ""interval_count"": 1, ""intervals"": [[1789747840.648975, 1789747843.7965105]], ""mean_power_w"": 95.05039334928378, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 48}}",494.6952854245901,False,safe_high,True,1792,"[[1789747840.648975, 1789747843.7965105]]",157.16908533648757,48,48,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926200.605069339, ""decode_first_real_chunk_received"": 1926200.605060036, ""decode_last_chunk_received"": 1926203.322077474, ""decode_request_started"": 1926200.519175279, ""decode_response_headers_received"": 1926200.537344012, ""kv_handoff_completed"": 1926200.519073005, ""prefill_completed"": 1926200.519067947, ""prefill_started"": 1926200.178494436, ""request_received"": 1926200.178356371, ""response_completed"": 1926203.322218455, ""route_selected"": 1926200.17839072}","{""decode_first_real_chunk_forwarded"": 1789747841.0757322, ""decode_first_real_chunk_received"": 1789747841.0757291, ""decode_last_chunk_received"": 1789747843.7927473, ""decode_request_started"": 1789747840.9898386, ""decode_response_headers_received"": 1789747841.0080097, ""kv_handoff_completed"": 1789747840.9897356, ""prefill_completed"": 1789747840.9897325, ""prefill_started"": 1789747840.6491575, ""request_received"": 1789747840.6490219, ""response_completed"": 1789747843.792882, ""route_selected"": 1789747840.649055}",client_send_to_completed_stream,1926203325849338,1789747843796510344,baseline-00122,1926200178313754,1789747840648974785,0.0,True,False,0,57.808881660210005,426.7036651726812,prefill_heavy
0.722633,safe_high,1926208931269947,1789747849401929956,1789747852119776952,48,True,"{""duration_s"": 3.148853063583374, ""end"": 1789747852.1241934, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 195.12537572532892, ""mean_power_w"": 61.967126374349625, ""samples"": 45}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 297.6560196876526, ""mean_power_w"": 94.52839293457599, ""samples"": 49}}, ""energy_j"": 492.7813954129815, ""mean_power_w"": 156.49551930892562, ""start"": 1789747848.9753404}",1500,3.1481099128723145,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.1481099128723145, ""energy_j"": 195.10245022177696, ""interval_count"": 1, ""intervals"": [[1789747848.9760835, 1789747852.1241934]], ""mean_power_w"": 61.97447218218845, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 45}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.1481099128723145, ""energy_j"": 297.5658942312002, ""interval_count"": 1, ""intervals"": [[1789747848.9760835, 1789747852.1241934]], ""mean_power_w"": 94.52207910990728, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 49}}",492.6683444529772,False,safe_high,True,1792,"[[1789747848.9760835, 1789747852.1241934]]",156.49655129209572,48,48,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926208.931261228, ""decode_first_real_chunk_received"": 1926208.931251855, ""decode_last_chunk_received"": 1926211.649098639, ""decode_request_started"": 1926208.845404842, ""decode_response_headers_received"": 1926208.863020955, ""kv_handoff_completed"": 1926208.845315376, ""prefill_completed"": 1926208.84531099, ""prefill_started"": 1926208.505608066, ""request_received"": 1926208.505467618, ""response_completed"": 1926211.649250498, ""route_selected"": 1926208.505492211}","{""decode_first_real_chunk_forwarded"": 1789747849.4019244, ""decode_first_real_chunk_received"": 1789747849.4019215, ""decode_last_chunk_received"": 1789747852.1197708, ""decode_request_started"": 1789747849.3160682, ""decode_response_headers_received"": 1789747849.3336844, ""kv_handoff_completed"": 1789747849.315978, ""prefill_completed"": 1789747849.3159757, ""prefill_started"": 1789747848.9762712, ""request_received"": 1789747848.9761343, ""response_completed"": 1789747852.1199138, ""route_selected"": 1789747848.9761565}",client_send_to_completed_stream,1926211653533222,1789747852124193607,baseline-00123,1926208505422302,1789747848976083348,0.0,True,False,0,57.82652731509285,425.7842372171581,prefill_heavy
0.741884,safe_high,1926217350467776,1789747857821127635,1789747861480406871,64,True,"{""duration_s"": 4.135549068450928, ""end"": 1789747861.4836955, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 259.6031476929784, ""mean_power_w"": 62.77356244505138, ""samples"": 55}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 381.93434704840183, ""mean_power_w"": 92.35396333756107, ""samples"": 63}}, ""energy_j"": 641.5374947413802, ""mean_power_w"": 155.12752578261245, ""start"": 1789747857.3481464}",1500,4.134786605834961,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.134786605834961, ""energy_j"": 259.6031476929784, ""interval_count"": 1, ""intervals"": [[1789747857.348909, 1789747861.4836955]], ""mean_power_w"": 62.785138010902315, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 55}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.134786605834961, ""energy_j"": 381.84128675609827, ""interval_count"": 1, ""intervals"": [[1789747857.348909, 1789747861.4836955]], ""mean_power_w"": 92.3484869127825, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 63}}",641.4444344490767,False,safe_high,True,2048,"[[1789747857.348909, 1789747861.4836955]]",155.1336249236848,64,64,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926217.350458992, ""decode_first_real_chunk_received"": 1926217.350449736, ""decode_last_chunk_received"": 1926221.009731202, ""decode_request_started"": 1926217.262037054, ""decode_response_headers_received"": 1926217.281787134, ""kv_handoff_completed"": 1926217.261926746, ""prefill_completed"": 1926217.261922826, ""prefill_started"": 1926216.878619507, ""request_received"": 1926216.878291485, ""response_completed"": 1926221.00987511, ""route_selected"": 1926216.878494526}","{""decode_first_real_chunk_forwarded"": 1789747857.8211217, ""decode_first_real_chunk_received"": 1789747857.8211193, ""decode_last_chunk_received"": 1789747861.4804018, ""decode_request_started"": 1789747857.7327003, ""decode_response_headers_received"": 1789747857.7524524, ""kv_handoff_completed"": 1789747857.7325892, ""prefill_completed"": 1789747857.7325873, ""prefill_started"": 1789747857.349283, ""request_received"": 1789747857.348958, ""response_completed"": 1789747861.4805384, ""route_selected"": 1789747857.3491602}",client_send_to_completed_stream,1926221013034282,1789747861483695538,baseline-00124,1926216878247810,1789747857348908823,0.0,True,False,0,58.08383279243514,472.1582510974258,prefill_heavy
0.67217,safe_high,1926226762517585,1789747867233177004,1789747871843514448,80,True,"{""duration_s"": 5.140325546264648, ""end"": 1789747871.85125, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 326.60518518835306, ""mean_power_w"": 63.537840599549035, ""samples"": 70}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 464.9610000029206, ""mean_power_w"": 90.45360956579816, ""samples"": 78}}, ""energy_j"": 791.5661851912737, ""mean_power_w"": 153.9914501653472, ""start"": 1789747866.7109244}",1500,5.139631032943726,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.139631032943726, ""energy_j"": 326.58184353262186, ""interval_count"": 1, ""intervals"": [[1789747866.711619, 1789747871.85125]], ""mean_power_w"": 63.54188490172066, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 70}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.139631032943726, ""energy_j"": 464.9610000029206, ""interval_count"": 1, ""intervals"": [[1789747866.711619, 1789747871.85125]], ""mean_power_w"": 90.46583247370076, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 78}}",791.5428435355425,False,safe_high,True,2304,"[[1789747866.711619, 1789747871.85125]]",154.0077173754214,80,80,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926226.76250861, ""decode_first_real_chunk_received"": 1926226.762498633, ""decode_last_chunk_received"": 1926231.372839111, ""decode_request_started"": 1926226.672082463, ""decode_response_headers_received"": 1926226.69306087, ""kv_handoff_completed"": 1926226.671951877, ""prefill_completed"": 1926226.671948022, ""prefill_started"": 1926226.241223168, ""request_received"": 1926226.241016904, ""response_completed"": 1926231.372981779, ""route_selected"": 1926226.24111479}","{""decode_first_real_chunk_forwarded"": 1789747867.2331715, ""decode_first_real_chunk_received"": 1789747867.2331686, ""decode_last_chunk_received"": 1789747871.843509, ""decode_request_started"": 1789747867.1427462, ""decode_response_headers_received"": 1789747867.1637266, ""kv_handoff_completed"": 1789747867.1426146, ""prefill_completed"": 1789747867.1426125, ""prefill_started"": 1789747866.7118866, ""request_received"": 1789747866.7116838, ""response_completed"": 1789747871.843645, ""route_selected"": 1789747866.7117796}",client_send_to_completed_stream,1926231380589482,1789747871851249866,baseline-00125,1926226240957869,1789747866711618858,0.0,False,False,0,58.358740226566034,521.4817291125655,prefill_heavy
1.000902,safe_high,1926237025728948,1789747877496388652,1789747881156103174,64,True,"{""duration_s"": 4.137026071548462, ""end"": 1789747881.1604607, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 260.42660745978355, ""mean_power_w"": 62.95019730497071, ""samples"": 55}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 379.5160000026226, ""mean_power_w"": 91.7364293671401, ""samples"": 63}}, ""energy_j"": 639.9426074624062, ""mean_power_w"": 154.68662667211083, ""start"": 1789747877.0234346}",1500,4.135984897613525,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.135984897613525, ""energy_j"": 260.42660745978355, ""interval_count"": 1, ""intervals"": [[1789747877.0244758, 1789747881.1604607]], ""mean_power_w"": 62.966044099931416, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 55}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 4.135984897613525, ""energy_j"": 379.5160000026226, ""interval_count"": 1, ""intervals"": [[1789747877.0244758, 1789747881.1604607]], ""mean_power_w"": 91.75952267659497, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 63}}",639.9426074624062,False,safe_high,True,2048,"[[1789747877.0244758, 1789747881.1604607]]",154.7255667765264,64,64,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926237.025720423, ""decode_first_real_chunk_received"": 1926237.025711941, ""decode_last_chunk_received"": 1926240.685424955, ""decode_request_started"": 1926236.937095051, ""decode_response_headers_received"": 1926236.957069332, ""kv_handoff_completed"": 1926236.936988225, ""prefill_completed"": 1926236.936983528, ""prefill_started"": 1926236.554025043, ""request_received"": 1926236.553864355, ""response_completed"": 1926240.685573183, ""route_selected"": 1926236.553889275}","{""decode_first_real_chunk_forwarded"": 1789747877.4963832, ""decode_first_real_chunk_received"": 1789747877.4963806, ""decode_last_chunk_received"": 1789747881.156097, ""decode_request_started"": 1789747877.4077585, ""decode_response_headers_received"": 1789747877.427734, ""kv_handoff_completed"": 1789747877.4076507, ""prefill_completed"": 1789747877.4076483, ""prefill_started"": 1789747877.0246882, ""request_received"": 1789747877.024531, ""response_completed"": 1789747881.1562366, ""route_selected"": 1789747877.0245535}",client_send_to_completed_stream,1926240689800464,1789747881160460864,baseline-00126,1926236553814896,1789747877024475787,0.0,True,False,0,58.090682762364544,471.84758610092103,prefill_heavy
0.725003,safe_high,1926246350973645,1789747886821633365,1789747889538481881,48,True,"{""duration_s"": 3.149272918701172, ""end"": 1789747889.5428743, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 195.8579589948058, ""mean_power_w"": 62.19148484456592, ""samples"": 43}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 293.9612001851201, ""mean_power_w"": 93.34256121135289, ""samples"": 49}}, ""energy_j"": 489.8191591799259, ""mean_power_w"": 155.53404605591882, ""start"": 1789747886.3936014}",1500,3.1485233306884766,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.1485233306884766, ""energy_j"": 195.83452536910772, ""interval_count"": 1, ""intervals"": [[1789747886.394351, 1789747889.5428743]], ""mean_power_w"": 62.19884841262564, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 43}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 3.1485233306884766, ""energy_j"": 293.87048633396626, ""interval_count"": 1, ""intervals"": [[1789747886.394351, 1789747889.5428743]], ""mean_power_w"": 93.33597228568308, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 49}}",489.705011703074,False,safe_high,True,1792,"[[1789747886.394351, 1789747889.5428743]]",155.53482069830872,48,48,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926246.350965266, ""decode_first_real_chunk_received"": 1926246.350956816, ""decode_last_chunk_received"": 1926249.06780773, ""decode_request_started"": 1926246.264488467, ""decode_response_headers_received"": 1926246.283228585, ""kv_handoff_completed"": 1926246.264398895, ""prefill_completed"": 1926246.264395053, ""prefill_started"": 1926245.923869379, ""request_received"": 1926245.923735287, ""response_completed"": 1926249.067950858, ""route_selected"": 1926245.923758731}","{""decode_first_real_chunk_forwarded"": 1789747886.821628, ""decode_first_real_chunk_received"": 1789747886.8216257, ""decode_last_chunk_received"": 1789747889.538477, ""decode_request_started"": 1789747886.7351518, ""decode_response_headers_received"": 1789747886.7538931, ""kv_handoff_completed"": 1789747886.7350614, ""prefill_completed"": 1789747886.7350595, ""prefill_started"": 1789747886.394533, ""request_received"": 1789747886.3944016, ""response_completed"": 1789747889.538614, ""route_selected"": 1789747886.3944228}",client_send_to_completed_stream,1926249072213563,1789747889542874251,baseline-00127,1926245923690095,1789747886394351077,0.0,True,False,0,57.805338597044035,427.2215289529413,prefill_heavy
0.74663,safe_high,1926254776738697,1789747895247397848,1789747899857446163,80,True,"{""duration_s"": 5.145826101303101, ""end"": 1789747899.8667793, ""endpoints"": {""D1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 328.15677534788847, ""mean_power_w"": 63.77144677796007, ""samples"": 68}, ""P1"": {""clock_match_fraction"": null, ""clock_target_met"": null, ""energy_j"": 474.2498902231455, ""mean_power_w"": 92.16205151259368, ""samples"": 78}}, ""energy_j"": 802.406665571034, ""mean_power_w"": 155.93349829055376, ""start"": 1789747894.7209532}",1500,5.145056247711182,"{""D1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.145056247711182, ""energy_j"": 328.12863932549953, ""interval_count"": 1, ""intervals"": [[1789747894.721723, 1789747899.8667793]], ""mean_power_w"": 63.77552033011692, ""observed_clock_max_mhz"": 1500, ""observed_clock_min_mhz"": 1500, ""samples"": 68}, ""P1"": {""clock_match_fraction"": 1.0, ""clock_target_met"": true, ""duration_s"": 5.145056247711182, ""energy_j"": 474.1573986336589, ""interval_count"": 1, ""intervals"": [[1789747894.721723, 1789747899.8667793]], ""mean_power_w"": 92.15786491053261, ""observed_clock_max_mhz"": 2520, ""observed_clock_min_mhz"": 2520, ""samples"": 78}}",802.2860379591584,False,safe_high,True,2304,"[[1789747894.721723, 1789747899.8667793]]",155.93338524064953,80,80,2520,,production_high_baseline,"{""decode_first_real_chunk_forwarded"": 1926254.776727857, ""decode_first_real_chunk_received"": 1926254.776715889, ""decode_last_chunk_received"": 1926259.386771217, ""decode_request_started"": 1926254.684847882, ""decode_response_headers_received"": 1926254.707059945, ""kv_handoff_completed"": 1926254.684742357, ""prefill_completed"": 1926254.68473689, ""prefill_started"": 1926254.251295024, ""request_received"": 1926254.251118371, ""response_completed"": 1926259.386912399, ""route_selected"": 1926254.251147453}","{""decode_first_real_chunk_forwarded"": 1789747895.2473907, ""decode_first_real_chunk_received"": 1789747895.2473881, ""decode_last_chunk_received"": 1789747899.857441, ""decode_request_started"": 1789747895.1555111, ""decode_response_headers_received"": 1789747895.1777267, ""kv_handoff_completed"": 1789747895.1554048, ""prefill_completed"": 1789747895.1554022, ""prefill_started"": 1789747894.7219584, ""request_received"": 1789747894.7217855, ""response_completed"": 1789747899.8575757, ""route_selected"": 1789747894.721812}",client_send_to_completed_stream,1926259396118934,1789747899866779504,baseline-00128,1926254251062617,1789747894721723256,0.0,False,False,0,58.3551307326725,525.5975180771202,prefill_heavy
