phase,request_id,p_mhz,d_mhz,input_len,output_len,burst_size,rank,rep,background_target,background_active,status,error,ttft_ms,tpot_ms,client_first_chunk_ms,client_done_ms,chunks,t_request_received_ms,t_route_selected_ms,t_prefill_started_ms,t_prefill_completed_ms,t_kv_handoff_completed_ms,t_decode_request_started_ms,t_decode_response_headers_received_ms,t_decode_first_real_chunk_received_ms,t_decode_first_real_chunk_forwarded_ms,t_decode_last_chunk_received_ms,t_response_completed_ms,rate_rps,arrival_s,awaiting_first_requests,awaiting_first_tokens,decoding_requests
tier_1305,k1-tier_1305-000018,1305,1050,2048,32,,,,,,ok,,490.35523692145944,67.14959699480283,490.38692796602845,2576.183641795069,32,0.027962960302829742,0.038451049476861954,0.11012610048055649,314.6069818176329,314.6089809015393,314.66148886829615,334.5329547300935,490.38319988176227,490.3853628784418,2572.02070672065,2572.0545006915927,2.0,7.703649229088777,0,0,4
tier_1305,k1-tier_1305-000019,1305,1050,512,32,,,,,,ok,,405.75746912509203,67.15651313143391,405.78895388171077,2496.081397868693,32,0.026511959731578827,0.03724917769432068,0.09688083082437515,232.15266596525908,232.1547819301486,232.19220992177725,249.885821249336,405.7839810848236,405.78685188665986,2487.635888159275,2487.648367881775,2.0,7.787306689729372,1,2048,4
tier_1305,k1-tier_1305-000020,1305,1050,2048,32,,,,,,ok,,464.5190769806504,66.7194506273635,464.58082692697644,2537.177119869739,32,0.02653989940881729,0.036111101508140564,0.11252332478761673,244.9577460065484,244.9592691846192,245.0155201368034,263.28049413859844,464.54561688005924,464.54808907583356,2532.8485863283277,2532.8653561882675,2.0,8.33570809070153,0,0,5
tier_1305,k1-tier_1305-000021,1305,1050,512,32,,,,,,ok,,254.98268101364374,66.60034396355191,255.01025468111038,2323.250454850495,32,0.023398082703351974,0.03271177411079407,0.08799787610769272,99.47828110307455,99.4802238419652,99.53780099749565,110.09453004226089,255.0060790963471,255.00831101089716,2319.616741966456,2319.626192096621,2.0,8.611454565239406,1,2048,5
tier_1305,k1-tier_1305-000022,1305,1050,2048,32,,,,,,ok,,467.2607546672225,66.01548170851123,467.3345531336963,2517.8960072807968,32,0.06340537220239639,0.08906237781047821,0.24740025401115417,247.85164929926395,247.85639997571707,247.96222243458033,264.91369819268584,467.3241600394249,467.3305060714483,2513.804093003273,2513.8251134194434,2.0,9.604297348645654,0,0,4
tier_1305,k1-tier_1305-000023,1305,1050,2048,32,,,,,,ok,,454.52686911448836,65.71915277069614,454.5857971534133,2495.548411272466,32,0.05323207005858421,0.07401220500469208,0.20260829478502274,246.13738898187876,246.14061694592237,246.20215222239494,258.9325630106032,454.58010118454695,454.58339527249336,2491.8738370761275,2491.89081415534,2.0,10.477916292341197,0,0,3
tier_1305,k1-tier_1305-000024,1305,1050,2048,32,,,,,,ok,,453.1196760945022,65.00327600646884,453.17605696618557,2472.3537671379745,32,0.04502106457948685,0.06211502477526665,0.18004421144723892,246.13751797005534,246.1400399915874,246.18561612442136,258.2169403322041,453.1646971590817,453.17148696631193,2468.266253359616,2468.2853361591697,2.0,10.876189405838451,1,2048,2
tier_1305,k1-tier_1305-000025,1305,1050,128,32,,,,,,ok,,294.24610408023,63.31687776612178,294.31756818667054,2261.424622964114,32,0.05127117037773132,0.07292302325367928,0.20047510042786598,90.26493411511183,90.2685271576047,90.33433021977544,99.50944921001792,294.29737525060773,294.30907499045134,2257.120586000383,2257.148823235184,2.0,11.62567152099371,0,0,3
tier_1305,k1-tier_1305-000026,1305,1050,128,32,,,,,,ok,,295.3357738442719,61.594417904533685,295.4002688638866,2208.6404841393232,32,0.0525452196598053,0.07279589772224426,0.2472340129315853,89.68814788386226,89.69169296324253,89.76225927472115,96.16588009521365,295.3883190639317,295.39497615769506,2204.815274104476,2204.836613032967,2.0,12.477868722389307,0,0,3
tier_1305,k1-tier_1305-000027,1305,1050,512,32,,,,,,ok,,349.3693578056991,63.865840359921414,349.4351929984987,2334.112375974655,32,0.05356501787900925,0.07402896881103516,0.20445697009563446,171.78479675203562,171.7892368324101,171.89517989754677,182.44459899142385,349.4229228235781,349.43032590672374,2329.263973981142,2329.291915986687,2.0,13.4708881079145,0,0,2
tier_1305,k1-tier_1305-000028,1305,1050,128,32,,,,,,ok,,329.69912281259894,63.90082777567929,329.788182862103,2319.8873507790267,32,0.06710411980748177,0.09339815005660057,0.24413177743554115,153.93494069576263,153.93761778250337,154.00357311591506,163.44982013106346,329.7662269324064,329.77917697280645,2310.6918879784644,2310.7189047150314,2.0,13.491641525060913,1,512,2
tier_1305,k1-tier_1305-000029,1305,1050,1024,32,,,,,,ok,,528.982819058001,65.87229954499391,529.0490328334272,2576.2891960330307,32,0.055066775530576706,0.07577193900942802,0.20695198327302933,369.8517349548638,369.85619086772203,369.9595998041332,379.7189579345286,529.0378858335316,529.0441168472171,2571.0791717283428,2571.1210719309747,2.0,14.087400505962494,0,0,3
tier_1305,k1-tier_1305-000030,1305,1050,2048,32,,,,,,ok,,408.21923315525055,65.91012522638324,408.2970921881497,2460.5273632332683,32,0.054514966905117035,0.07720105350017548,0.22573303431272507,253.5986821167171,253.60250426456332,253.69011284783483,269.2054179497063,408.27374812215567,408.2875372841954,2451.4876301400363,2451.5100033022463,2.0,14.207689689528905,1,1024,3
tier_1305,k1-tier_1305-000031,1305,1050,128,32,,,,,,ok,,284.5446737483144,65.4233867122281,284.61225843057036,2316.9700163416564,32,0.051777344197034836,0.07357727736234665,0.20521832630038261,82.27793406695127,82.2823871858418,82.38847134634852,90.15753632411361,284.5964510925114,284.60488514974713,2312.7214391715825,2312.7626040950418,2.0,14.785279384769172,0,0,4
tier_1305,k1-tier_1305-000032,1305,1050,2048,32,,,,,,ok,,442.09245312958956,64.92734955804002,442.14020296931267,2457.8425101935863,32,0.03172596916556358,0.0435439869761467,0.11155102401971817,245.76236214488745,245.7668730057776,245.87348103523254,262.9085290245712,442.1241790987551,442.1336832456291,2454.8720153979957,2454.887710046023,2.0,14.957118335458748,1,128,4
tier_1305,k1-tier_1305-000033,1305,1050,512,32,,,,,,ok,,297.49881010502577,62.573434094027164,297.56654193624854,2241.1844870075583,32,0.05425000563263893,0.07461709901690483,0.20801788195967674,97.6107669994235,97.61645225808024,97.74562902748585,107.81294014304876,297.5530601106584,297.5605921819806,2237.3295170255005,2237.3566231690347,2.0,15.962433288201748,0,0,4
tier_1305,k1-tier_1305-000034,1305,1050,512,32,,,,,,ok,,260.2392961271107,61.10856106745139,260.3135798126459,2157.8726707957685,32,0.05299970507621765,0.07377192378044128,0.23143785074353218,97.96534385532141,97.96992875635624,98.07646786794066,107.01178573071957,260.29229583218694,260.3048556484282,2154.65768892318,2154.6670896932483,2.0,17.21228315959474,0,0,2
tier_1305,k1-tier_1305-000035,1305,1050,2048,32,,,,,,ok,,393.41380493715405,64.75913407461297,393.4718882665038,2403.2719139941037,32,0.0531049445271492,0.07394608110189438,0.2009328454732895,247.61641398072243,247.62095184996724,247.72507324814796,263.92673794180155,393.4669098816812,393.46996787935495,2401.0000661946833,2401.00770117715,2.0,18.389813760987153,0,0,1
tier_1305,k1-tier_1305-000036,1305,1050,1024,32,,,,,,ok,,347.6856742054224,64.59145790206328,347.74585673585534,2352.3131809197366,32,0.055451877415180206,0.07790280506014824,0.20401505753397942,160.68348288536072,160.68644495680928,160.748187918216,169.6233917027712,347.7411260828376,347.7437598630786,2350.0763210467994,2350.0837609171867,2.0,18.6270837798992,1,2048,1
tier_1305,k1-tier_1305-000037,1305,1050,512,32,,,,,,ok,,253.75653570517898,64.31834972012908,253.8147997111082,2250.853908713907,32,0.052317045629024506,0.07730908691883087,0.20599272102117538,98.46348268911242,98.46642799675465,98.56835892423987,108.55025192722678,253.808852750808,253.81259294226766,2247.6776940748096,2247.695147059858,2.0,18.91779638108028,1,1024,2
tier_1305,k1-tier_1305-000038,1305,1050,512,32,,,,,,ok,,277.2057419642806,64.02606855056459,277.24057575687766,2265.2397556230426,32,0.023896805942058563,0.032349955290555954,0.09917793795466423,98.1532116420567,98.15582167357206,98.2153108343482,109.18064462020993,277.22963877022266,277.23587583750486,2262.037763837725,2262.065287679434,2.0,19.474111822035997,0,0,3
tier_1305,k1-tier_1305-000039,1305,1050,1024,32,,,,,,ok,,460.26328625157475,65.60181177431538,460.3146519511938,2496.729147154838,32,0.04212092608213425,0.06031617522239685,0.1666853204369545,285.3795951232314,285.3822512552142,285.41293321177363,291.412603110075,460.3054071776569,460.3106123395264,2493.9615721814334,2493.9665840938687,2.0,20.70612921882109,0,0,4
tier_1305,k1-tier_1305-000040,1305,1050,1024,32,,,,,,ok,,433.792803902179,65.61685888276946,433.88064904138446,2473.1938261538744,32,0.07115909829735756,0.09711505845189095,0.2252473495900631,261.48520316928625,261.4865810610354,261.5183643065393,271.0347631946206,433.86396300047636,433.8738303631544,2467.9865883663297,2467.98972832039,2.0,20.73164272913689,1,1024,4
tier_1305,k1-tier_1305-000041,1305,1050,2048,32,,,,,,ok,,519.7040368802845,65.84841429045603,519.7576689533889,2563.1099729798734,32,0.03979634493589401,0.05585327744483948,0.15784427523612976,358.9083361439407,358.9105512946844,358.9954152703285,375.77717611566186,519.7438332252204,519.7514952160418,2561.0446762293577,2561.050083953887,2.0,21.21700270587949,0,0,3
tier_1305,k1-tier_1305-000044,1305,1050,512,32,,,,,,ok,,374.759909696877,65.47641404153359,374.78320579975843,2407.501990906894,32,0.020123086869716644,0.027772970497608185,0.08165184408426285,173.65869600325823,173.65946481004357,173.67641115561128,181.65666703134775,374.7800327837467,374.7822758741677,2404.548868071288,2404.5544541440904,2.0,21.49329365516197,3,2688,3
tier_1305,k1-tier_1305-000042,1305,1050,128,32,,,,,,ok,,624.3849787861109,65.48330893800143,624.4280729442835,2660.347416996956,32,0.038875266909599304,0.05483534187078476,0.174748245626688,422.8520439937711,422.85280115902424,422.86792397499084,431.49567022919655,624.4238540530205,624.42557932809,2654.406431131065,2654.40969215706,2.0,21.244040468153877,1,2048,3
tier_1305,k1-tier_1305-000043,1305,1050,512,32,,,,,,ok,,492.7542977966368,65.48151213134969,492.77739878743887,2531.5344077534974,32,0.02088584005832672,0.029855873435735703,0.07835868746042252,290.9033917821944,290.90470960363746,290.9297966398299,299.8262098990381,492.77518363669515,492.77657084167004,2522.7020597085357,2522.7047516964376,2.0,21.375778278396496,2,2176,3
tier_1305,k1-tier_1305-000045,1305,1050,128,32,,,,,,ok,,237.1171610429883,62.87136867702488,237.14044969528913,2189.0431097708642,32,0.01904275268316269,0.024674925953149796,0.06701983511447906,76.25359389930964,76.2546886689961,76.28681277856231,82.83043187111616,237.13620379567146,237.137901596725,2186.1486327834427,2186.153911985457,2.0,22.695358036441636,0,0,6
tier_1305,k1-tier_1305-000046,1305,1050,512,32,,,,,,ok,,409.35673797503114,68.63192671669587,409.3766938894987,2539.9945359677076,32,0.015833880752325058,0.020666047930717468,0.060930848121643066,237.74788668379188,237.7497968263924,237.77453880757093,244.9622298590839,409.37257185578346,409.37546268105507,2536.9623000733554,2536.983161699027,2.0,23.834062737386088,0,0,4
tier_1305,k1-tier_1305-000047,1305,1050,1024,32,,,,,,ok,,639.9931218475103,71.02203878363774,640.0132402777672,2844.8952734470367,32,0.015428289771080017,0.019559171050786972,0.05581416189670563,471.73540899530053,471.73630027100444,471.7686050571501,481.4674071967602,640.0085501372814,640.0116854347289,2841.6917524300516,2841.708356048912,2.0,23.89934599393667,1,512,1
tier_1305,k1-tier_1305-000051,1305,1050,512,32,,,,,,ok,,570.2667231671512,71.87516503636876,570.2849756926298,2802.950717974454,32,0.012892764061689377,0.017744023352861404,0.04662293940782547,381.3135498203337,381.314551923424,381.333677098155,395.3506899997592,570.2796159312129,570.282869040966,2798.4097320586443,2798.4408969059587,2.0,24.176402206175915,5,5120,1
tier_1305,k1-tier_1305-000048,1305,1050,2048,32,,,,,,ok,,821.4443982578814,71.90130985972863,821.4606423862278,3057.423404417932,32,0.012785196304321289,0.017220154404640198,0.046872999519109726,629.0548434481025,629.055836237967,629.0864702314138,640.3223611414433,821.4571834541857,821.4596924372017,3050.397789105773,3050.4080993123353,2.0,23.924837586085765,2,1536,1
tier_1305,k1-tier_1305-000050,1305,1050,512,32,,,,,,ok,,679.9600329250097,71.90326030456251,679.976467974484,2918.5599428601563,32,0.013216864317655563,0.01863716170191765,0.04913611337542534,490.66937481984496,490.6705152243376,490.6936641782522,504.958834964782,679.9732497893274,679.9754011444747,2908.974319230765,2908.981409855187,2.0,24.066719433952198,4,4608,1
tier_1305,k1-tier_1305-000049,1305,1050,1024,32,,,,,,ok,,745.627227704972,71.90424954939273,745.6443710252643,2986.8880729191005,32,0.01429906114935875,0.020246021449565887,0.056969933211803436,553.4580340608954,553.4587991423905,553.4800877794623,564.4946778193116,745.6415267661214,745.6425349228084,2974.673262797296,2974.6794188395143,2.0,24.00091348677547,3,3584,1
tier_1305,k1-tier_1305-000052,1305,1050,2048,32,,,,,,ok,,425.61238585039973,72.47177116392601,425.63298204913735,2674.176990054548,32,0.016352161765098572,0.023525208234786987,0.0771903432905674,238.82910516113043,238.82996011525393,238.85817639529705,254.70082834362984,425.62873801216483,425.63157714903355,2672.253644093871,2672.2589461132884,2.0,24.72907527120583,4,4096,3
tier_1305,k1-tier_1305-000053,1305,1050,128,32,,,,,,ok,,244.88636711612344,72.59373532067383,244.90626761689782,2497.645922936499,32,0.016072764992713928,0.02149958163499832,0.061835628002882004,73.7558538094163,73.75744171440601,73.78653297200799,80.89608093723655,244.90243988111615,244.9050508439541,2495.308234822005,2495.313435792923,2.0,25.18560739841407,0,0,7
tier_1305,k1-tier_1305-000054,1305,1050,512,32,,,,,,ok,,329.30800365284085,72.53336590985137,329.3256931938231,2580.1204559393227,32,0.013638287782669067,0.01916615292429924,0.05343416705727577,161.04989917948842,161.05108801275492,161.0764702782035,171.33206222206354,329.3216419406235,329.3232908472419,2577.855985146016,2577.8604629449546,2.0,25.311924806823104,1,128,7
tier_1305,k1-tier_1305-000055,1305,1050,128,32,,,,,,ok,,643.2992969639599,72.35509119627457,643.326154910028,2888.1034119985998,32,0.012462027370929718,0.017391052097082138,0.04726694896817207,429.4270700775087,429.42783096805215,429.4590880163014,434.4786652363837,643.3117589913309,643.3194321580231,2886.3195860758424,2886.3238762132823,2.0,25.352870769196404,2,640,7
tier_1305,k1-tier_1305-000056,1305,1050,1024,32,,,,,,ok,,873.9252062514424,71.8907292842144,873.9423891529441,3104.5289020985365,32,0.01370580866932869,0.019785016775131226,0.19340775907039642,673.9444741979241,673.9490041509271,674.0448670461774,686.8107398040593,873.9389120601118,873.9408291876316,3102.551519870758,3102.5582109577954,2.0,25.41958056764909,3,768,7
tier_1305,k1-tier_1305-000057,1305,1050,2048,32,,,,,,ok,,857.3296810500324,71.89137234743083,857.3458208702505,3090.266738086939,32,0.014001037925481796,0.019014813005924225,0.058034900575876236,658.238525968045,658.2414987497032,658.31851772964,670.2888370491564,857.3436820879579,857.3449421674013,3085.976224858314,3085.980974137783,2.0,25.435574081609477,3,1664,8
tier_1305,k1-tier_1305-000059,1305,1050,2048,32,,,,,,ok,,633.7354090064764,71.64722951429505,633.7591907940805,2856.6073467954993,32,0.01419195905327797,0.0196150504052639,0.05405396223068237,421.98161082342267,421.9829416833818,422.0120129175484,440.06020575761795,633.7496009655297,633.7545877322555,2854.8137159086764,2854.820841923356,2.0,25.736920002130052,4,4224,9
tier_1305,k1-tier_1305-000058,1305,1050,1024,32,,,,,,ok,,711.0106381587684,71.62856173911884,711.0322858206928,2934.7813287749887,32,0.014390796422958374,0.020266976207494736,0.05790172144770622,498.09891590848565,498.10179276391864,498.1435779482126,516.4292268455029,711.0250289551914,711.028715595603,2931.510442867875,2931.5140899270773,2.0,25.659474534259115,3,3200,9
tier_1305,k1-tier_1305-000060,1305,1050,128,32,,,,,,ok,,536.0020287334919,71.62764422114819,536.0194477252662,2761.4286695607007,32,0.01254398375749588,0.01763785257935524,0.04787975922226906,324.3511626496911,324.35263879597187,324.3878926150501,341.47791378200054,536.0145727172494,536.0172665677965,2756.471543572843,2756.4743775874376,2.0,25.835342485500007,5,6272,9
tier_1305,k1-tier_1305-000061,1305,1050,1024,32,,,,,,ok,,338.79457088187337,66.92924948349115,338.83715607225895,2417.249046266079,32,0.03969203680753708,0.05481904372572899,0.15948526561260223,153.74757908284664,153.74987106770277,153.78578007221222,165.22197192534804,338.8342629186809,338.83583219721913,2413.6409969069064,2413.7203190475702,2.0,26.98806350706436,0,0,9
tier_1305,k1-tier_1305-000062,1305,1050,128,32,,,,,,ok,,294.45551009848714,66.01412882727962,294.47696497663856,2344.3596712313592,32,0.01738825812935829,0.0232071615755558,0.06744218990206718,81.55558910220861,81.55698236078024,81.58906595781446,87.72692224010825,294.4728983566165,294.4758152589202,2340.9108920022845,2340.931387152523,2.0,27.245818719033885,1,1024,9
tier_1305,k1-tier_1305-000063,1305,1050,128,32,,,,,,ok,,269.8239190503955,64.75673480740478,269.84175480902195,2280.428953934461,32,0.014008954167366028,0.018448103219270706,0.0566248781979084,80.67362289875746,80.67718893289566,80.77169489115477,89.29474791511893,269.83792800456285,269.8405859991908,2277.296707034111,2277.3125739768147,2.0,27.691855165211916,0,0,9
tier_1305,k1-tier_1305-000064,1305,1050,1024,32,,,,,,ok,,346.9540481455624,64.03223582873902,346.97419591248035,2335.0582597777247,32,0.017257872968912125,0.022495631128549576,0.06478093564510345,152.71900780498981,152.72244485095143,152.81512774527073,165.59557663276792,346.9713060185313,346.9729940406978,2331.970616709441,2331.985634751618,2.0,27.96455656858449,0,0,9
tier_1305,k1-tier_1305-000065,1305,1050,128,32,,,,,,ok,,235.2575482800603,63.182313190472705,235.2751549333334,2196.0355187766254,32,0.013700686395168304,0.01876475289463997,0.05938997492194176,78.80191691219807,78.8055770099163,78.92949087545276,87.07457175478339,235.27124896645546,235.27385108172894,2193.9229578711092,2193.9299846999347,2.0,28.356887466914035,0,0,9
tier_1305,k1-tier_1305-000066,1305,1050,2048,32,,,,,,ok,,407.370429020375,64.29400593943653,407.4070518836379,2404.045947827399,32,0.017558690160512924,0.023059546947479248,0.06755674257874489,241.51520058512688,241.51872796937823,241.6096036322415,258.8923326693475,407.3879877105355,407.39944856613874,2400.502171833068,2400.5280057899654,2.0,29.367532901026863,0,0,5
tier_1305,k1-tier_1305-000067,1305,1050,1024,32,,,,,,ok,,349.52936321496964,63.947895872256446,349.5612610131502,2335.522714070976,32,0.020820647478103638,0.02818973734974861,0.0742180272936821,153.4690777771175,153.47270807251334,153.5657700151205,165.19230185076594,349.55018386244774,349.5568516664207,2331.9349559023976,2331.9604797288775,2.0,29.685871814075107,1,2048,3
tier_1305,k1-tier_1305-000070,1305,1050,512,32,,,,,,ok,,526.1776731349528,64.42931525769734,526.2111970223486,2527.0337988622487,32,0.012921635061502457,0.018324702978134155,0.045280903577804565,324.96386487036943,324.9661987647414,325.03122789785266,338.5345977731049,526.1905947700143,526.2029450386763,2523.4993677586317,2523.517972789705,2.0,31.24257743325584,2,1536,2
tier_1305,k1-tier_1305-000069,1305,1050,1024,32,,,,,,ok,,552.2393598221242,64.43414225753757,552.2666978649795,2555.9972589835525,32,0.014858786016702652,0.020165927708148956,0.051622744649648666,350.1660586334765,350.16867564991117,350.24184081703424,364.15880266577005,552.254218608141,552.2608975879848,2549.7126285918057,2549.7218975797296,2.0,31.215583711129746,1,512,2
tier_1305,k1-tier_1305-000068,1305,1050,512,32,,,,,,ok,,567.2714752145112,64.43377497095254,567.2991117462516,2573.424232657999,32,0.017986632883548737,0.023237895220518112,0.06534857675433159,364.2432549968362,364.24699192866683,364.3436706624925,379.24734270200133,567.2894618473947,567.2947759740055,2564.7364859469235,2564.7424827329814,2.0,31.20164432684036,0,0,2
tier_1305,k1-tier_1305-000071,1305,1050,1024,32,,,,,,ok,,307.144861202687,65.76627895476356,307.21091805025935,2348.3146061189473,32,0.045631080865859985,0.06379606202244759,0.17767492681741714,155.02886287868023,155.03294998779893,155.12841427698731,165.84462206810713,307.1904922835529,307.2023610584438,2345.9451398812234,2345.950469840318,2.0,32.20666165569055,0,0,3
tier_1305,k1-tier_1305-000072,1305,1050,2048,32,,,,,,ok,,450.31927479431033,65.79177858187786,450.3560699522495,2492.1338707208633,32,0.021419953554868698,0.030586030334234238,0.08391775190830231,239.9111408740282,239.91557164117694,240.01525668427348,255.1457118242979,450.3406947478652,450.34914277493954,2489.885830786079,2489.891122095287,2.0,32.44725747511426,1,1024,3
tier_1305,k1-tier_1305-000073,1305,1050,1024,32,,,,,,ok,,340.8577339723706,64.46021625531777,340.9201502799988,2340.9974770620465,32,0.04719523712992668,0.09223492816090584,0.21306797862052917,156.2859993427992,156.2904641032219,156.3889542594552,167.3703482374549,340.90492920950055,340.912870131433,2339.1716331243515,2339.178537018597,2.0,33.28841993350901,0,0,5
