window_id,window_start_unix_ns,sending_stopped_unix_ns,window_end_unix_ns,client_observed_drain_s,planned_requests,completed_requests,failed_requests,timeout_requests,cancelled_requests,retry_attempts,actual_send_rps,completion_output_tps,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms,mean_e2e_ms,p99_e2e_ms
phase2-full-grid-rerun-20260731-l4-l4-tp1-f2040-i32-o32-r10-rep2-seg1-attempt2,1785511561978152421,1785511611978427037,1785511613895075413,1.916648376,500,500,0,0,0,0,10.021881069386033,308.3030624919663,183.42385691599998,182.2291665,213.7286292,222.20256033,66.18197699477419,66.60246290483872,2235.065143754,2275.0005113
